Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.1376153846153846,0.13761538461538464,0.0573837531991158,0.0573837531991158,2.2993029257146325
1.0,0.14869230769230768,0.14869230769230768,0.07866588297126896,0.07866588297126896,2.2413065224159054
2.0,0.1670769230769231,0.1670769230769231,0.08948512050038351,0.08948512050038351,2.186292898945692
3.0,0.18546153846153846,0.18546153846153846,0.12055560808443908,0.12055560808443908,2.138203743027478
4.0,0.2076923076923077,0.2076923076923077,0.14823009507347473,0.14823009507347473,2.069198567111318
5.0,0.23392307692307696,0.23392307692307696,0.17579935038716896,0.17579935038716896,1.9918426752090455
6.0,0.2503076923076923,0.2503076923076923,0.2010397724887297,0.2010397724887297,1.9351606863300976
7.0,0.27015384615384613,0.27015384615384613,0.23387451269791462,0.23387451269791462,1.9043976929129625
8.0,0.2753076923076923,0.2753076923076923,0.23502108282906856,0.2350210828290685,1.8781398377767424
9.0,0.2773076923076923,0.2773076923076923,0.23811454546959726,0.23811454546959726,1.8905196329442469
10.0,0.2842307692307692,0.2842307692307692,0.2431738578041666,0.2431738578041666,1.847633143169124
11.0,0.28615384615384615,0.28615384615384615,0.2490699816547151,0.2490699816547151,1.8545507076309946
12.0,0.2926923076923077,0.2926923076923077,0.2531135399784769,0.25311353997847696,1.838836702486364
13.0,0.2998461538461538,0.2998461538461538,0.26967621661527197,0.26967621661527197,1.8167582337449235
14.0,0.30915384615384617,0.30915384615384617,0.27758571875486493,0.27758571875486504,1.8194856544820275
15.0,0.3056153846153846,0.3056153846153846,0.2738529602338088,0.2738529602338087,1.8083789691692445
16.0,0.3121538461538461,0.3121538461538461,0.28448080310325735,0.28448080310325735,1.8212383700580133
17.0,0.31353846153846154,0.31353846153846154,0.28194282186104785,0.2819428218610479,1.807084569116918
18.0,0.3222307692307692,0.3222307692307692,0.29106083924897785,0.29106083924897785,1.7933913387903353
19.0,0.3076153846153846,0.3076153846153846,0.28151917625876677,0.2815191762587669,1.8026886631802814
20.0,0.3233846153846154,0.3233846153846154,0.295476164686156,0.295476164686156,1.7766085275789585
21.0,0.3250769230769231,0.3250769230769231,0.3038505068989822,0.3038505068989822,1.7813840435772406
22.0,0.32576923076923076,0.32576923076923076,0.30113755384820007,0.30113755384820007,1.7758196179459738
