75,0.1,avg_color,23.1112,10.608337973499902,51.8004,26.860122111412675,0.3221538461538461,0.3221538461538461,0.30606955102853683,0.3060695510285369,1.804961303966801,196.29108700752258,638.40949177742
75,0.1,avg_color centroid,23.1112,10.608337973499902,51.8004,26.860122111412675,0.3353076923076923,0.3353076923076923,0.3200411579905545,0.3200411579905545,1.7950158049420613,198.17993574142457,646.7018003463745
75,0.1,avg_color centroid std_deviation_color,23.1112,10.608337973499902,51.8004,26.860122111412675,0.3651538461538461,0.3651538461538461,0.3548666774534494,0.3548666774534494,1.7216129541397094,198.77646946907043,647.8874533176422
75,0.1,avg_color centroid std_deviation_centroid std_deviation_color,23.1112,10.608337973499902,51.8004,26.860122111412675,0.38638461538461544,0.3863846153846154,0.38089483233772403,0.38089483233772403,1.671852468862766,197.65326523780823,645.6118717193604
75,0.1,avg_color centroid num_pixels std_deviation_color,23.1112,10.608337973499902,51.8004,26.860122111412675,0.32276923076923075,0.32276923076923075,0.31033322735682334,0.31033322735682334,1.8502360907996576,197.3285979270935,644.4761910438538
10,0.1,avg_color centroid std_deviation_centroid std_deviation_color,3.143,1.5743414496226669,3.1422,2.7830880618478457,0.31315384615384617,0.31315384615384617,0.3064000133164665,0.30640001331646644,1.8376651589463395,202.17969498634338,597.9566991329193
20,0.1,avg_color centroid std_deviation_centroid std_deviation_color,7.9006,3.538575933903355,13.6028,8.014775864614055,0.33330769230769236,0.33330769230769236,0.32623009606936676,0.32623009606936676,1.7953680579255267,201.67920322418212,625.9202525615692
50,0.1,avg_color centroid std_deviation_centroid std_deviation_color,14.1304,6.585149644465188,28.775,15.96578764107803,0.36376923076923073,0.36376923076923073,0.3568400731930087,0.3568400731930087,1.7251360137288163,199.17375617027284,635.655859708786
100,0.1,avg_color centroid std_deviation_centroid std_deviation_color,27.726,12.860657992497897,63.954,33.03981059267743,0.3953076923076923,0.39530769230769225,0.38826144016653663,0.38826144016653663,1.655687569408882,197.7744920730591,645.9116590023041
200,0.1,avg_color centroid std_deviation_centroid std_deviation_color,57.5016,24.8669579450322,145.3216,68.01028579148893,0.4256923076923077,0.4256923076923077,0.4193233427385696,0.4193233427385696,1.581244870511497,195.18902430534362,653.4325804710388
400,0.1,avg_color centroid std_deviation_centroid std_deviation_color,122.1244,44.493974026153246,329.1546,129.06384737346085,0.4453076923076923,0.4453076923076923,0.4426787611288853,0.4426787611288853,1.5220454477682346,198.21293683052062,666.977062702179
