epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),validation f1-measure (micro),validation f1-measure (macro),validation f1-measure (weighted),train f1-measure (micro),train f1-measure (macro),train f1-measure (weighted),loss,validation loss,train loss
0.0,0.30524285714285715,0.31056177587653455,0.25754742312364115,0.26222075845921566,0.31383468310642326,0.30523565941081227,0.31383468310642326,0.31217959177592103,0.24614755799607363,0.25310906436949115,0.31259343488408453,0.24694104462653677,0.25388915412796154,0.31293032862364334,0.24663002315948712,0.253573297907706,1.8762579773114694,1.88197458142584,1.8744367268182303
1.0,0.32245714285714283,0.3284762397949305,0.28115512346490223,0.2870165415259107,0.33085361251285783,0.3224527482623833,0.33085361251285783,0.3296524744573383,0.26992054657555176,0.2774756821167468,0.326038124360959,0.2658381507527207,0.2734400869359236,0.3297062017888296,0.2697747650968608,0.27733705152846405,1.8417485850042403,1.8501609951257705,1.8402908206288586
2.0,0.3343285714285714,0.33899940322767413,0.308159470314293,0.3125619726928626,0.34484017804164296,0.3343255962316917,0.34484017804164296,0.34189255406933583,0.27905176225747863,0.2871502820706204,0.33846489230860544,0.2766137534926548,0.28473554796715617,0.3420013288378823,0.2792918936661698,0.28741037248574,1.8095042876456973,1.8182133295319296,1.8080455531626185
3.0,0.35318571428571427,0.36005666340142756,0.3495775836285347,0.35465038866049425,0.36096485242917065,0.3531899483125611,0.36096485242917065,0.36050377740993755,0.3130278763703071,0.3196353014355763,0.3614698564910623,0.31421639221520514,0.3207641420129247,0.36194808293765024,0.3144372883702017,0.3209511283254499,1.7849164662295824,1.793779250166633,1.7839189930313128
4.0,0.37249999999999994,0.37795582391138904,0.36473163629655037,0.3701097211247647,0.38200232966864894,0.37249658648947026,0.38200232966864894,0.3799665426181145,0.3406855924579544,0.3483633376832366,0.3768664767979231,0.3390093344672168,0.34652857511706003,0.38125448296501113,0.34210964532413735,0.34972485002644127,1.7412149518592173,1.7501189055767927,1.7389676275289603
5.0,0.3781857142857143,0.38467451276979175,0.3812688493137985,0.38746753198220396,0.386912875791511,0.37818881934698695,0.386912875791511,0.3857857664675487,0.3507829060998538,0.35880391136458634,0.3870033980604314,0.3507752035401692,0.3589670327876432,0.3886740071370748,0.35273294511023284,0.36078093854419724,1.7289961380501317,1.7381207737055693,1.727161827547296
6.0,0.38725714285714286,0.3937527188602161,0.38290690887770373,0.3891297126642832,0.39587769504825243,0.3872490519020377,0.39587769504825243,0.39480837239610145,0.3571134483059767,0.3647659893531917,0.39249155598457613,0.35414613648490895,0.3619419681448953,0.3946602657760856,0.35706891863243223,0.3646770232904561,1.707456492615617,1.7168408071452919,1.704910542093558
7.0,0.39690000000000003,0.4033971003709083,0.3922427062343481,0.39845764463057076,0.4058851090155475,0.3968943977506413,0.4058851090155475,0.40463500515511797,0.3663197047096468,0.3739111341415503,0.4017587652743567,0.3624638285929814,0.37001682272921055,0.40497602391019605,0.36695228497829013,0.3744534991618283,1.684219357738756,1.6952151401476427,1.682829661266453
8.0,0.3979142857142857,0.40456491230978847,0.392058859228881,0.3986387341226008,0.40747731267392673,0.3979131553340873,0.40747731267392673,0.40601395570376814,0.36818108807103267,0.3766194439100089,0.40547735156462295,0.3682348059324359,0.37665365601160017,0.40592913822425203,0.3684249420392798,0.3767914268163198,1.6831933826072032,1.6937042515386236,1.6815665406926634
9.0,0.4016571428571428,0.4079350861715098,0.38839888443089815,0.3947376168342894,0.41188772953046204,0.40164922776220313,0.41188772953046204,0.40990044399846626,0.36554474798612746,0.37464673347942057,0.4064076640455886,0.3624742335398052,0.3715190359217703,0.4094089909829096,0.36537110084210217,0.3745060783419544,1.6690479317756548,1.6798081999475307,1.6673734195643877
10.0,0.40865714285714283,0.4157713580793351,0.3957986524385123,0.40314297536735444,0.4179825230323961,0.40866031521273494,0.4179825230323961,0.41687081139802223,0.38522571229145486,0.39368976245766857,0.41323996895606285,0.3814693828249808,0.3898786557275697,0.4171479039183791,0.38569662632854823,0.39408076872771025,1.658988444990219,1.6690486845645036,1.6563072305342874
11.0,0.41304285714285716,0.4193917296420092,0.40265249625404476,0.4088187700911802,0.4232027165254312,0.41304466947190965,0.4232027165254312,0.4212853455232562,0.38582210618258017,0.39437265706137786,0.4179347414048915,0.38144986447030715,0.38999695685917735,0.42010799006751604,0.3839306951808177,0.3925557051706763,1.6477708841567715,1.6564537457444453,1.6445668884340274
12.0,0.41467142857142864,0.42112133389943995,0.40975998621619897,0.41610871254819964,0.42483948308976494,0.4146706699211794,0.42483948308976494,0.42297055636368786,0.3891114942546458,0.3977954938634511,0.41658665463391537,0.3825543487842998,0.39128853999052865,0.4231326316636516,0.3888834342958637,0.3976015001808745,1.6386435086324334,1.6506301514127037,1.6367640120426408
13.0,0.42090000000000005,0.4276587866450773,0.4138737274614,0.4208295889319388,0.43070982698109656,0.42089702266110685,0.43070982698109656,0.4291779125704659,0.39806869023893265,0.40671062977827327,0.4240239059754902,0.3921846928174487,0.40089032907099104,0.43068652078835734,0.39958291144478847,0.40810204143409956,1.6257995323503398,1.6349289579824968,1.6229082505412513
14.0,0.4287285714285714,0.4359902179961357,0.4196822806760968,0.4264074018746792,0.4376904718035138,0.42872915189937044,0.4376904718035138,0.43683711797714214,0.40160419035511524,0.40952241508474296,0.43416383812633663,0.39745642714050466,0.4054406209426281,0.4380411645709478,0.40259130316680114,0.4104697744860061,1.616498125307092,1.6273124770684675,1.6132760168634697
15.0,0.4246428571428572,0.4325339417640136,0.43155751785706087,0.43910629385619054,0.4331453043327004,0.42464165889157995,0.4331453043327004,0.4328348910467061,0.4007452162030266,0.40931816420326406,0.42996513212071485,0.39712188522049374,0.40572539510435235,0.43430783685520424,0.40197691882451264,0.4105079044234647,1.6162372941840186,1.6255844714966687,1.6129051550693319
16.0,0.4373,0.44471619620459063,0.436320348903822,0.4433896209662194,0.4461375075636532,0.4372979154674749,0.4461375075636532,0.4454222302641172,0.4125111659801016,0.4207258208009296,0.44411513133082103,0.41153133514803864,0.4197933898791173,0.445782299853487,0.41270213583371607,0.4209076802216919,1.5968961184427617,1.6064528974619776,1.5942298833791375
17.0,0.4401428571428571,0.4477333068381929,0.44060415984456897,0.4483331747857232,0.44839349563318825,0.440141506311811,0.44839349563318825,0.44806217256172554,0.42040834719833287,0.42853325189604885,0.4429732783706,0.4160583742910357,0.4242025107011697,0.4482112896685434,0.420617903463582,0.42867229749963726,1.587439512879881,1.597666508230296,1.5840773485033646
18.0,0.4410285714285715,0.44781684974520075,0.43857277945399387,0.44518346566931777,0.45076004130697883,0.44102869467063577,0.45076004130697883,0.44928244030194886,0.41905865875566456,0.4275891309720139,0.44503519612150083,0.4143315291735098,0.422932685280425,0.4510614655836759,0.4206721412155473,0.42919771559720044,1.5758727621270097,1.5866200723431327,1.5733375962313056
19.0,0.43908571428571425,0.44611800392523,0.45099051251588673,0.45805994931214516,0.4479094980407381,0.4390861825125613,0.4479094980407381,0.4470057072914854,0.4166758710661157,0.42500633078110595,0.44359823489022887,0.41357130052369884,0.42198990373136913,0.4500886581304228,0.4199825768128885,0.42825311874244293,1.5820909890954353,1.5910880245945669,1.577947925916178
20.0,0.4489285714285714,0.45586067671793395,0.4479707038528609,0.45447690804662894,0.458396002940443,0.4489244638372739,0.458396002940443,0.45712322462845306,0.41980509407365946,0.428604454610175,0.4506579129962035,0.4130660454840148,0.4219834925590796,0.456633744568632,0.41962545688553216,0.4284911143214193,1.5621338929215525,1.5723195146430622,1.5590427395353461
21.0,0.4445428571428572,0.4512418778205527,0.4385349741339922,0.4449246121441798,0.45401195583593135,0.4445427008109387,0.45401195583593135,0.45262167149569965,0.4142735458862088,0.422496873189696,0.44765617668208063,0.4096924021857388,0.41799412464799834,0.45411219994723473,0.4162343810531056,0.42437899805491464,1.5601818544135244,1.5687326555902308,1.5568416316497145
22.0,0.4561285714285714,0.463401876248397,0.45618218188597537,0.46287839374487805,0.4653037060878379,0.456129407899646,0.4653037060878379,0.4643484277672104,0.4325830452871611,0.4410122345600048,0.4595510941610228,0.42762878296558754,0.4361508304653593,0.4659368525314077,0.43399152122871304,0.4422874187828266,1.5476822810630275,1.5561502616513858,1.5435598372505401
23.0,0.46261428571428576,0.47034153663565065,0.4704337094972895,0.477448402987709,0.47086077789396275,0.46261878879484397,0.47086077789396275,0.4705978615268774,0.44663800278734855,0.4544591213317002,0.4641949498020259,0.43836005906437087,0.4463226140497817,0.4701596109602876,0.4451873577896661,0.45297611682985706,1.5403911931329666,1.5512462494048205,1.5365242028599464
