epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),validation f1-measure (micro),validation f1-measure (macro),validation f1-measure (weighted),train f1-measure (micro),train f1-measure (macro),train f1-measure (weighted),loss,validation loss,train loss
0.0,0.13199999999999998,0.13199999999999998,0.07796018961087817,0.07796018961087817,0.13199999999999998,0.13199999999999998,0.13199999999999998,0.13199999999999998,0.05753244497333233,0.05753244497333232,0.13115384615384615,0.05797114714533117,0.05797114714533117,0.1302136752136752,0.056510740926061766,0.056510740926061766,2.2698488549488345,2.264122085010304,2.2686657084899693
1.0,0.15623076923076923,0.15623076923076923,0.11368698172711784,0.11368698172711786,0.15623076923076923,0.15623076923076923,0.15623076923076923,0.15623076923076923,0.08377937781494302,0.083779377814943,0.16326923076923078,0.09027585225932831,0.09027585225932831,0.15675213675213678,0.08520737762754545,0.08520737762754543,2.206253557670407,2.1948906688129197,2.2049098522484707
2.0,0.1836923076923077,0.1836923076923077,0.1323358284376171,0.1323358284376171,0.1836923076923077,0.1836923076923077,0.1836923076923077,0.1836923076923077,0.11280062198577996,0.11280062198577996,0.18307692307692308,0.11358398289111205,0.11358398289111205,0.18598290598290598,0.11677324758732308,0.11677324758732306,2.1616377522305745,2.1506092394099516,2.1590621928779443
3.0,0.18038461538461537,0.18038461538461537,0.18623178178994057,0.1862317817899406,0.18038461538461537,0.18038461538461537,0.18038461538461537,0.1803846153846154,0.10976700005823684,0.10976700005823681,0.18057692307692308,0.11035534999983346,0.11035534999983347,0.18104700854700856,0.11095386554622746,0.11095386554622746,2.1194985604867704,2.1118707558687997,2.1173455846552947
4.0,0.19446153846153846,0.19446153846153846,0.18466984257948718,0.18466984257948718,0.19446153846153846,0.19446153846153846,0.19446153846153846,0.19446153846153846,0.12465055190429812,0.12465055190429812,0.2021153846153846,0.13026495725642198,0.13026495725642198,0.1972863247863248,0.12826887261972703,0.12826887261972703,2.092957288462941,2.0804468645769005,2.08896417244762
5.0,0.22138461538461543,0.22138461538461543,0.2494861379562186,0.2494861379562186,0.22138461538461543,0.22138461538461543,0.22138461538461543,0.22138461538461543,0.17213504884691158,0.17213504884691158,0.2317307692307692,0.17842654188838236,0.17842654188838236,0.2230769230769231,0.1725757422125804,0.17257574221258037,2.0510311487244395,2.047408540108625,2.0465049644716746
6.0,0.23553846153846156,0.23553846153846156,0.26708233144702426,0.2670823314470242,0.23553846153846156,0.23553846153846156,0.23553846153846156,0.23553846153846156,0.17658652278835113,0.17658652278835113,0.2394230769230769,0.1807238169129952,0.1807238169129952,0.23694444444444446,0.17726616511973453,0.17726616511973453,2.0260518393865445,2.021549651202034,2.0217834639711443
7.0,0.24830769230769228,0.24830769230769228,0.2671009228444528,0.26710092284445286,0.24830769230769228,0.24830769230769228,0.24830769230769228,0.24830769230769228,0.20791924510882565,0.20791924510882565,0.2578846153846154,0.21214086070954624,0.21214086070954624,0.2502777777777778,0.20928562449084706,0.20928562449084706,1.9872970179813663,1.981490544711842,1.9837200531343213
8.0,0.269,0.269,0.2651133538354357,0.2651133538354357,0.269,0.269,0.269,0.269,0.23302836965031587,0.23302836965031587,0.27826923076923077,0.24202255666598535,0.24202255666598532,0.27324786324786327,0.23869509047750834,0.2386950904775084,1.9524453529497472,1.946834672198576,1.9468515647511904
9.0,0.2601538461538462,0.2601538461538462,0.2880551448946195,0.2880551448946195,0.2601538461538462,0.2601538461538462,0.2601538461538462,0.2601538461538462,0.21919206724261775,0.21919206724261775,0.27211538461538465,0.23014577087315322,0.23014577087315322,0.2666880341880342,0.22467846624495386,0.22467846624495386,1.9577220544582459,1.9504789128023035,1.9509432510453828
10.0,0.281,0.281,0.28683900379604743,0.28683900379604743,0.281,0.281,0.281,0.281,0.24666149070906088,0.24666149070906088,0.29288461538461535,0.2534247057152951,0.2534247057152951,0.28705128205128205,0.25137930294007943,0.25137930294007954,1.9120672010793918,1.9049510941785925,1.9059346675872804
11.0,0.2964615384615385,0.2964615384615385,0.31204949747622507,0.312049497476225,0.2964615384615385,0.2964615384615385,0.2964615384615385,0.2964615384615385,0.2621826197230649,0.2621826197230649,0.30576923076923074,0.2721728693140546,0.27217286931405454,0.2992521367521368,0.26669199367453106,0.26669199367453106,1.8847338246136178,1.8783061953151925,1.8771058408581482
12.0,0.30246153846153845,0.30246153846153845,0.3161004698190194,0.3161004698190194,0.30246153846153845,0.30246153846153845,0.30246153846153845,0.30246153846153845,0.26656673300677924,0.26656673300677924,0.3059615384615385,0.26865524258207424,0.26865524258207424,0.30591880341880345,0.27161201949059866,0.27161201949059866,1.8774783564776907,1.8692337975782507,1.8698444261031895
