Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.3605053449951409,0.3605053449951409,0.05087079485528876,0.2533159019690651,0.3605053449951409,0.05150051066983091,0.3605053449951409,0.3605053449951409,0.03949446669731042,0.27382980622880704,2.713335242977849
1.0,0.41212827988338196,0.41212827988338196,0.05797119231745242,0.2977959575837099,0.41212827988338196,0.06334778934873309,0.41212827988338196,0.41212827988338196,0.05076048053461091,0.3306410939018029,2.522707012553274
2.0,0.44093294460641397,0.44093294460641397,0.0699166452250791,0.32693540212059136,0.44093294460641397,0.07181279698747556,0.44093294460641397,0.44093294460641397,0.05725468767344508,0.35586610093640314,2.4341948930128123
3.0,0.44369290573372205,0.44369290573372205,0.07509633355167121,0.3294701919271018,0.44369290573372205,0.07300962540850679,0.44369290573372205,0.44369290573372205,0.06191919123461069,0.3596353923914689,2.358184638729802
4.0,0.4617298347910593,0.4617298347910593,0.08057984148796525,0.3540010289164578,0.4617298347910593,0.08650682749482294,0.4617298347910593,0.4617298347910593,0.07069335459924846,0.38332204736288356,2.2757426874137217
5.0,0.4644509232264335,0.4644509232264335,0.09517746603074925,0.38571307335775135,0.4644509232264335,0.09342424870653782,0.4644509232264335,0.4644509232264335,0.07728535814571882,0.39596747841069624,2.2797057631575033
6.0,0.4769290573372206,0.4769290573372206,0.10663042717233537,0.389522280542297,0.4769290573372206,0.10146692311542263,0.4769290573372206,0.4769290573372206,0.0867635205692361,0.4033895575675571,2.154059770077835
7.0,0.4929834791059281,0.4929834791059281,0.12360981165125588,0.40919859832705374,0.4929834791059281,0.12078567337077262,0.4929834791059281,0.4929834791059281,0.10640917587604506,0.42649365225105534,2.0885233366930924
8.0,0.49403304178814383,0.49403304178814383,0.1405773657253333,0.42831470447591363,0.49403304178814383,0.11524393262816875,0.49403304178814383,0.49403304178814383,0.10150660296444011,0.4263381863990296,2.0505419842990826
9.0,0.519533527696793,0.519533527696793,0.13736224623002724,0.44589707314758253,0.519533527696793,0.1439777035273729,0.519533527696793,0.519533527696793,0.1264992718441238,0.46414245151400574,1.9484655736405174
10.0,0.5073275024295432,0.5073275024295432,0.1489949666573265,0.43170766046989345,0.5073275024295432,0.13465957374783488,0.5073275024295432,0.5073275024295432,0.12244213747173245,0.44601459162895657,1.9719339523786377
11.0,0.5175121477162293,0.5175121477162293,0.16547472990469908,0.44971708012944145,0.5175121477162293,0.1503024585692478,0.5175121477162293,0.5175121477162293,0.13412264653985603,0.4579491011953345,1.894089795041967
12.0,0.5231875607385812,0.5231875607385812,0.16900419685956644,0.46053593057283815,0.5231875607385812,0.15309192226497373,0.5231875607385812,0.5231875607385812,0.13877241914962327,0.4697794801085623,1.873062809602714
13.0,0.5311175898931001,0.5311175898931001,0.15869825391387388,0.4618474916326466,0.5311175898931001,0.16377230656328004,0.5311175898931001,0.5311175898931001,0.14581093024065614,0.4787485496739839,1.8330347855885822
14.0,0.530689990281827,0.530689990281827,0.1704650132818963,0.4623078124655392,0.530689990281827,0.15936757047539185,0.530689990281827,0.530689990281827,0.14473013836627996,0.4755984111529705,1.8261362711588542
15.0,0.5309232264334305,0.5309232264334305,0.17966893726187386,0.46111249792686443,0.5309232264334305,0.1567221340926856,0.5309232264334305,0.5309232264334305,0.14396250691251664,0.47427015368833525,1.8002172555452514
16.0,0.5281243926141885,0.5281243926141885,0.17130746978122807,0.4593259543955021,0.5281243926141885,0.16226246931515173,0.5281243926141885,0.5281243926141885,0.14832500634941675,0.47514871826512134,1.8434697265978213
