Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.22541666666666665,0.22541666666666665,0.24337159034134653,0.24337159034134642,0.22541666666666665,0.22541666666666665,0.22541666666666665,0.22541666666666665,0.16768145839909457,0.16768145839909454,2.089803144018701
1.0,0.30733333333333335,0.30733333333333335,0.3223948339952771,0.3223948339952771,0.30733333333333335,0.30733333333333335,0.30733333333333335,0.30733333333333335,0.29260435841434806,0.29260435841434806,1.924959502828882
2.0,0.3274833333333333,0.3274833333333333,0.35131870566054924,0.35131870566054924,0.3274833333333333,0.32748333333333335,0.3274833333333333,0.3274833333333333,0.30958056639359405,0.30958056639359405,1.8664375827667559
3.0,0.3544666666666666,0.3544666666666666,0.36038350292516586,0.3603835029251659,0.3544666666666666,0.3544666666666666,0.3544666666666666,0.3544666666666666,0.3393740726180556,0.3393740726180556,1.8049338926660254
4.0,0.36206666666666665,0.36206666666666665,0.3799460905719309,0.3799460905719309,0.36206666666666665,0.36206666666666665,0.36206666666666665,0.36206666666666665,0.3448391606530642,0.34483916065306414,1.772838304397908
5.0,0.37065000000000003,0.37065000000000003,0.38849541118811204,0.38849541118811204,0.37065000000000003,0.37065000000000003,0.37065000000000003,0.37065000000000003,0.3554638939801185,0.3554638939801186,1.7469580233097077
6.0,0.3841833333333333,0.3841833333333333,0.39772989620486576,0.39772989620486576,0.3841833333333333,0.3841833333333333,0.3841833333333333,0.3841833333333333,0.36936085449611566,0.36936085449611566,1.7211912591406637
7.0,0.4000333333333333,0.4000333333333333,0.4063651662616109,0.4063651662616109,0.4000333333333333,0.40003333333333335,0.4000333333333333,0.4000333333333333,0.38884604112292614,0.38884604112292614,1.6759249841913264
8.0,0.39771666666666666,0.39771666666666666,0.41056961495695876,0.4105696149569587,0.39771666666666666,0.3977166666666667,0.39771666666666666,0.39771666666666666,0.38117492334525316,0.3811749233452532,1.663429337232671
9.0,0.40745,0.40745,0.41867247603883084,0.41867247603883084,0.40745,0.40745000000000003,0.40745,0.40745,0.3958747288016885,0.3958747288016885,1.6428809622500804
10.0,0.4114166666666666,0.4114166666666666,0.4265304684010275,0.42653046840102754,0.4114166666666666,0.4114166666666666,0.4114166666666666,0.4114166666666666,0.4024047919989158,0.4024047919989158,1.635065687970912
11.0,0.4172666666666666,0.4172666666666666,0.42940548438640924,0.42940548438640924,0.4172666666666666,0.41726666666666673,0.4172666666666666,0.4172666666666666,0.40831481021085086,0.40831481021085086,1.6184645667989201
12.0,0.4199833333333333,0.4199833333333333,0.4285079349889355,0.4285079349889355,0.4199833333333333,0.4199833333333333,0.4199833333333333,0.4199833333333333,0.40778160696119015,0.40778160696119004,1.6091782379657666
13.0,0.4270833333333333,0.4270833333333333,0.4371007798186014,0.4371007798186014,0.4270833333333333,0.4270833333333333,0.4270833333333333,0.4270833333333333,0.41650693113579484,0.41650693113579484,1.5950271002789762
14.0,0.42841666666666667,0.42841666666666667,0.4431556953747515,0.4431556953747514,0.42841666666666667,0.42841666666666667,0.42841666666666667,0.42841666666666667,0.41910631349449323,0.41910631349449323,1.5954212528593996
15.0,0.4358833333333334,0.4358833333333334,0.4455478143760595,0.4455478143760594,0.4358833333333334,0.4358833333333333,0.4358833333333334,0.4358833333333333,0.43056058714177825,0.43056058714177825,1.5725878272918945
16.0,0.4391,0.4391,0.4451931297877194,0.4451931297877193,0.4391,0.43909999999999993,0.4391,0.4391,0.43169597751057226,0.43169597751057226,1.5616428048052688
17.0,0.43896666666666667,0.43896666666666667,0.45440843701448064,0.45440843701448064,0.43896666666666667,0.43896666666666667,0.43896666666666667,0.43896666666666667,0.43112326783339505,0.43112326783339505,1.5650949802804501
18.0,0.4468,0.4468,0.4618175607692385,0.4618175607692385,0.4468,0.4467999999999999,0.4468,0.4468,0.4425168195714518,0.4425168195714518,1.542333205710066
19.0,0.44383333333333336,0.44383333333333336,0.458522918632607,0.458522918632607,0.44383333333333336,0.44383333333333336,0.44383333333333336,0.44383333333333336,0.43630765017462736,0.43630765017462736,1.549871579002827
20.0,0.4409666666666666,0.4409666666666666,0.4613358859462798,0.4613358859462798,0.4409666666666666,0.4409666666666666,0.4409666666666666,0.4409666666666666,0.43412526713546146,0.43412526713546135,1.5538542411428815
21.0,0.45021666666666665,0.45021666666666665,0.4591430686427184,0.4591430686427184,0.45021666666666665,0.45021666666666665,0.45021666666666665,0.45021666666666665,0.44203014337624785,0.44203014337624785,1.5321578607914295
22.0,0.45298333333333335,0.45298333333333335,0.4619402251704937,0.4619402251704937,0.45298333333333335,0.45298333333333335,0.45298333333333335,0.45298333333333335,0.44562470236888574,0.44562470236888574,1.5216448020427786
23.0,0.4570833333333334,0.4570833333333334,0.4653310949483811,0.4653310949483811,0.4570833333333334,0.4570833333333334,0.4570833333333334,0.4570833333333334,0.45231904205247175,0.45231904205247175,1.5134119525868843
24.0,0.4512166666666667,0.4512166666666667,0.4681181331959374,0.4681181331959373,0.4512166666666667,0.4512166666666667,0.4512166666666667,0.4512166666666667,0.4444208638998296,0.4444208638998296,1.5264879921649364
25.0,0.46165,0.46165,0.47183836729374545,0.47183836729374545,0.46165,0.46165,0.46165,0.46165,0.4533267936523749,0.4533267936523749,1.501290040827812
26.0,0.45903333333333335,0.45903333333333335,0.4734137481988139,0.4734137481988139,0.45903333333333335,0.45903333333333335,0.45903333333333335,0.45903333333333335,0.4516669722902341,0.4516669722902341,1.5091121457992716
27.0,0.4615333333333333,0.4615333333333333,0.4746876910341629,0.4746876910341629,0.4615333333333333,0.4615333333333333,0.4615333333333333,0.4615333333333333,0.45511712155133743,0.45511712155133743,1.502167431851651
28.0,0.46663333333333334,0.46663333333333334,0.48270048239278784,0.48270048239278784,0.46663333333333334,0.46663333333333334,0.46663333333333334,0.46663333333333334,0.4632101782411951,0.463210178241195,1.4912858143765875
29.0,0.4698666666666667,0.4698666666666667,0.4815286244029182,0.4815286244029181,0.4698666666666667,0.4698666666666667,0.4698666666666667,0.4698666666666667,0.4633031608970925,0.46330316089709245,1.481308360936794
30.0,0.47309999999999997,0.47309999999999997,0.48222174600455026,0.4822217460045503,0.47309999999999997,0.47309999999999997,0.47309999999999997,0.47309999999999997,0.46871570937607976,0.46871570937607976,1.4725886673369306
31.0,0.4704499999999999,0.4704499999999999,0.4783228214279488,0.4783228214279488,0.4704499999999999,0.47045000000000003,0.4704499999999999,0.4704499999999999,0.46065525837727483,0.46065525837727483,1.478714091980711
32.0,0.47680000000000006,0.47680000000000006,0.48376597340869365,0.48376597340869365,0.47680000000000006,0.47680000000000006,0.47680000000000006,0.47680000000000006,0.47252505558501257,0.47252505558501257,1.462135103281508
33.0,0.4730666666666667,0.4730666666666667,0.49027320955904286,0.49027320955904274,0.4730666666666667,0.47306666666666664,0.4730666666666667,0.4730666666666667,0.46669728090418283,0.46669728090418283,1.4636431384593884
34.0,0.4823833333333333,0.4823833333333333,0.4880714276038334,0.4880714276038334,0.4823833333333333,0.4823833333333333,0.4823833333333333,0.4823833333333333,0.4749386990219543,0.4749386990219543,1.452426772168342
35.0,0.47255,0.47255,0.48737510031268183,0.48737510031268194,0.47255,0.47255,0.47255,0.47255,0.464672194341157,0.46467219434115686,1.4688727045312842
36.0,0.4806,0.4806,0.4915200314251556,0.4915200314251555,0.4806,0.4805999999999999,0.4806,0.4806,0.4757661088700824,0.4757661088700824,1.4514211487262807
37.0,0.48191666666666666,0.48191666666666666,0.4902153962653865,0.4902153962653866,0.48191666666666666,0.48191666666666666,0.48191666666666666,0.48191666666666666,0.47391304627869263,0.47391304627869263,1.4451318487207938
38.0,0.4833166666666667,0.4833166666666667,0.49111538947413624,0.49111538947413635,0.4833166666666667,0.4833166666666667,0.4833166666666667,0.4833166666666667,0.47884521147879233,0.47884521147879233,1.4438327332760426
39.0,0.48185,0.48185,0.5014688761267306,0.5014688761267306,0.48185,0.48185,0.48185,0.48185,0.4774013492883829,0.4774013492883829,1.4417647040270745
40.0,0.4875166666666667,0.4875166666666667,0.49591203192067745,0.4959120319206775,0.4875166666666667,0.4875166666666667,0.4875166666666667,0.4875166666666667,0.48191669113111246,0.48191669113111246,1.433835343858029
41.0,0.48913333333333336,0.48913333333333336,0.498362278875371,0.498362278875371,0.48913333333333336,0.48913333333333336,0.48913333333333336,0.48913333333333336,0.48331355180106633,0.48331355180106633,1.4310757566005627
42.0,0.48996666666666666,0.48996666666666666,0.5008945574248365,0.5008945574248365,0.48996666666666666,0.48996666666666666,0.48996666666666666,0.48996666666666666,0.48656208274065343,0.48656208274065343,1.433803263750482
43.0,0.4879833333333334,0.4879833333333334,0.5063832551052304,0.5063832551052304,0.4879833333333334,0.4879833333333334,0.4879833333333334,0.4879833333333334,0.4813890235741728,0.4813890235741728,1.4339413494505782
44.0,0.49221666666666664,0.49221666666666664,0.5052593662124337,0.5052593662124337,0.49221666666666664,0.49221666666666664,0.49221666666666664,0.49221666666666664,0.4908874108374782,0.4908874108374783,1.4224428725369433
45.0,0.4968,0.4968,0.4995622335339158,0.4995622335339158,0.4968,0.4968000000000001,0.4968,0.4968,0.4896507908308531,0.48965079083085306,1.4065896783103335
46.0,0.496,0.496,0.5075189763191295,0.5075189763191292,0.496,0.496,0.496,0.496,0.487955341283442,0.487955341283442,1.415602781037067
47.0,0.49811666666666665,0.49811666666666665,0.5063075953175764,0.5063075953175764,0.49811666666666665,0.4981166666666666,0.49811666666666665,0.49811666666666665,0.49389539298877094,0.49389539298877094,1.4092520510262632
