epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),validation f1-measure (micro),validation f1-measure (macro),validation f1-measure (weighted),train f1-measure (micro),train f1-measure (macro),train f1-measure (weighted),loss,validation loss,train loss
0.0,0.7631714285714286,0.7631714285714286,0.7563777323606512,0.7563777323606511,0.7631714285714286,0.7631714285714286,0.7631714285714286,0.7631714285714286,0.7550338939724559,0.755033893972456,0.75925,0.7506361055224195,0.7506361055224195,0.7627261904761905,0.7548074528632459,0.7548074528632459,0.6343270302635349,0.6398412648249756,0.6319648734052774
1.0,0.8136714285714286,0.8136714285714286,0.8120299436611219,0.8120299436611221,0.8136714285714286,0.8136714285714286,0.8136714285714286,0.8136714285714286,0.807269814236421,0.807269814236421,0.8126071428571429,0.8058904302601977,0.8058904302601977,0.8160119047619048,0.8095221294500978,0.8095221294500978,0.5024767675084065,0.5046279068697583,0.4980175795780523
2.0,0.8440714285714286,0.8440714285714286,0.8442767166760156,0.8442767166760156,0.8440714285714286,0.8440714285714286,0.8440714285714286,0.8440714285714286,0.842295450199505,0.842295450199505,0.8387142857142857,0.8368494182843733,0.8368494182843733,0.8458888888888889,0.8440536032322541,0.8440536032322541,0.4280099076495323,0.4342217214744199,0.42136387131389635
3.0,0.8581142857142858,0.8581142857142858,0.8580924987241291,0.8580924987241293,0.8581142857142858,0.8581142857142858,0.8581142857142858,0.8581142857142858,0.8566496319964427,0.8566496319964427,0.8568214285714285,0.8553525594927829,0.855352559492783,0.8615674603174602,0.8601918942964938,0.8601918942964938,0.3888973513150324,0.3917577097361738,0.3801186021133728
4.0,0.8682857142857143,0.8682857142857143,0.8679385697549403,0.8679385697549404,0.8682857142857143,0.8682857142857143,0.8682857142857143,0.8682857142857143,0.8672363373808075,0.8672363373808075,0.8664642857142857,0.8653668755204563,0.8653668755204563,0.8725912698412699,0.8715613799381885,0.8715613799381885,0.3577138120589191,0.3641004562716592,0.34878692067024974
5.0,0.8772142857142857,0.8772142857142857,0.8776155191638356,0.8776155191638357,0.8772142857142857,0.8772142857142857,0.8772142857142857,0.8772142857142857,0.8757281035666603,0.8757281035666601,0.8723571428571427,0.870507726485075,0.870507726485075,0.8801388888888889,0.878614840036253,0.878614840036253,0.33948459744317344,0.3418317522853613,0.326374421911645
6.0,0.8806857142857142,0.8806857142857142,0.8811245269961374,0.8811245269961372,0.8806857142857142,0.8806857142857144,0.8806857142857142,0.8806857142857142,0.8800366913992657,0.8800366913992654,0.8789642857142856,0.8780512087687118,0.8780512087687118,0.886531746031746,0.8858548993592705,0.8858548993592705,0.32583912150364486,0.32877702460708946,0.3101453471985566
7.0,0.8877857142857142,0.8877857142857142,0.8868102343145795,0.8868102343145795,0.8877857142857142,0.8877857142857144,0.8877857142857142,0.8877857142857144,0.8865771891865826,0.8865771891865826,0.8852500000000001,0.8837948890542633,0.8837948890542634,0.8935873015873016,0.8924936717793729,0.8924936717793731,0.30633207071725643,0.30954919091679833,0.29021358512493256
8.0,0.8864428571428572,0.8864428571428572,0.8893047970906046,0.8893047970906046,0.8864428571428572,0.8864428571428572,0.8864428571428572,0.8864428571428572,0.8868538617158753,0.8868538617158753,0.8843928571428572,0.8848785779310638,0.8848785779310638,0.892563492063492,0.8930090598466556,0.8930090598466556,0.30693671180777354,0.3085490745407614,0.2887943128757368
9.0,0.8942714285714285,0.8942714285714285,0.8943375432053458,0.8943375432053458,0.8942714285714285,0.8942714285714286,0.8942714285714285,0.8942714285714285,0.893835496800668,0.8938354968006681,0.8907857142857143,0.8902578987042015,0.8902578987042012,0.900626984126984,0.900193365876835,0.900193365876835,0.28982485466079627,0.29199647497047077,0.2688774137308604
10.0,0.8950142857142858,0.8950142857142858,0.8956970662644842,0.8956970662644842,0.8950142857142858,0.8950142857142858,0.8950142857142858,0.8950142857142858,0.8943125821126943,0.8943125821126945,0.894892857142857,0.8939208633268494,0.8939208633268494,0.9031269841269841,0.9024056917627699,0.9024056917627699,0.28708048094081007,0.2863206667148254,0.261714548085282
11.0,0.8943857142857142,0.8943857142857142,0.8984441454751204,0.8984441454751204,0.8943857142857142,0.8943857142857142,0.8943857142857142,0.8943857142857142,0.89386506376553,0.89386506376553,0.8949642857142859,0.8943485315815789,0.894348531581579,0.903297619047619,0.9026443302397744,0.9026443302397744,0.2846283900479204,0.2868593076413328,0.25978886494743947
12.0,0.9005857142857142,0.9005857142857142,0.9016601452899898,0.9016601452899898,0.9005857142857142,0.9005857142857143,0.9005857142857142,0.9005857142857142,0.9003242120717351,0.9003242120717353,0.8996785714285714,0.8991259950532176,0.8991259950532176,0.9110238095238096,0.910709621972223,0.910709621972223,0.27184378133584924,0.2708710021932017,0.2401399117133339
13.0,0.9008428571428573,0.9008428571428573,0.9023018924802368,0.9023018924802366,0.9008428571428573,0.9008428571428571,0.9008428571428573,0.9008428571428573,0.9007555150300967,0.9007555150300968,0.8995357142857143,0.8992917794506898,0.8992917794506899,0.9120595238095237,0.911979211134612,0.911979211134612,0.2693894478454165,0.2697339579886333,0.23523317470598187
14.0,0.9029,0.9029,0.9057242361963679,0.9057242361963679,0.9029,0.9029,0.9029,0.9029,0.903162118652296,0.9031621186522962,0.9009285714285713,0.9013074094687139,0.9013074094687141,0.91375,0.9139981335684795,0.9139981335684795,0.266575817750197,0.26749441591514783,0.23237162312483273
15.0,0.9061,0.9061,0.9063435936965082,0.9063435936965082,0.9061,0.9061,0.9061,0.9061,0.9055592380143859,0.905559238014386,0.9075,0.9068070739961984,0.9068070739961984,0.9186666666666667,0.9181817215890847,0.9181817215890845,0.25552147066212133,0.25585955367846924,0.2188035460586097
16.0,0.9090571428571428,0.9090571428571428,0.9089233010530616,0.9089233010530615,0.9090571428571428,0.9090571428571428,0.9090571428571428,0.9090571428571428,0.9082898884468757,0.9082898884468757,0.9086071428571427,0.9076406327479354,0.9076406327479354,0.922547619047619,0.9219051504910192,0.9219051504910191,0.24964169020249966,0.2500072386115789,0.21118810253813486
17.0,0.9079142857142856,0.9079142857142856,0.9089099294920067,0.9089099294920067,0.9079142857142856,0.9079142857142857,0.9079142857142856,0.9079142857142856,0.9076491705943954,0.9076491705943954,0.9052857142857142,0.9049569289771849,0.904956928977185,0.9211269841269839,0.9208994641185821,0.9208994641185821,0.25263519555534397,0.2564683353867043,0.21251236275311197
18.0,0.9100714285714286,0.9100714285714286,0.9103964511239372,0.9103964511239372,0.9100714285714286,0.9100714285714286,0.9100714285714286,0.9100714285714286,0.9094719682760036,0.9094719682760036,0.9087142857142856,0.9078512351392934,0.9078512351392932,0.9246547619047618,0.9241404929051775,0.9241404929051773,0.24732108162418348,0.2499175258404152,0.2028339075123144
19.0,0.9124000000000001,0.9124000000000001,0.9128131166605176,0.9128131166605173,0.9124000000000001,0.9124000000000001,0.9124000000000001,0.9123999999999999,0.9122570166036972,0.9122570166036972,0.9113214285714285,0.9110985658484072,0.9110985658484072,0.9282619047619047,0.9281816303574157,0.9281816303574157,0.2411498957368881,0.24045363847504966,0.19372759040464
