Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.027299999999999998,0.027299999999999998,0.009104605188123283,0.009104605188123286,0.027299999999999998,0.0273,0.027299999999999998,0.027299999999999998,0.007214134760444295,0.007214134760444293,4.463114894197341
1.0,0.06571666666666667,0.06571666666666667,0.04384678895435921,0.04384678895435921,0.06571666666666667,0.06571666666666667,0.06571666666666667,0.06571666666666667,0.036065516771079394,0.036065516771079394,4.137512933193369
2.0,0.09414999999999998,0.09414999999999998,0.08636357990085937,0.08636357990085938,0.09414999999999998,0.09414999999999998,0.09414999999999998,0.09414999999999998,0.06296383441932962,0.06296383441932961,3.952741152174929
3.0,0.11456666666666666,0.11456666666666666,0.11368840492897996,0.11368840492897998,0.11456666666666666,0.11456666666666666,0.11456666666666666,0.11456666666666666,0.08299673462870696,0.08299673462870696,3.839288845975348
4.0,0.13128333333333334,0.13128333333333334,0.13777114284650951,0.13777114284650951,0.13128333333333334,0.13128333333333334,0.13128333333333334,0.13128333333333334,0.1053738849802595,0.1053738849802595,3.7450574228104125
5.0,0.14163333333333333,0.14163333333333333,0.14634626965085712,0.14634626965085712,0.14163333333333333,0.14163333333333333,0.14163333333333333,0.14163333333333333,0.11678479853576382,0.11678479853576382,3.6871724128723145
6.0,0.1524,0.1524,0.14987981911792306,0.14987981911792309,0.1524,0.15239999999999998,0.1524,0.1524,0.1265466117167803,0.1265466117167803,3.6360416529026436
7.0,0.1565,0.1565,0.1666505419993748,0.1666505419993748,0.1565,0.1565,0.1565,0.1565,0.13392871201754203,0.13392871201754203,3.5943181786131353
8.0,0.16213333333333332,0.16213333333333332,0.1712105915995682,0.17121059159956817,0.16213333333333332,0.16213333333333332,0.16213333333333332,0.16213333333333332,0.14001345224083256,0.1400134522408326,3.566199680592151
9.0,0.17205,0.17205,0.1765826689914839,0.17658266899148387,0.17205,0.17204999999999998,0.17205,0.17205,0.14733394858184629,0.14733394858184629,3.51264781343176
10.0,0.17373333333333335,0.17373333333333335,0.18324204888525972,0.18324204888525975,0.17373333333333335,0.17373333333333335,0.17373333333333335,0.17373333333333335,0.1501243893141819,0.15012438931418193,3.4923923020667216
11.0,0.18208333333333335,0.18208333333333335,0.18508615293223776,0.18508615293223776,0.18208333333333335,0.18208333333333335,0.18208333333333335,0.18208333333333335,0.15752683901057646,0.15752683901057646,3.456313355171934
12.0,0.18788333333333332,0.18788333333333332,0.19446439774858526,0.1944643977485853,0.18788333333333332,0.18788333333333335,0.18788333333333332,0.18788333333333332,0.163917392591319,0.16391739259131902,3.4250761290814014
13.0,0.19313333333333332,0.19313333333333332,0.20469950910928164,0.20469950910928167,0.19313333333333332,0.1931333333333333,0.19313333333333332,0.19313333333333332,0.17304074435907135,0.17304074435907138,3.4003725581980766
14.0,0.19548333333333334,0.19548333333333334,0.2103631641989086,0.21036316419890855,0.19548333333333334,0.19548333333333334,0.19548333333333334,0.19548333333333334,0.17507882906728547,0.1750788290672855,3.3742905893224355
15.0,0.20185,0.20185,0.20952871920764418,0.2095287192076442,0.20185,0.20184999999999995,0.20185,0.20185,0.18040431081078734,0.18040431081078737,3.3522076446959317
16.0,0.20616666666666666,0.20616666666666666,0.21046116913129995,0.21046116913129995,0.20616666666666666,0.20616666666666666,0.20616666666666666,0.20616666666666666,0.18377227031799093,0.18377227031799093,3.3235003605802005
17.0,0.20995,0.20995,0.21835825818668794,0.21835825818668794,0.20995,0.20995,0.20995,0.20995,0.19029000450485362,0.1902900045048536,3.3075831814015166
18.0,0.21286666666666668,0.21286666666666668,0.2276313124397412,0.22763131243974125,0.21286666666666668,0.21286666666666668,0.21286666666666668,0.21286666666666668,0.194734039249621,0.19473403924962102,3.2897250779131624
19.0,0.21820000000000003,0.21820000000000003,0.22080740506870197,0.22080740506870197,0.21820000000000003,0.2182,0.21820000000000003,0.21820000000000003,0.19890478996036004,0.19890478996036004,3.258786381305532
20.0,0.21685,0.21685,0.23207625270354906,0.2320762527035491,0.21685,0.21685,0.21685,0.21685,0.19906141980312902,0.199061419803129,3.26298686621037
21.0,0.22345,0.22345,0.2294657222421721,0.2294657222421721,0.22345,0.22344999999999998,0.22345,0.22345,0.20619625350671042,0.20619625350671048,3.2325529679338985
22.0,0.22616666666666668,0.22616666666666668,0.23560948512521634,0.23560948512521634,0.22616666666666668,0.22616666666666668,0.22616666666666668,0.22616666666666668,0.20749395337942844,0.20749395337942844,3.2282266561021196
23.0,0.22694999999999999,0.22694999999999999,0.23622850723895206,0.23622850723895206,0.22694999999999999,0.22694999999999999,0.22694999999999999,0.22694999999999999,0.2084352391420813,0.20843523914208126,3.2115669128742623
24.0,0.2313,0.2313,0.2395111876873095,0.2395111876873095,0.2313,0.23129999999999998,0.2313,0.2313,0.216197566659927,0.216197566659927,3.188516801976143
25.0,0.22880000000000003,0.22880000000000003,0.2445651537186587,0.2445651537186587,0.22880000000000003,0.22879999999999998,0.22880000000000003,0.22880000000000003,0.2123802163088347,0.21238021630883477,3.202844305494999
26.0,0.23650000000000002,0.23650000000000002,0.24156513737993895,0.24156513737993895,0.23650000000000002,0.23650000000000002,0.23650000000000002,0.23650000000000002,0.2170841088517462,0.2170841088517462,3.173378293564979
27.0,0.23638333333333333,0.23638333333333333,0.24762333069066086,0.24762333069066092,0.23638333333333333,0.2363833333333334,0.23638333333333333,0.23638333333333333,0.22110811221605348,0.22110811221605348,3.1654438655427164
28.0,0.23848333333333332,0.23848333333333332,0.2529674665862761,0.2529674665862761,0.23848333333333332,0.2384833333333333,0.23848333333333332,0.23848333333333332,0.22293705936866354,0.22293705936866354,3.1531668003569258
29.0,0.24235,0.24235,0.2540006532586312,0.2540006532586312,0.24235,0.24234999999999998,0.24235,0.24235,0.22518940432729356,0.2251894043272936,3.145832667198587
30.0,0.2407166666666667,0.2407166666666667,0.25326815470774616,0.25326815470774616,0.2407166666666667,0.2407166666666667,0.2407166666666667,0.2407166666666667,0.2233476222241823,0.2233476222241823,3.1341793582794515
31.0,0.2420666666666667,0.2420666666666667,0.25279600356419946,0.2527960035641995,0.2420666666666667,0.2420666666666667,0.2420666666666667,0.2420666666666667,0.22573744314845223,0.2257374431484523,3.126572760368915
32.0,0.24708333333333332,0.24708333333333332,0.2606032076021293,0.26060320760212924,0.24708333333333332,0.24708333333333332,0.24708333333333332,0.24708333333333332,0.23077552635915902,0.23077552635915904,3.1076624644563555
33.0,0.2444,0.2444,0.25705341079493443,0.2570534107949345,0.2444,0.2444,0.2444,0.2444,0.2278383058825571,0.22783830588255705,3.1098116976149535
34.0,0.24990000000000007,0.24990000000000007,0.2596750020043322,0.2596750020043322,0.24990000000000007,0.24989999999999996,0.24990000000000007,0.24990000000000007,0.2342779893631211,0.2342779893631211,3.097110451789612
35.0,0.2501833333333333,0.2501833333333333,0.259391759900092,0.259391759900092,0.2501833333333333,0.2501833333333333,0.2501833333333333,0.2501833333333333,0.23336934668019754,0.23336934668019754,3.0895787868093936
36.0,0.2512833333333333,0.2512833333333333,0.2607214074525704,0.2607214074525704,0.2512833333333333,0.25128333333333336,0.2512833333333333,0.2512833333333333,0.23495613726311193,0.23495613726311187,3.0835463262618856
37.0,0.25421666666666665,0.25421666666666665,0.2629774912083139,0.2629774912083139,0.25421666666666665,0.2542166666666667,0.25421666666666665,0.25421666666666665,0.23593861036572875,0.23593861036572875,3.067445202076688
38.0,0.25425,0.25425,0.264307167419362,0.264307167419362,0.25425,0.25425,0.25425,0.25425,0.23813043464852696,0.23813043464852696,3.068947748681332
39.0,0.2540333333333334,0.2540333333333334,0.2715038330636779,0.2715038330636779,0.2540333333333334,0.2540333333333334,0.2540333333333334,0.2540333333333334,0.24078959338110062,0.24078959338110056,3.0730241098302473
40.0,0.2602,0.2602,0.27044224436698105,0.2704422443669811,0.2602,0.26020000000000004,0.2602,0.2602,0.24687358429653697,0.24687358429653697,3.0395319712922926
41.0,0.2591833333333334,0.2591833333333334,0.26823656185128913,0.26823656185128913,0.2591833333333334,0.2591833333333333,0.2591833333333334,0.2591833333333334,0.24558886350102624,0.24558886350102624,3.0406155477178856
42.0,0.2607666666666667,0.2607666666666667,0.2698285391921876,0.26982853919218763,0.2607666666666667,0.2607666666666667,0.2607666666666667,0.2607666666666667,0.2472288657165076,0.2472288657165076,3.0238948083938437
43.0,0.2612166666666666,0.2612166666666666,0.27112773217996783,0.27112773217996783,0.2612166666666666,0.2612166666666667,0.2612166666666666,0.2612166666666666,0.24745166429099025,0.24745166429099022,3.030715926403695
44.0,0.26161666666666666,0.26161666666666666,0.27972540803770796,0.279725408037708,0.26161666666666666,0.26161666666666666,0.26161666666666666,0.26161666666666666,0.2492560892060729,0.2492560892060729,3.032253448760256
45.0,0.26093333333333335,0.26093333333333335,0.2743965563337657,0.2743965563337657,0.26093333333333335,0.26093333333333335,0.26093333333333335,0.26093333333333335,0.2460432073476419,0.24604320734764196,3.037920359347729
46.0,0.2664166666666667,0.2664166666666667,0.27850066019452807,0.27850066019452807,0.2664166666666667,0.26641666666666663,0.2664166666666667,0.2664166666666667,0.24941316519159423,0.2494131651915942,3.0104125895398726
47.0,0.2625166666666667,0.2625166666666667,0.27247557475708856,0.27247557475708856,0.2625166666666667,0.2625166666666667,0.2625166666666667,0.2625166666666667,0.24706848413173602,0.24706848413173593,3.010169561873091
48.0,0.2642666666666667,0.2642666666666667,0.2738966085732939,0.2738966085732939,0.2642666666666667,0.2642666666666667,0.2642666666666667,0.2642666666666667,0.24961683105081453,0.24961683105081453,3.0141349538843683
49.0,0.26643333333333336,0.26643333333333336,0.27857718095480355,0.27857718095480355,0.26643333333333336,0.2664333333333334,0.26643333333333336,0.26643333333333336,0.2508039567080111,0.2508039567080111,3.0059428930282595
50.0,0.2667,0.2667,0.27927280730989734,0.27927280730989734,0.2667,0.2667,0.2667,0.2667,0.25373795724875847,0.25373795724875847,2.991779869921664
51.0,0.26436666666666664,0.26436666666666664,0.28137112201320746,0.28137112201320746,0.26436666666666664,0.26436666666666664,0.26436666666666664,0.26436666666666664,0.25282776822682296,0.2528277682268229,3.01742376723188
52.0,0.2690166666666666,0.2690166666666666,0.2804348910226945,0.2804348910226945,0.2690166666666666,0.2690166666666666,0.2690166666666666,0.2690166666666666,0.25362588149291493,0.25362588149291493,2.989425317023663
53.0,0.2690666666666667,0.2690666666666667,0.2766795774245533,0.2766795774245533,0.2690666666666667,0.2690666666666667,0.2690666666666667,0.2690666666666667,0.2549328999571103,0.2549328999571103,2.9821429310960967
54.0,0.27145,0.27145,0.283150967349041,0.283150967349041,0.27145,0.27145,0.27145,0.27145,0.2581851148248278,0.2581851148248278,2.9813208884381233
55.0,0.2734,0.2734,0.2852536343629949,0.28525363436299495,0.2734,0.2734,0.2734,0.2734,0.2583833521067239,0.25838335210672386,2.9766274982310357
56.0,0.27393333333333336,0.27393333333333336,0.28369719389847176,0.28369719389847176,0.27393333333333336,0.27393333333333325,0.27393333333333336,0.27393333333333336,0.2591046559578538,0.25910465595785376,2.9671020317584906
57.0,0.27233333333333337,0.27233333333333337,0.2815143836404316,0.2815143836404315,0.27233333333333337,0.2723333333333333,0.27233333333333337,0.27233333333333337,0.2583221890301911,0.2583221890301911,2.9742922143733246
58.0,0.27351666666666663,0.27351666666666663,0.28665195402083843,0.28665195402083843,0.27351666666666663,0.27351666666666674,0.27351666666666663,0.27351666666666663,0.2593835432495367,0.2593835432495367,2.9671389239899653
59.0,0.27626666666666666,0.27626666666666666,0.28799615471431705,0.28799615471431705,0.27626666666666666,0.2762666666666667,0.27626666666666666,0.27626666666666666,0.2640261483159696,0.2640261483159696,2.9581048841172075
60.0,0.27403333333333335,0.27403333333333335,0.28214699411991717,0.28214699411991717,0.27403333333333335,0.27403333333333335,0.27403333333333335,0.27403333333333335,0.26095775310730035,0.2609577531073003,2.958322986897002
61.0,0.2742833333333333,0.2742833333333333,0.28541498724205805,0.28541498724205805,0.2742833333333333,0.2742833333333333,0.2742833333333333,0.2742833333333333,0.26239021148641106,0.26239021148641106,2.9603874343506833
62.0,0.27613333333333334,0.27613333333333334,0.2874826404505389,0.28748264045053895,0.27613333333333334,0.2761333333333333,0.27613333333333334,0.27613333333333334,0.26362676341915126,0.26362676341915126,2.9488423918155915
63.0,0.27673333333333333,0.27673333333333333,0.2871174712009613,0.28711747120096126,0.27673333333333333,0.27673333333333333,0.27673333333333333,0.27673333333333333,0.2632268148177269,0.2632268148177269,2.9498539582211922
64.0,0.27705,0.27705,0.28802825546092853,0.28802825546092853,0.27705,0.27705,0.27705,0.27705,0.2631354787884385,0.2631354787884385,2.9521072296386075
65.0,0.27695000000000003,0.27695000000000003,0.2898272585806074,0.2898272585806074,0.27695000000000003,0.27695,0.27695000000000003,0.27695000000000003,0.2633314622606596,0.2633314622606596,2.9489783325093852
66.0,0.27874999999999994,0.27874999999999994,0.28747402094116936,0.2874740209411694,0.27874999999999994,0.27875,0.27874999999999994,0.27874999999999994,0.26525246917441153,0.26525246917441153,2.93891491306589
67.0,0.27621666666666667,0.27621666666666667,0.28889703761722474,0.28889703761722474,0.27621666666666667,0.27621666666666667,0.27621666666666667,0.27621666666666667,0.26289480053352327,0.26289480053352327,2.9479785551416113
68.0,0.27514999999999995,0.27514999999999995,0.28994854231098666,0.2899485423109867,0.27514999999999995,0.27514999999999995,0.27514999999999995,0.27514999999999995,0.26083064456136185,0.26083064456136185,2.9490530901766836
69.0,0.2770666666666667,0.2770666666666667,0.290471909680858,0.290471909680858,0.2770666666666667,0.2770666666666667,0.2770666666666667,0.2770666666666667,0.26408403538321024,0.2640840353832102,2.945325893797773
70.0,0.28009999999999996,0.28009999999999996,0.2886228025229533,0.2886228025229533,0.28009999999999996,0.28009999999999996,0.28009999999999996,0.28009999999999996,0.2674650825591046,0.2674650825591046,2.9296192940245285
71.0,0.2806666666666667,0.2806666666666667,0.29092487569346603,0.29092487569346603,0.2806666666666667,0.2806666666666667,0.2806666666666667,0.2806666666666667,0.2674894645073561,0.26748946450735606,2.929391936799313
72.0,0.28425,0.28425,0.2934824875441495,0.2934824875441495,0.28425,0.28425,0.28425,0.28425,0.2713623807863717,0.27136238078637176,2.925997649101501
73.0,0.27925,0.27925,0.28857398170985654,0.28857398170985654,0.27925,0.27925,0.27925,0.27925,0.2656663602042297,0.2656663602042297,2.934336135742512
74.0,0.28308333333333335,0.28308333333333335,0.29110271961135537,0.29110271961135537,0.28308333333333335,0.28308333333333335,0.28308333333333335,0.28308333333333335,0.2696321448622493,0.2696321448622493,2.926816559852438
75.0,0.28021666666666667,0.28021666666666667,0.2884435180818046,0.2884435180818046,0.28021666666666667,0.28021666666666667,0.28021666666666667,0.28021666666666667,0.2669122761719417,0.2669122761719417,2.9297347421341753
76.0,0.28365,0.28365,0.28758927453977456,0.28758927453977456,0.28365,0.28365,0.28365,0.28365,0.2686356599184502,0.2686356599184501,2.9160471424143366
77.0,0.27946666666666664,0.27946666666666664,0.29280406595076724,0.29280406595076724,0.27946666666666664,0.27946666666666664,0.27946666666666664,0.27946666666666664,0.26785626617941866,0.26785626617941866,2.9318938044791527
78.0,0.2819999999999999,0.2819999999999999,0.29021222413952846,0.2902122241395285,0.2819999999999999,0.28200000000000003,0.2819999999999999,0.2819999999999999,0.26836325556558593,0.26836325556558593,2.918539662056781
79.0,0.28326666666666667,0.28326666666666667,0.2937062518322821,0.2937062518322821,0.28326666666666667,0.2832666666666666,0.28326666666666667,0.28326666666666667,0.27080703985843957,0.27080703985843957,2.91479406635812
80.0,0.28296666666666664,0.28296666666666664,0.2947616163825849,0.2947616163825849,0.28296666666666664,0.2829666666666667,0.28296666666666664,0.28296666666666664,0.2707236955018416,0.2707236955018416,2.921566065575214
81.0,0.28181666666666666,0.28181666666666666,0.29017096071867066,0.2901709607186707,0.28181666666666666,0.28181666666666666,0.28181666666666666,0.28181666666666666,0.2689218504777449,0.268921850477745,2.9208545266313752
82.0,0.28290000000000004,0.28290000000000004,0.29370193001218176,0.29370193001218176,0.28290000000000004,0.2829,0.28290000000000004,0.28290000000000004,0.27004330726676207,0.270043307266762,2.917074751853943
83.0,0.2821666666666667,0.2821666666666667,0.2921507899700046,0.29215078997000454,0.2821666666666667,0.2821666666666666,0.2821666666666667,0.2821666666666667,0.2699618354009811,0.2699618354009811,2.914209839638244
84.0,0.28565000000000007,0.28565000000000007,0.2939803719412322,0.2939803719412322,0.28565000000000007,0.28565000000000007,0.28565000000000007,0.28565000000000007,0.27177079326847836,0.27177079326847825,2.9066191056941415
85.0,0.28451666666666664,0.28451666666666664,0.2985468863374289,0.2985468863374289,0.28451666666666664,0.28451666666666664,0.28451666666666664,0.28451666666666664,0.2725370456847872,0.27253704568478726,2.9061629533767697
86.0,0.2864333333333334,0.2864333333333334,0.3003718749565767,0.3003718749565767,0.2864333333333334,0.2864333333333333,0.2864333333333334,0.2864333333333334,0.27218518542568665,0.2721851854256866,2.9047119731598707
87.0,0.28778333333333334,0.28778333333333334,0.2962354887415257,0.29623548874152567,0.28778333333333334,0.28778333333333334,0.28778333333333334,0.28778333333333334,0.27555795198602173,0.27555795198602173,2.9031908443633547
88.0,0.2848666666666667,0.2848666666666667,0.2993495984437594,0.2993495984437594,0.2848666666666667,0.2848666666666667,0.2848666666666667,0.2848666666666667,0.27204255604028,0.27204255604028,2.9069471455634908
89.0,0.28683333333333333,0.28683333333333333,0.29488431446061475,0.29488431446061486,0.28683333333333333,0.28683333333333333,0.28683333333333333,0.28683333333333333,0.2735152597124966,0.2735152597124966,2.8922227380123546
90.0,0.2875333333333333,0.2875333333333333,0.2942307364740357,0.2942307364740357,0.2875333333333333,0.2875333333333333,0.2875333333333333,0.2875333333333333,0.27484483680504235,0.27484483680504235,2.9004700881369567
91.0,0.28964999999999996,0.28964999999999996,0.29655997207424944,0.29655997207424944,0.28964999999999996,0.28964999999999996,0.28964999999999996,0.28964999999999996,0.2756629136200988,0.27566291362009887,2.8969945022400387
92.0,0.28685,0.28685,0.2978226887587981,0.2978226887587981,0.28685,0.28684999999999994,0.28685,0.28685,0.2743967710423093,0.27439677104230936,2.892718116780545
93.0,0.28806666666666664,0.28806666666666664,0.302157225545787,0.302157225545787,0.28806666666666664,0.28806666666666664,0.28806666666666664,0.28806666666666664,0.27739701528455474,0.2773970152845548,2.893497136552283
94.0,0.28855,0.28855,0.29939542644210354,0.2993954264421036,0.28855,0.28855,0.28855,0.28855,0.27577094293794185,0.2757709429379419,2.889189074394551
95.0,0.28591666666666665,0.28591666666666665,0.2954739478842535,0.2954739478842536,0.28591666666666665,0.2859166666666667,0.28591666666666665,0.28591666666666665,0.2723674406727946,0.2723674406727946,2.8911061611581355
96.0,0.28773333333333334,0.28773333333333334,0.2987530583948381,0.2987530583948382,0.28773333333333334,0.28773333333333334,0.28773333333333334,0.28773333333333334,0.2752416932524574,0.2752416932524574,2.897411554671348
97.0,0.28915,0.28915,0.3003981905466992,0.3003981905466992,0.28915,0.28915,0.28915,0.28915,0.27671558960590825,0.27671558960590825,2.889969608377903
98.0,0.28835,0.28835,0.3001022923394724,0.3001022923394724,0.28835,0.28835,0.28835,0.28835,0.27674117038642054,0.27674117038642054,2.888449681819753
99.0,0.2893,0.2893,0.2996995978749277,0.2996995978749278,0.2893,0.28929999999999995,0.2893,0.2893,0.27604287974827335,0.27604287974827335,2.891349877956066
