epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),validation f1-measure (micro),validation f1-measure (macro),validation f1-measure (weighted),train f1-measure (micro),train f1-measure (macro),train f1-measure (weighted),loss,validation loss,train loss
0.0,0.6771428571428573,0.6771428571428573,0.6906085732819255,0.6906085732819257,0.6771428571428573,0.6771428571428573,0.6771428571428573,0.6771428571428573,0.6630970366609057,0.6630970366609056,0.6795357142857144,0.6654578416472439,0.6654578416472438,0.680031746031746,0.6661528871618423,0.6661528871618423,0.8499323350109466,0.847197787463665,0.8434884926540598
1.0,0.7495428571428572,0.7495428571428572,0.7578045226216288,0.7578045226216289,0.7495428571428572,0.7495428571428571,0.7495428571428572,0.7495428571428571,0.7483142134298941,0.7483142134298942,0.7526785714285714,0.7507194761721024,0.7507194761721023,0.7539563492063491,0.7525620191849136,0.7525620191849136,0.6825969659302333,0.6820140528407963,0.6718784561617119
2.0,0.7744714285714285,0.7744714285714285,0.7814858121373653,0.7814858121373653,0.7744714285714285,0.7744714285714286,0.7744714285714285,0.7744714285714286,0.7709871390704709,0.7709871390704709,0.7715714285714286,0.7678419373423155,0.7678419373423155,0.7788174603174604,0.7754226089578846,0.7754226089578846,0.6128704883464395,0.6143060091544281,0.5993365440347473
3.0,0.7875285714285714,0.7875285714285714,0.7928602144073977,0.7928602144073977,0.7875285714285714,0.7875285714285714,0.7875285714285714,0.7875285714285714,0.7836634434605576,0.7836634434605575,0.7865357142857142,0.7824231479930449,0.782423147993045,0.7936746031746031,0.789996017342528,0.789996017342528,0.5764827334445362,0.5805480794473128,0.5619529093053136
4.0,0.7915714285714286,0.7915714285714286,0.8056825640934762,0.8056825640934759,0.7915714285714286,0.7915714285714286,0.7915714285714286,0.7915714285714286,0.7915509535143406,0.7915509535143406,0.7905357142857142,0.7903606488414104,0.7903606488414103,0.797265873015873,0.7973289500682258,0.7973289500682257,0.5593928137326349,0.5678575302389535,0.540886113251829
5.0,0.7989714285714286,0.7989714285714286,0.8091326883669275,0.8091326883669275,0.7989714285714286,0.7989714285714287,0.7989714285714286,0.7989714285714286,0.7944576271519223,0.7944576271519221,0.7962142857142858,0.7917407916616528,0.7917407916616528,0.8078928571428572,0.8038124604732222,0.8038124604732223,0.5397607070125946,0.5444494825195182,0.5160888400931043
6.0,0.8092142857142857,0.8092142857142857,0.8138751091184986,0.8138751091184986,0.8092142857142857,0.8092142857142857,0.8092142857142857,0.8092142857142857,0.8065166695415286,0.8065166695415286,0.8076785714285715,0.8049677019934581,0.8049677019934582,0.8188611111111112,0.8164454773826473,0.8164454773826474,0.5084839226584456,0.5130338616330515,0.48361811698012547
7.0,0.8188571428571428,0.8188571428571428,0.8243770810614357,0.8243770810614357,0.8188571428571428,0.8188571428571428,0.8188571428571428,0.8188571428571428,0.8169974094836437,0.8169974094836439,0.8128928571428571,0.8105913695887568,0.8105913695887568,0.8266904761904762,0.8248940906642435,0.8248940906642435,0.49540598476858444,0.5079847548156977,0.47055547019173655
8.0,0.8216571428571429,0.8216571428571429,0.8281818694188979,0.8281818694188979,0.8216571428571429,0.8216571428571429,0.8216571428571429,0.8216571428571429,0.8199226273091094,0.8199226273091094,0.817,0.8150331484700732,0.8150331484700732,0.832202380952381,0.8303401549718876,0.8303401549718876,0.48584979186047156,0.4966047781096263,0.4567802494968557
9.0,0.8195857142857144,0.8195857142857144,0.8311797137853301,0.8311797137853301,0.8195857142857144,0.8195857142857141,0.8195857142857144,0.8195857142857144,0.8181875933311259,0.8181875933311261,0.8144285714285713,0.8125519611397799,0.8125519611397797,0.8315198412698412,0.8305397290232017,0.830539729023202,0.48416348098347717,0.4923014161261645,0.45147171673662767
10.0,0.8244142857142858,0.8244142857142858,0.834059244146254,0.834059244146254,0.8244142857142858,0.8244142857142858,0.8244142857142858,0.8244142857142858,0.8221355811958663,0.8221355811958662,0.82025,0.8174382849374027,0.8174382849374027,0.8364880952380952,0.8343681877411587,0.8343681877411587,0.4722317346426994,0.4818819491023367,0.4360495005464796
11.0,0.8319857142857142,0.8319857142857142,0.8364493524531209,0.8364493524531209,0.8319857142857142,0.8319857142857143,0.8319857142857142,0.8319857142857142,0.8280423737332383,0.8280423737332384,0.83025,0.825832040003322,0.825832040003322,0.8466071428571429,0.8432848065476735,0.8432848065476737,0.45668861592469157,0.4661448189819401,0.4161619655712305
12.0,0.8311,0.8311,0.8360796893015661,0.8360796893015661,0.8311,0.8311,0.8311,0.8311,0.8295532608606889,0.8295532608606889,0.8290714285714287,0.8269677147056017,0.8269677147056015,0.8486428571428573,0.8470392309885826,0.8470392309885824,0.4548964385980884,0.4622141938995231,0.4092173649366888
13.0,0.8380571428571428,0.8380571428571428,0.8416544031634576,0.8416544031634576,0.8380571428571428,0.8380571428571428,0.8380571428571428,0.8380571428571428,0.8367494956036857,0.836749495603686,0.8335357142857142,0.8317436912125122,0.8317436912125122,0.8554880952380952,0.8543171390188616,0.8543171390188616,0.43989545630809923,0.44706781459125605,0.39111147453337153
14.0,0.8341,0.8341,0.837402764845457,0.837402764845457,0.8341,0.8341,0.8341,0.8341,0.830784157276366,0.8307841572763662,0.8296785714285715,0.8258909154251567,0.8258909154251567,0.851734126984127,0.8487888206803225,0.8487888206803224,0.4529228457577153,0.46222189593721524,0.4015220592469734
15.0,0.8387857142857144,0.8387857142857144,0.8432539020800462,0.8432539020800462,0.8387857142857144,0.8387857142857144,0.8387857142857144,0.8387857142857144,0.8376746144780431,0.8376746144780431,0.8320714285714285,0.8305929271871759,0.8305929271871758,0.8563214285714287,0.8554356856764145,0.8554356856764145,0.44011337750306423,0.4501057347452099,0.3845505908566532
16.0,0.8416571428571429,0.8416571428571429,0.8450893517007266,0.8450893517007264,0.8416571428571429,0.8416571428571429,0.8416571428571429,0.8416571428571429,0.8408254592859036,0.8408254592859036,0.8374285714285715,0.836676087819154,0.8366760878191538,0.861031746031746,0.8605819517206926,0.8605819517206929,0.4320835638672249,0.44036917808380993,0.37685734847475433
