Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.005746061167747915,0.005746061167747915,0.0003049345125487882,0.00032906748183902403,5.28008430331361
1.0,0.006796416434970651,0.006796416434970651,0.00014862947619882376,0.00017616595516756187,5.277987018286013
2.0,0.0072289156626506035,0.007228915662650602,8.652003871589389e-05,0.0001220742110657911,5.276932991252226
3.0,0.007723200494284832,0.007723200494284832,0.0001648003109772439,0.00021755502707014604,5.276840441834692
4.0,0.008402842137781898,0.008402842137781898,8.558181771188856e-05,0.00014098240419280366,5.276151638404996
5.0,0.008402842137781898,0.008402842137781898,8.620769049526391e-05,0.00014202307261063795,5.275262774673163
6.0,0.008464627741736177,0.008464627741736177,0.0001535232633783582,0.0002190957591649986,5.275652333801868
7.0,0.008464627741736177,0.008464627741736177,0.00012117975721016467,0.00017749484469398372,5.274390084135766
8.0,0.008526413345690455,0.008526413345690455,0.00018698728434829746,0.0002484094569771582,5.2751217468112115
9.0,0.008835341365461848,0.008835341365461848,0.00020749476147116736,0.0002718679352510588,5.274714187547272
10.0,0.008588198949644733,0.008588198949644733,0.00012688554281677734,0.00018310813748840382,5.274577903747559
11.0,0.00871177015755329,0.00871177015755329,0.00012640357270287338,0.0001840820753102348,5.275026736539953
12.0,0.00877355576150757,0.00877355576150757,0.00017635259697691322,0.00024057677316739263,5.2733895862803735
13.0,0.008649984553599012,0.008649984553599012,0.00031116854016818656,0.0003781160686566685,5.272369212730258
14.0,0.009082483781278962,0.009082483781278962,0.00025809630907834704,0.00032759374720849044,5.2675306881175326
15.0,0.008835341365461848,0.008835341365461848,0.0003418408324486752,0.0004080093496255504,5.270572542676738
16.0,0.008897126969416125,0.008897126969416125,0.00018498781095255205,0.0002493544566072089,5.270845127105714
17.0,0.00871177015755329,0.00871177015755329,0.00020893251134657416,0.000275257221341321,5.2795839496687345
18.0,0.009144269385233241,0.009144269385233241,0.0003760222664954161,0.0004485597218239587,5.273268067603018
19.0,0.008897126969416125,0.008897126969416125,0.0003713296788708664,0.0004490930064716645,5.270836059719909
20.0,0.00970033982082175,0.00970033982082175,0.00044731651150045745,0.0005288908018747171,5.269311332702637
21.0,0.00963855421686747,0.00963855421686747,0.0004201666142644179,0.0005029721349251727,5.270439895929075
22.0,0.009514983008958913,0.009514983008958913,0.0003292570438550132,0.00040097881326307697,5.265240979662129
23.0,0.00963855421686747,0.00963855421686747,0.0006577196885753334,0.0007259586984459117,5.257652434180765
24.0,0.008897126969416125,0.008897126969416125,0.0008178042557143228,0.0008852229840759732,5.26498597462972
25.0,0.009514983008958913,0.009514983008958913,0.0008627311352820634,0.0009429810367025544,5.267402222577263
26.0,0.00963855421686747,0.00963855421686747,0.0007824189883652167,0.000864890871920659,5.265653348436542
27.0,0.009762125424776027,0.009762125424776027,0.0008247649574290366,0.0009023969606462469,5.2718568820579375
28.0,0.009576768612913192,0.009576768612913192,0.0009157783807529111,0.0010064998732166005,5.273470044603535
29.0,0.009267840593141797,0.009267840593141797,0.000732185679749654,0.0008059888277597871,5.27414877835442
30.0,0.009947482236638864,0.009947482236638864,0.0011767218918174464,0.0012839023678976732,5.275862213209564
31.0,0.009885696632684585,0.009885696632684585,0.0011388330728206357,0.0012422463027514045,5.274183099410113
32.0,0.010256410256410256,0.010256410256410256,0.0014793468423342294,0.0015934463282570067,5.27041041804295
33.0,0.009576768612913192,0.009576768612913192,0.0010408010953027885,0.0011298999599384098,5.266106274548699
34.0,0.010132839048501699,0.010132839048501699,0.001213827441827068,0.0013169295359914419,5.277512148314832
35.0,0.009576768612913192,0.009576768612913192,0.0012345180676930135,0.001340235362254283,5.280066258299585
36.0,0.009576768612913192,0.009576768612913192,0.0011604023983788092,0.0012735083558018593,5.284567657171512
37.0,0.009267840593141799,0.009267840593141799,0.0012941794092398346,0.001372815919061385,5.284915905372769
38.0,0.009514983008958913,0.009514983008958913,0.0013562927697083123,0.0014632875417049925,5.285541536293778
39.0,0.009514983008958913,0.009514983008958913,0.0011855766185124715,0.0012844149190759783,5.2853327321071255
40.0,0.009206054989187518,0.009206054989187518,0.0009723723650321914,0.0010633904323408177,5.28987345975988
41.0,0.009762125424776027,0.009762125424776027,0.0013450928632450403,0.0014518439802392517,5.283184977138744
42.0,0.008958912573370404,0.008958912573370404,0.0011725762089335354,0.001251929913302928,5.289893713184432
43.0,0.009576768612913192,0.009576768612913192,0.001373404003498547,0.001469190467471008,5.2924601180880675
44.0,0.010009267840593142,0.010009267840593142,0.0014656579768002544,0.0015966605223402687,5.295281842175652
45.0,0.009576768612913192,0.009576768612913192,0.0013551711857785786,0.0014566212365314081,5.282264821669635
46.0,0.00963855421686747,0.00963855421686747,0.0013571512127714016,0.0014782739905486561,5.3048964369530776
47.0,0.00963855421686747,0.00963855421686747,0.0015063888690805027,0.0016035546812084287,5.292145545809876
48.0,0.009762125424776027,0.009762125424776027,0.0014943982747639092,0.0016018653479309146,5.306236169852463
49.0,0.009576768612913192,0.009576768612913192,0.0014629146783044834,0.001585899340000511,5.319641025393617
50.0,0.00970033982082175,0.00970033982082175,0.0011802680986142326,0.0012902689778103772,5.309188883912329
51.0,0.010194624652455977,0.010194624652455977,0.0014157718639207543,0.0015197216545712788,5.30084602692548
52.0,0.010009267840593142,0.010009267840593142,0.0017002319748647017,0.0018190371080388657,5.308284568786621
