Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.006054989187519308,0.006054989187519308,0.000991070149073311,0.00100706661312021,5.281438051485548
1.0,0.006054989187519308,0.006054989187519308,0.0007462204202379169,0.0007693408357815513,5.283064602870567
2.0,0.007043558850787767,0.007043558850787767,0.00033807269561090137,0.00039023621348053617,5.281608153324501
3.0,0.008217485325919061,0.008217485325919061,0.00048704405101748365,0.0005774899654369737,5.288716748181512
4.0,0.009082483781278962,0.009082483781278962,0.0007214468614670383,0.0008199696837014686,5.287732049530628
5.0,0.008464627741736175,0.008464627741736175,0.000694301719207126,0.0008049892904575357,5.292368567223643
6.0,0.008773555761507568,0.008773555761507568,0.0005171958957834963,0.0006067420313581871,5.2871423627816
7.0,0.00920605498918752,0.00920605498918752,0.00039518454577520983,0.0004857301326179413,5.298585867414287
8.0,0.008526413345690454,0.008526413345690454,0.000539874645367227,0.0006330167789505558,5.308624877181708
9.0,0.008958912573370404,0.008958912573370404,0.0005325425334376652,0.000620996335343391,5.302196654151468
10.0,0.009329626197096076,0.009329626197096076,0.0010947413021986255,0.00124528422642126,5.322508030311734
11.0,0.01007105344454742,0.01007105344454742,0.0014812767273456424,0.0016231984019377025,5.316752602072324
12.0,0.009823911028730306,0.009823911028730306,0.0014349207566342586,0.0016092480668390284,5.330355244056852
13.0,0.00970033982082175,0.00970033982082175,0.0011245614941222445,0.0012596290430290304,5.331359848321653
14.0,0.008897126969416125,0.008897126969416125,0.0008590275253042191,0.0009859367893898302,5.327800462760177
15.0,0.009762125424776027,0.009762125424776027,0.0010611204919190324,0.0012071714651485479,5.335616885914522
16.0,0.009020698177324683,0.009020698177324682,0.0008360035862119069,0.0009595785735388093,5.325765519983628
17.0,0.008773555761507568,0.008773555761507568,0.0009112995458235695,0.0010376026460009067,5.353608424990785
18.0,0.009391411801050357,0.009391411801050357,0.0013579428905719586,0.001515152241475312,5.335712668474983
19.0,0.009267840593141799,0.009267840593141799,0.001398040876608177,0.001529983857019972,5.352145309074253
20.0,0.009267840593141796,0.009267840593141796,0.0015905927810614478,0.0017678917523957366,5.364235100091672
21.0,0.009020698177324683,0.009020698177324683,0.001299663221210565,0.0014247840116869308,5.383813772014544
22.0,0.010379981464318812,0.010379981464318812,0.0022675855495007313,0.0025051770148978806,5.37782538918888
23.0,0.010812480691998767,0.010812480691998767,0.002767444595830614,0.002984357125425558,5.378622784334071
24.0,0.010565338276181651,0.010565338276181651,0.0025683235329309628,0.002769800353782329,5.389390403149174
25.0,0.011121408711770158,0.011121408711770158,0.002415592327627849,0.002565382947639673,5.406456870658725
26.0,0.010565338276181651,0.010565338276181651,0.0025136070528762005,0.0027134754998520893,5.387924149457146
27.0,0.010874266295953042,0.010874266295953042,0.0034952789389481403,0.0037352838005699045,5.418578037561154
28.0,0.011306765523632993,0.011306765523632993,0.0036852170918519125,0.0038627351893094986,5.433696518692315
29.0,0.011739264751312945,0.011739264751312945,0.003948708350380689,0.004157327924714968,5.433522007512112
30.0,0.010997837503861598,0.010997837503861598,0.003405842878846938,0.0035549873511375738,5.452769453385298
31.0,0.01149212233549583,0.01149212233549583,0.0036209354998626444,0.0038502882814938446,5.466423283371272
32.0,0.010874266295953042,0.010874266295953042,0.003740173987528792,0.003914674792561755,5.507957191093295
33.0,0.012109978375038615,0.012109978375038615,0.004524794335244518,0.004734376710548901,5.463687539568135
34.0,0.012171763978992894,0.012171763978992894,0.004884166076027344,0.005095123464494717,5.472435683830112
35.0,0.011368551127587272,0.011368551127587272,0.004501559676298157,0.00471632993777444,5.493083750032912
36.0,0.012048192771084338,0.012048192771084338,0.005134580462514372,0.005262917189233904,5.531992882373286
37.0,0.011862835959221501,0.011862835959221501,0.0055824908901907526,0.005791939483021482,5.55003422568826
38.0,0.012480691998764287,0.012480691998764287,0.005977438613065943,0.006146701467609166,5.528882239846622
39.0,0.013345690454124187,0.013345690454124187,0.00651997218933843,0.006810675901654574,5.588015191695269
40.0,0.011862835959221501,0.011862835959221501,0.00589792865944593,0.006139629063223141,5.588352289386824
41.0,0.012171763978992896,0.012171763978992896,0.006037936287610462,0.006269124054453412,5.616811735489788
42.0,0.013098548038307076,0.013098548038307076,0.006495462719272445,0.006763761178699403,5.612601594363942
43.0,0.012974976830398516,0.012974976830398516,0.0069772641284579495,0.00715318407882252,5.597814638474408
44.0,0.011924621563175778,0.011924621563175778,0.006389849267046305,0.00658615481112991,5.667063430711336
45.0,0.012542477602718566,0.012542477602718566,0.006567633049122504,0.006801156672107849,5.661407236959421
46.0,0.012851405622489959,0.012851405622489959,0.00695800862921582,0.007192469526247897,5.71565419365378
47.0,0.012418906394810008,0.012418906394810008,0.00653206795547164,0.006825818670628191,5.739553191615086
48.0,0.012666048810627124,0.012666048810627124,0.007236671189477913,0.007410822100578193,5.802883258520389
49.0,0.011677479147358666,0.011677479147358664,0.006311607462885,0.006588249776013017,5.825365853777119
50.0,0.011862835959221501,0.011862835959221501,0.0069517529948743065,0.007199382275707841,5.84602731442919
51.0,0.011739264751312943,0.011739264751312943,0.006634877625122657,0.006883361812340632,5.8532944043477375
52.0,0.01235712079085573,0.01235712079085573,0.006679073268177247,0.006959179317133422,5.880817194545971
53.0,0.011677479147358666,0.011677479147358666,0.006228202924083681,0.006455356661631726,5.975181912440879
54.0,0.012233549582947175,0.012233549582947175,0.007137505497500198,0.007336332133948442,6.005536197213566
55.0,0.012974976830398518,0.012974976830398518,0.006906532754854274,0.007258849214242728,6.0640494384017645
56.0,0.012109978375038615,0.012109978375038615,0.006842784491326445,0.007121422726307824,6.074058078317081
57.0,0.01278962001853568,0.01278962001853568,0.007789660947374194,0.008091542152232357,6.024432101904177
58.0,0.01334569045412419,0.01334569045412419,0.008249931534679285,0.008523896669400935,6.130189259847006
59.0,0.01149212233549583,0.01149212233549583,0.006587634857040972,0.006883807577927764,6.087140135671578
60.0,0.012851405622489959,0.012851405622489959,0.0073334314739168975,0.007639721516559149,6.118075813966639
