Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.005560704355885078,0.005560704355885078,0.0002432546653442242,0.0002514673548214776,0.005560704355885078,0.005309952928539837,0.005560704355885078,0.005560704355885078,0.00033017428446892007,0.00034196771065830194,5.304917157865037
1.0,0.006734630831016374,0.006734630831016374,4.816065510336336e-05,5.991658373504152e-05,0.006734630831016374,0.00534438775510204,0.006734630831016374,0.006734630831016374,9.503269531571192e-05,0.0001183733510634507,5.2786054611206055
2.0,0.007167130058696324,0.007167130058696324,6.261597190696631e-05,7.675156812550871e-05,0.007167130058696324,0.00559719501835822,0.007167130058696324,0.007167130058696324,0.0001233486789710305,0.00015133280717885062,5.275990312239704
3.0,0.00827927092987334,0.00827927092987334,5.712781940150713e-05,8.100584111254752e-05,0.00827927092987334,0.005555555555555555,0.00827927092987334,0.00827927092987334,0.00011266046092402208,0.00015995980745997176,5.274065924625771
4.0,0.008588198949644733,0.008588198949644733,7.021749522680115e-05,9.959652766813756e-05,0.008588198949644733,0.005678938241963452,0.008588198949644733,0.008588198949644733,0.00013662542595553004,0.0001945284897214444,5.270843055201512
5.0,0.008897126969416127,0.008897126969416127,7.364173294784008e-05,0.000103172234896597,0.008897126969416127,0.005791907406237348,0.008897126969416127,0.008897126969416127,0.00014433348030417245,0.00020268934008090626,5.268668436536602
6.0,0.008464627741736177,0.008464627741736177,5.241497686357914e-05,8.082740734525282e-05,0.008464627741736177,0.005517762660619803,0.008464627741736177,0.008464627741736177,0.00010370843806016847,0.00015990562866053507,5.268063575146245
7.0,0.009020698177324685,0.009020698177324685,9.578274870194952e-05,0.00012720941975011426,0.009020698177324685,0.005929038281979457,0.009020698177324685,0.009020698177324685,0.00018210979734457178,0.0002440125803690454,5.267906372219909
8.0,0.008773555761507571,0.008773555761507571,0.00011641525693567723,0.0001489735271587416,0.008773555761507571,0.005820047317172482,0.008773555761507571,0.008773555761507571,0.0002202715525593986,0.00028358202494929935,5.264285246531168
9.0,0.008711770157553292,0.008711770157553292,0.0010904408884133397,0.0011489423028003514,0.008711770157553292,0.005853452492107954,0.008711770157553292,0.008711770157553292,0.0002507218692779445,0.0003102903126550202,5.262715607063443
