model,num. layers,num. heads,stopped-at,n_segments,compactness,graph type,slic method,features,avg. num. of nodes,std. dev. of num. of nodes,avg. num. of edges,std. dev. of num. of edges,best epochs,last epochs,accuracy,stdv accuracy,precision micro,stdv precision micro,precision macro,stdv precision macro,precision weighted,stdv precision weighted,recall micro,stdv recall micro,recall macro,stdv recall macro,recall weighted,stdv recall weighted,f1 micro,stdv f1 micro,f1 macro,stdv f1 macro,f1 weighted,stdv f1 weighted,validation f1 micro,stdv validation f1 micro,validation f1 macro,stdv validation f1 macro,validation f1 weighted,stdv validation f1 weighted,train f1 micro,stdv train f1 micro,train f1 macro,stdv train f1 macro,train f1 weighted,stdv train f1 weighted,loss,stdv loss,validation loss,stdv validation loss,train loss,stdv train loss,training time,stdv training time,loading time,stdv loading time
GCN,1,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"98, 94, 94, 98, 98","99, 99, 99, 99, 99",0.24835,,0.24835,,0.24775056633957684,,0.24775056633957687,,0.24835,,0.24835,,0.24835,,0.24835,0.0044141187619324935,0.23118298976382232,0.004285539547442643,0.23118298976382232,0.004285539547442649,0.2465,0.004239775282305004,0.2288375498297439,0.004437083210573124,0.2288375498297439,0.004437083210573115,0.2690046296296297,0.003283416106829867,0.25225703110052883,0.003941390328496861,0.25225703110052883,0.003941390328496863,3.131469782108956,0.02502720019164617,3.1212383410135907,0.028025351411109047,3.0240866243574356,0.01823117786868082,940.4110531806946,,8.283889532089233,
GCN,2,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"98, 97, 97, 95, 98","99, 99, 99, 99, 99",0.2616,,0.2616,,0.26200338311781773,,0.26200338311781773,,0.2616,,0.26159999999999994,,0.2616,,0.2616,0.005323532661682476,0.2434119554929862,0.005350465846102073,0.2434119554929862,0.005350465846102067,0.25504166666666667,0.010121998869349422,0.23748178848412835,0.00893936219407466,0.23748178848412835,0.008939362194074658,0.27917592592592594,0.005989076848329707,0.26140336550872934,0.006168428033616133,0.2614033655087293,0.006168428033616104,3.042905738759548,0.030978234478500965,3.0271933886210123,0.03538301884013634,2.925216108957926,0.02961691903880732,1066.0996816158295,,7.584819078445435,
GCN,3,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"89, 94, 99, 96, 96","99, 99, 99, 99, 99",0.27755,,0.27755,,0.28177742313030907,,0.28177742313030907,,0.27755,,0.27755,,0.27755,,0.27755,0.011521549857163792,0.2634162610100176,0.012009348113381954,0.2634162610100176,0.012009348113381972,0.278125,0.011550763563024249,0.2640303173262094,0.010319195494044038,0.2640303173262094,0.01031919549404405,0.308537037037037,0.01612417919349457,0.29548856934537887,0.01580033986780955,0.29548856934537876,0.015800339867809526,2.9433429058561935,0.049364031983273486,2.9349812831878657,0.05369076655782177,2.768030648443434,0.07593312868461559,1208.9541452407836,,7.617074012756348,
GCN,4,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"83, 98, 97, 93, 98","99, 99, 99, 99, 99",0.27668333333333334,,0.27668333333333334,,0.28429517378725777,,0.2842951737872578,,0.27668333333333334,,0.27668333333333334,,0.27668333333333334,,0.27668333333333334,0.00521546844598939,0.2640818100018514,0.005760871006579815,0.2640818100018514,0.005760871006579812,0.276375,0.008192137151629673,0.2647579883940235,0.0073805355351219395,0.2647579883940235,0.007380535535121981,0.31292592592592594,0.004545829537780427,0.30048960096199334,0.004905642188349817,0.3004896009619934,0.004905642188349796,2.954213598687598,0.02150156982435174,2.943985900878906,0.028644345940029396,2.744038955335264,0.022692358794345432,1330.536386013031,,7.466794013977051,
GCN,5,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"89, 99, 94, 88, 88","99, 99, 99, 99, 99",0.26635,,0.26635,,0.2719243988690051,,0.2719243988690051,,0.26635,,0.26635,,0.26635,,0.26635,0.00753388641037575,0.25198777025209396,0.008936208662859223,0.25198777025209396,0.008936208662859222,0.2679166666666667,0.012863465707187946,0.25367667571674135,0.013539499217317388,0.25367667571674135,0.013539499217317362,0.30438425925925927,0.014947106101035407,0.2906986694138481,0.015753046706197635,0.2906986694138481,0.015753046706197628,3.0025133196343767,0.03239868006885512,2.996018098831177,0.04360034559049367,2.7801669332716203,0.06842868790240483,1476.438945055008,,7.61568284034729,
