model,num. layers,num. heads,stopped-at,n_segments,compactness,graph type,slic method,features,avg. num. of nodes,std. dev. of num. of nodes,avg. num. of edges,std. dev. of num. of edges,best epochs,last epochs,accuracy,stdv accuracy,precision micro,stdv precision micro,precision macro,stdv precision macro,precision weighted,stdv precision weighted,recall micro,stdv recall micro,recall macro,stdv recall macro,recall weighted,stdv recall weighted,f1 micro,stdv f1 micro,f1 macro,stdv f1 macro,f1 weighted,stdv f1 weighted,validation f1 micro,stdv validation f1 micro,validation f1 macro,stdv validation f1 macro,validation f1 weighted,stdv validation f1 weighted,train f1 micro,stdv train f1 micro,train f1 macro,stdv train f1 macro,train f1 weighted,stdv train f1 weighted,loss,stdv loss,validation loss,stdv validation loss,train loss,stdv train loss,training time,stdv training time,loading time,stdv loading time
GAT,2,1,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"96, 91, 95, 99, 97","99, 99, 99, 99, 99",0.29638333333333333,,0.29638333333333333,,0.3029667458902252,,0.3029667458902252,,0.29638333333333333,,0.29638333333333333,,0.29638333333333333,,0.29638333333333333,0.006146498551569373,0.2839229351819236,0.006828760853949067,0.2839229351819236,0.006828760853949033,0.2975,0.005459764443433234,0.28411005342664464,0.00609825200224538,0.28411005342664464,0.006098252002245414,0.3340601851851852,0.006258680528800882,0.32171162280697263,0.006284363442000061,0.3217116228069725,0.006284363442000076,2.857791854472871,0.017339487945216038,2.8535121199289954,0.019500047285051624,2.66274481370714,0.02789415990510893,1126.733237886429,,17.448730945587158,
GAT,2,2,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"83, 94, 88, 78, 94","99, 99, 99, 99, 99",0.3260333333333333,,0.3260333333333333,,0.33622456659892996,,0.3362245665989299,,0.3260333333333333,,0.3260333333333333,,0.3260333333333333,,0.3260333333333333,0.006247577308222945,0.3159687759080333,0.0066277080222195825,0.3159687759080333,0.006627708022219591,0.3262083333333333,0.013369352390199502,0.31560240866251005,0.01449878279037599,0.3156024086625101,0.014498782790375985,0.39375,0.01992085570733551,0.3838298363113236,0.020822630364312693,0.3838298363113236,0.020822630364312682,2.754088329888405,0.03690349996810818,2.737489455540975,0.05086166732254737,2.3692466880657053,0.09149753037190282,1204.8496638298034,,7.506319761276245,
GAT,2,4,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"61, 91, 54, 44, 52","99, 99, 99, 99, 99",0.33065,,0.33065,,0.34098826388751574,,0.34098826388751574,,0.33065,,0.33065,,0.33065,,0.33065,0.010373497213786899,0.32060098011582266,0.010476730606232413,0.32060098011582266,0.010476730606232441,0.33037500000000003,0.006009829910700923,0.31899601379759124,0.00500749151553068,0.31899601379759124,0.005007491515530684,0.42853703703703705,0.011757950495848575,0.42015254372978805,0.012111314637137991,0.42015254372978816,0.012111314637138063,2.7555077228140323,0.03920966439808581,2.743922313054403,0.025164605494922967,2.2048980436325074,0.05083488727756361,1367.4537538051604,,7.490361452102661,
GAT,2,8,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"40, 43, 38, 42, 40","99, 99, 99, 99, 99",0.3322333333333333,,0.3322333333333333,,0.3441896986250742,,0.3441896986250742,,0.3322333333333333,,0.33223333333333327,,0.3322333333333333,,0.3322333333333333,0.008297824346712149,0.32273347361453053,0.009321941351433194,0.32273347361453053,0.00932194135143322,0.328375,0.004368844876572712,0.3188375041895753,0.0036796274494347602,0.31883750418957535,0.0036796274494347576,0.4326527777777778,0.00773865269551736,0.42506277633641104,0.007685496555838255,0.42506277633641104,0.007685496555838293,2.7544661594198105,0.05652878426434121,2.756732933680216,0.036735121493854425,2.1782693392435712,0.03532129154539602,1914.6498435020446,,7.386656284332275,
GAT,2,16,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,115.68592,0.8636629861236383,607.8956,5.834612295602853,"37, 43, 43, 44, 35","99, 99, 99, 99, 99",0.33325,,0.33325,,0.34541623291824247,,0.34541623291824247,,0.33325,,0.33325,,0.33325,,0.33325,0.007244921593011821,0.32345460713416624,0.007755973415225681,0.32345460713416624,0.007755973415225673,0.3362916666666667,0.012962552903567173,0.3259356047621041,0.01213553731169017,0.3259356047621041,0.012135537311690179,0.4310138888888889,0.020947175584120844,0.4224391728134269,0.021971718315523723,0.422439172813427,0.021971718315523706,2.735566237124991,0.0294096733606824,2.7220733356475826,0.039494870759133834,2.1812581978550667,0.09811106692121703,3287.9452226638796,,7.561501979827881,
