model,num. layers,num. heads,stopped-at,n_segments,compactness,graph type,slic method,features,avg. num. of nodes,std. dev. of num. of nodes,avg. num. of edges,std. dev. of num. of edges,best epochs,last epochs,accuracy,stdv accuracy,precision micro,stdv precision micro,precision macro,stdv precision macro,precision weighted,stdv precision weighted,recall micro,stdv recall micro,recall macro,stdv recall macro,recall weighted,stdv recall weighted,f1 micro,stdv f1 micro,f1 macro,stdv f1 macro,f1 weighted,stdv f1 weighted,validation f1 micro,stdv validation f1 micro,validation f1 macro,stdv validation f1 macro,validation f1 weighted,stdv validation f1 weighted,train f1 micro,stdv train f1 micro,train f1 macro,stdv train f1 macro,train f1 weighted,stdv train f1 weighted,loss,stdv loss,validation loss,stdv validation loss,train loss,stdv train loss,training time,stdv training time,loading time,stdv loading time
GAT,3,1,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.8656,0.5857786612706202,393.2852,5.998554905975271,"42, 33, 58, 32, 38","48, 39, 64, 38, 44",0.4100769230769231,,0.4100769230769231,,0.4228637250688167,,0.4228637250688167,,0.4100769230769231,,0.4100769230769231,,0.4100769230769231,,0.4100769230769231,0.016171053106705247,0.39877177138487496,0.021905699099645813,0.39877177138487496,0.021905699099645858,0.41673076923076924,0.008804248570968912,0.40553936375920285,0.012905911573698393,0.40553936375920285,0.012905911573698435,0.4292521367521367,0.01565357256784848,0.4183897259666966,0.02092901500268581,0.41838972596669655,0.020929015002685826,1.585425564137901,0.0504290575144373,1.5614310895695407,0.03279430504873434,1.538297940273674,0.047310148376475965,146.01170477867126,,2.036766290664673,
GAT,3,2,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.8656,0.5857786612706202,393.2852,5.998554905975271,"42, 32, 34, 28, 40","48, 33, 40, 32, 46",0.45323076923076916,,0.45323076923076916,,0.4634534717320967,,0.4634534717320967,,0.45323076923076916,,0.4532307692307692,,0.45323076923076916,,0.45323076923076916,0.013139218137105332,0.4423252222861656,0.016821922803888233,0.4423252222861656,0.016821922803888188,0.4480769230769231,0.013584602317268742,0.4384612929096755,0.017395849909337898,0.43846129290967556,0.017395849909337888,0.5047649572649573,0.01836172666345035,0.49588002230872397,0.022443346766733943,0.49588002230872386,0.022443346766733985,1.4867629830430193,0.03547707117791107,1.468587503012489,0.03129477072638728,1.3428795327134684,0.050593120584040516,128.3688473701477,,1.7639687061309814,
GAT,3,4,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.8656,0.5857786612706202,393.2852,5.998554905975271,"28, 42, 16, 28, 32","34, 48, 22, 34, 38",0.4574615384615385,,0.4574615384615385,,0.47434869217792397,,0.47434869217792397,,0.4574615384615385,,0.4574615384615385,,0.4574615384615385,,0.4574615384615385,0.013118937032996965,0.4484960542915143,0.014196228064723987,0.4484960542915143,0.01419622806472401,0.4607692307692308,0.020400936862116678,0.4521723848866685,0.022874038937436787,0.4521723848866685,0.022874038937436787,0.5222863247863248,0.035933259495821,0.5138512023966006,0.039553417874525036,0.5138512023966006,0.039553417874525015,1.4632963244507953,0.02603394080881291,1.4503400753526128,0.04633611990408779,1.2919662880248763,0.0882783715163642,127.77252187728882,,1.8060224056243896,
GAT,3,8,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.8656,0.5857786612706202,393.2852,5.998554905975271,"25, 28, 22, 26, 16","31, 34, 28, 32, 22",0.47684615384615386,,0.47684615384615386,,0.48485482374723105,,0.4848548237472311,,0.47684615384615386,,0.47684615384615386,,0.47684615384615386,,0.47684615384615386,0.009870163035289488,0.4717964381042167,0.012257220113186397,0.4717964381042166,0.01225722011318639,0.4778846153846154,0.008492077756084458,0.4716554876714401,0.012412430167207137,0.4716554876714401,0.012412430167207117,0.5551709401709403,0.0378031009221578,0.5505293368551619,0.0408773192214756,0.5505293368551619,0.040877319221475604,1.4302234120485262,0.030430870053124594,1.4184096280266258,0.024786679645813697,1.2174909035364787,0.09008871634784221,145.4077926635742,,1.705275058746338,
GAT,3,16,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.8656,0.5857786612706202,393.2852,5.998554905975271,"21, 21, 18, 21, 21","27, 27, 24, 27, 27",0.4696923076923077,,0.4696923076923077,,0.48391740623939083,,0.48391740623939095,,0.4696923076923077,,0.4696923076923077,,0.4696923076923077,,0.4696923076923077,0.013313249173297098,0.46236544496520765,0.010819724927112818,0.46236544496520776,0.010819724927112771,0.48038461538461535,0.02253038710708863,0.47409903058862213,0.025586771275899627,0.47409903058862213,0.025586771275899617,0.5566666666666666,0.020664238155547843,0.5508841421089986,0.023114545724440532,0.5508841421089986,0.023114545724440518,1.4259627057284843,0.02814273197944091,1.4050441980361938,0.027203568008456785,1.1968274955846825,0.04510293637634659,228.38897995948793,,1.770575761795044,
