Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.20725,0.20725,0.14447131406074534,0.14447131406074534,2.1309914847637743
1.0,0.25508333333333333,0.25508333333333333,0.21882823710147084,0.21882823710147084,2.021283605124088
2.0,0.3080333333333333,0.3080333333333333,0.2853325029968198,0.2853325029968198,1.9066918368035175
3.0,0.32275,0.32275,0.30323316726672217,0.30323316726672217,1.880705860701013
4.0,0.3340166666666667,0.3340166666666667,0.31976344574594323,0.31976344574594323,1.8507985155633158
5.0,0.3482,0.3482,0.3313015197952692,0.3313015197952692,1.8158257801482018
6.0,0.3613666666666667,0.3613666666666667,0.34755499875013834,0.3475549987501383,1.7794886452086431
7.0,0.35619999999999996,0.35619999999999996,0.33930685533050176,0.33930685533050176,1.7851688067963782
8.0,0.3732666666666667,0.3732666666666667,0.35731622214513264,0.35731622214513264,1.747936833665726
9.0,0.3847666666666667,0.38476666666666665,0.3730016590765054,0.3730016590765054,1.7157418362637784
10.0,0.3905333333333333,0.3905333333333333,0.3832218814630249,0.3832218814630249,1.7019947611271067
11.0,0.3983666666666667,0.3983666666666667,0.3900855928973869,0.3900855928973869,1.6828577958522957
12.0,0.4058333333333334,0.4058333333333334,0.39831645079723516,0.39831645079723516,1.6655080569551344
13.0,0.4068833333333333,0.4068833333333333,0.39688279127766146,0.39688279127766146,1.6586958185155338
14.0,0.40846666666666664,0.40846666666666664,0.401153545249535,0.401153545249535,1.6575527361098756
15.0,0.4128166666666667,0.4128166666666667,0.4074551774665083,0.4074551774665083,1.6476610507102722
16.0,0.41068333333333334,0.41068333333333334,0.3977770357027753,0.39777703570277534,1.6455187237009088
17.0,0.42214999999999997,0.42214999999999997,0.41515613605723606,0.41515613605723606,1.6210728836820478
18.0,0.42478333333333335,0.42478333333333335,0.41590180242068453,0.41590180242068453,1.6168594192951282
19.0,0.4173166666666666,0.4173166666666666,0.40899726643671785,0.40899726643671774,1.622548349867476
20.0,0.4216666666666667,0.4216666666666667,0.41158043096546637,0.41158043096546637,1.6121259689331056
21.0,0.4305333333333333,0.4305333333333333,0.42403954706235325,0.42403954706235325,1.5970676262327967
22.0,0.42746666666666666,0.42746666666666666,0.4224476548130677,0.4224476548130677,1.6060549364445058
23.0,0.43220000000000003,0.43220000000000003,0.42760299147851094,0.42760299147851094,1.5893400899907377
24.0,0.4331333333333333,0.4331333333333333,0.4248630408182307,0.4248630408182307,1.5821970589617464
