epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),loss,validation loss
10.0,0.44815000000000005,0.44815000000000005,0.45986901370242206,0.459869013702422,0.44815000000000005,0.44815000000000005,0.44815000000000005,0.44815000000000005,0.44302680149606183,0.44302680149606183,1.5459737152495283,1.553688009262085
11.0,0.45568333333333333,0.45568333333333333,0.46293306078675495,0.46293306078675495,0.45568333333333333,0.45568333333333333,0.45568333333333333,0.45568333333333333,0.44632789965605557,0.44632789965605557,1.5247962276986304,1.5343905378977456
12.0,0.45611666666666667,0.45611666666666667,0.47108142035289474,0.4710814203528947,0.45611666666666667,0.45611666666666667,0.45611666666666667,0.4561166666666666,0.44776860604260643,0.4477686060426066,1.512064463914709,1.5214615421295168
13.0,0.46443333333333336,0.46443333333333336,0.47292965682126686,0.47292965682126686,0.46443333333333336,0.4644333333333333,0.46443333333333336,0.46443333333333336,0.4534873547488029,0.4534873547488029,1.4959177825045078,1.5074197613398232
14.0,0.46690000000000004,0.46690000000000004,0.47972596020476416,0.4797259602047642,0.46690000000000004,0.46690000000000004,0.46690000000000004,0.46690000000000004,0.4611310843840325,0.4611310843840325,1.4932476883238937,1.5027569007873536
15.0,0.47281666666666666,0.47281666666666666,0.4840713151828471,0.4840713151828471,0.47281666666666666,0.4728166666666668,0.47281666666666666,0.47281666666666666,0.46580193811513837,0.46580193811513837,1.4750593937457874,1.4867125336329141
16.0,0.47885,0.47885,0.4860696197029097,0.4860696197029096,0.47885,0.47885,0.47885,0.47885,0.4727260563362351,0.4727260563362351,1.455888633905573,1.4656988140741984
17.0,0.47748333333333337,0.47748333333333337,0.4879203535520372,0.4879203535520372,0.47748333333333337,0.47748333333333337,0.47748333333333337,0.47748333333333337,0.46955630483005695,0.46955630483005706,1.4540342763383338,1.4661547400156656
18.0,0.4765833333333333,0.4765833333333333,0.49033555447137883,0.4903355544713787,0.4765833333333333,0.4765833333333333,0.4765833333333333,0.4765833333333333,0.46915807790366626,0.46915807790366626,1.458688267241133,1.4732777274449667
19.0,0.48001666666666665,0.48001666666666665,0.49014938535029573,0.49014938535029573,0.48001666666666665,0.48001666666666665,0.48001666666666665,0.48001666666666665,0.4729875696044291,0.4729875696044292,1.4506171452238203,1.4637333625157674
20.0,0.48311666666666664,0.48311666666666664,0.49810454373847746,0.49810454373847746,0.48311666666666664,0.48311666666666664,0.48311666666666664,0.48311666666666664,0.47769183451484193,0.47769183451484204,1.4391363871858474,1.4535365098317465
21.0,0.4895833333333333,0.4895833333333333,0.49796307866622,0.49796307866622,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.4895833333333333,0.48207991053007637,0.48207991053007626,1.4286953110010068,1.4417638152440388
22.0,0.48773333333333324,0.48773333333333324,0.502045974776195,0.5020459747761951,0.48773333333333324,0.48773333333333335,0.48773333333333324,0.48773333333333324,0.47917462331738936,0.47917462331738925,1.4356179496709338,1.4493028313318888
23.0,0.4929166666666667,0.4929166666666667,0.5075977243644572,0.5075977243644572,0.4929166666666667,0.4929166666666667,0.4929166666666667,0.4929166666666667,0.48902052676374985,0.48902052676374996,1.4258244453592503,1.4377757291793822
24.0,0.4967833333333334,0.4967833333333334,0.5065843034879929,0.506584303487993,0.4967833333333334,0.4967833333333333,0.4967833333333334,0.4967833333333334,0.4905994410521887,0.4905994410521887,1.4068746536336048,1.4239698842366537
25.0,0.5012833333333333,0.5012833333333333,0.5100769093079665,0.5100769093079665,0.5012833333333333,0.5012833333333333,0.5012833333333333,0.5012833333333333,0.49401013584386294,0.49401013584386294,1.3993006272518889,1.419235101064046
26.0,0.5055333333333333,0.5055333333333333,0.5149152172105559,0.5149152172105559,0.5055333333333333,0.5055333333333333,0.5055333333333333,0.5055333333333333,0.5034411238824537,0.5034411238824535,1.3891206633537374,1.406917188644409
27.0,0.49974999999999997,0.49974999999999997,0.5130308027748126,0.5130308027748125,0.49974999999999997,0.49974999999999997,0.49974999999999997,0.49974999999999997,0.49433191873834215,0.49433191873834215,1.3993718649478668,1.4163314936955769
28.0,0.5056499999999999,0.5056499999999999,0.5102802484943127,0.5102802484943127,0.5056499999999999,0.5056499999999999,0.5056499999999999,0.5056499999999999,0.4980364410272132,0.49803644102721323,1.3868815313628378,1.4058792502085367
29.0,0.5024833333333334,0.5024833333333334,0.5152014215129898,0.5152014215129898,0.5024833333333334,0.5024833333333334,0.5024833333333334,0.5024833333333334,0.4960819040892205,0.4960819040892205,1.3924214599614448,1.412333635965983
30.0,0.508,0.508,0.5197162225114541,0.5197162225114541,0.508,0.508,0.508,0.508,0.5033749068324485,0.5033749068324485,1.3807258619907055,1.400834518114726
31.0,0.5078333333333334,0.5078333333333334,0.5210812659629503,0.5210812659629503,0.5078333333333334,0.5078333333333334,0.5078333333333334,0.5078333333333334,0.5026962750691853,0.5026962750691852,1.3794128014686258,1.4034750833511354
32.0,0.5142833333333333,0.5142833333333333,0.5229498376686963,0.5229498376686963,0.5142833333333333,0.5142833333333333,0.5142833333333333,0.5142833333333333,0.5101020714121647,0.5101020714121647,1.3649727456113125,1.3864405794143675
33.0,0.5122,0.5122,0.5171960617474359,0.5171960617474359,0.5122,0.5122,0.5122,0.5122,0.5041010229823188,0.5041010229823188,1.3661928840140078,1.3899769417444865
34.0,0.5164166666666666,0.5164166666666666,0.5277361656138624,0.5277361656138624,0.5164166666666666,0.5164166666666666,0.5164166666666666,0.5164166666666666,0.5135532239017854,0.5135532239017855,1.3608591236966723,1.3803667278289795
35.0,0.5125416666666667,0.5125416666666667,0.5255123204890858,0.5255123204890858,0.5125416666666667,0.5125416666666667,0.5125416666666667,0.5125416666666667,0.5077644128402444,0.5077644128402445,1.3669854171098546,1.3937368671099346
36.0,0.5173333333333334,0.5173333333333334,0.5283433089981424,0.5283433089981423,0.5173333333333334,0.5173333333333333,0.5173333333333334,0.5173333333333334,0.5110525268384369,0.511052526838437,1.3508660218658601,1.3764110298951466
37.0,0.5233333333333333,0.5233333333333333,0.53067220772787,0.53067220772787,0.5233333333333333,0.5233333333333333,0.5233333333333333,0.5233333333333333,0.5188386964610887,0.5188386964610887,1.3398075593595808,1.3675745385885238
38.0,0.5221458333333333,0.5221458333333333,0.534039232649979,0.534039232649979,0.5221458333333333,0.5221458333333333,0.5221458333333333,0.5221458333333333,0.5160908680669252,0.5160908680669252,1.3442045126823667,1.3706675106287003
39.0,0.5180208333333334,0.5180208333333334,0.5282481000587289,0.5282481000587289,0.5180208333333334,0.5180208333333334,0.5180208333333334,0.5180208333333334,0.5111616421776211,0.5111616421776212,1.3493020007426433,1.3760420560836792
40.0,0.5221874999999999,0.5221874999999999,0.5308930397643827,0.5308930397643827,0.5221874999999999,0.5221874999999999,0.5221874999999999,0.5221874999999999,0.5174447062260153,0.5174447062260153,1.3382600761474448,1.3678082038958865
41.0,0.5194791666666666,0.5194791666666666,0.5294936046880588,0.5294936046880587,0.5194791666666666,0.5194791666666666,0.5194791666666666,0.5194791666666666,0.5107495752507406,0.5107495752507406,1.3495917428839714,1.3813758766651152
42.0,0.5253958333333333,0.5253958333333333,0.5341786263946953,0.5341786263946953,0.5253958333333333,0.5253958333333333,0.5253958333333333,0.5253958333333333,0.5183743434593457,0.5183743434593457,1.32907403767743,1.356112690170606
43.0,0.5275000000000001,0.5275000000000001,0.5413353214698895,0.5413353214698893,0.5275000000000001,0.5275,0.5275000000000001,0.5275000000000001,0.5231646032393431,0.5231646032393431,1.329381504749998,1.3610962343215942
44.0,0.5220833333333333,0.5220833333333333,0.5378834437268359,0.5378834437268359,0.5220833333333333,0.5220833333333333,0.5220833333333333,0.5220833333333333,0.5178420593729186,0.5178420593729186,1.3439153657948717,1.3733046001195908
45.0,0.5291041666666667,0.5291041666666667,0.5362988090087399,0.5362988090087399,0.5291041666666667,0.5291041666666667,0.5291041666666667,0.5291041666666667,0.5248514294844661,0.5248514294844662,1.3206702535773847,1.350227008461952
46.0,0.5276458333333334,0.5276458333333334,0.5370149574660028,0.5370149574660029,0.5276458333333334,0.5276458333333334,0.5276458333333334,0.5276458333333334,0.52089479559063,0.52089479559063,1.3254341927773141,1.3520064383745194
47.0,0.5230833333333333,0.5230833333333333,0.535299605587723,0.535299605587723,0.5230833333333333,0.5230833333333332,0.5230833333333333,0.5230833333333333,0.5155952940053102,0.5155952940053102,1.3375655981771488,1.3652879466613135
48.0,0.5328541666666667,0.5328541666666667,0.5373493658213091,0.5373493658213091,0.5328541666666667,0.5328541666666667,0.5328541666666667,0.5328541666666667,0.5273451086850427,0.5273451086850427,1.3096493281265524,1.337782148520152
49.0,0.5327916666666667,0.5327916666666667,0.5398877650103759,0.5398877650103759,0.5327916666666667,0.5327916666666666,0.5327916666666667,0.5327916666666667,0.5256228106204359,0.5256228106204358,1.3132960104403342,1.347497358719508
50.0,0.5258541666666667,0.5258541666666667,0.5378228630737464,0.5378228630737464,0.5258541666666667,0.5258541666666665,0.5258541666666667,0.5258541666666667,0.5185755246874113,0.5185755246874113,1.3277835575665566,1.3568313737710316
51.0,0.5340208333333334,0.5340208333333334,0.5396922384759945,0.5396922384759945,0.5340208333333334,0.5340208333333334,0.5340208333333334,0.5340208333333334,0.5279344289681873,0.5279344289681874,1.3081060882578506,1.3394556097189587
52.0,0.5304791666666666,0.5304791666666666,0.5398298097642655,0.5398298097642654,0.5304791666666666,0.5304791666666666,0.5304791666666666,0.5304791666666666,0.5221949537809729,0.5221949537809729,1.3074005197812901,1.3394236077864963
53.0,0.5291458333333333,0.5291458333333333,0.5465281032876812,0.5465281032876811,0.5291458333333333,0.5291458333333333,0.5291458333333333,0.5291458333333333,0.5234007638117616,0.5234007638117615,1.3142007216018565,1.3498534675439198
54.0,0.5393125000000001,0.5393125000000001,0.5477314585872404,0.5477314585872404,0.5393125000000001,0.5393125,0.5393125000000001,0.5393125000000001,0.5336866080504219,0.5336866080504219,1.2948960132421332,1.326636764407158
55.0,0.5357708333333333,0.5357708333333333,0.5480336723692466,0.5480336723692466,0.5357708333333333,0.5357708333333333,0.5357708333333333,0.5357708333333333,0.5294692308033326,0.5294692308033326,1.2983463802870285,1.3332936747868855
56.0,0.5384583333333333,0.5384583333333333,0.5443965085459621,0.5443965085459621,0.5384583333333333,0.5384583333333333,0.5384583333333333,0.5384583333333333,0.5325893688111634,0.5325893688111635,1.300147248471671,1.3295650480190913
57.0,0.5385833333333334,0.5385833333333334,0.5438814386466482,0.5438814386466482,0.5385833333333334,0.5385833333333334,0.5385833333333334,0.5385833333333334,0.5333826362438215,0.5333826362438215,1.2899029331004366,1.324942023952802
58.0,0.5410833333333334,0.5410833333333334,0.5449076993314041,0.5449076993314039,0.5410833333333334,0.5410833333333334,0.5410833333333334,0.5410833333333334,0.5345294533750771,0.5345294533750771,1.2859243221105414,1.3237438253561655
59.0,0.5424583333333333,0.5424583333333333,0.5514109222750899,0.5514109222750899,0.5424583333333333,0.5424583333333333,0.5424583333333333,0.5424583333333333,0.5378009570063667,0.5378009570063665,1.281339826022691,1.316208502848943
60.0,0.5380625,0.5380625,0.5467450206628341,0.5467450206628343,0.5380625,0.5380625,0.5380625,0.5380625,0.5336206775505005,0.5336206775505006,1.2909098189878971,1.325640481710434
61.0,0.5412916666666666,0.5412916666666666,0.5494034835721485,0.5494034835721485,0.5412916666666666,0.5412916666666666,0.5412916666666666,0.5412916666666666,0.5337443622323108,0.5337443622323107,1.2859400601146067,1.3221913399298986
62.0,0.5384166666666667,0.5384166666666667,0.5479147065331366,0.5479147065331366,0.5384166666666667,0.5384166666666667,0.5384166666666667,0.5384166666666667,0.5335275678250565,0.5335275678250565,1.2854967157732933,1.3171068642536798
63.0,0.5409375000000001,0.5409375000000001,0.5539047656800341,0.5539047656800342,0.5409375000000001,0.5409375000000001,0.5409375000000001,0.5409375000000001,0.5349817921708668,0.5349817921708668,1.284394657516733,1.3219288531939188
64.0,0.5458333333333334,0.5458333333333334,0.5530443022162015,0.5530443022162015,0.5458333333333334,0.5458333333333334,0.5458333333333334,0.5458333333333334,0.54133024546275,0.54133024546275,1.278402065025999,1.3134916373093923
65.0,0.5490833333333334,0.5490833333333334,0.5523316043716996,0.5523316043716995,0.5490833333333334,0.5490833333333334,0.5490833333333334,0.5490833333333334,0.5437714012119046,0.5437714012119045,1.2732557565607925,1.3114292895793915
66.0,0.5467708333333333,0.5467708333333333,0.5539261239632619,0.5539261239632618,0.5467708333333333,0.5467708333333334,0.5467708333333333,0.5467708333333333,0.5416852760072628,0.5416852760072627,1.2742008665140638,1.3157464003562929
67.0,0.5517291666666666,0.5517291666666666,0.5577492665028182,0.5577492665028183,0.5517291666666666,0.5517291666666667,0.5517291666666666,0.5517291666666666,0.5473360328449315,0.5473360328449316,1.2577602672291563,1.2953562088807424
68.0,0.5488541666666666,0.5488541666666666,0.554122034428302,0.554122034428302,0.5488541666666666,0.5488541666666666,0.5488541666666666,0.5488541666666666,0.5437151622651339,0.5437151622651339,1.2694639851279717,1.3120112144947051
69.0,0.5499583333333333,0.5499583333333333,0.5610919047558534,0.5610919047558532,0.5499583333333333,0.5499583333333333,0.5499583333333333,0.5499583333333333,0.5468735187728018,0.5468735187728018,1.2675870352603018,1.3079624684651692
70.0,0.551125,0.551125,0.5628569563261395,0.5628569563261395,0.551125,0.551125,0.551125,0.551125,0.5483493136667129,0.5483493136667129,1.2660630810609523,1.305059019724528
71.0,0.5447916666666667,0.5447916666666667,0.562018255717815,0.562018255717815,0.5447916666666667,0.5447916666666667,0.5447916666666667,0.5447916666666667,0.5411613409491328,0.5411613409491328,1.2714400237545056,1.3148795543114344
72.0,0.5494583333333334,0.5494583333333334,0.5545826882422185,0.5545826882422185,0.5494583333333334,0.5494583333333334,0.5494583333333334,0.5494583333333334,0.5421164513011423,0.5421164513011423,1.26311500132718,1.3021287898222604
73.0,0.5502916666666666,0.5502916666666666,0.5644749985662872,0.5644749985662872,0.5502916666666666,0.5502916666666666,0.5502916666666666,0.5502916666666666,0.5492776189038155,0.5492776189038155,1.2620657500117385,1.3015918074051538
74.0,0.5511250000000001,0.5511250000000001,0.5607414032756479,0.5607414032756479,0.5511250000000001,0.551125,0.5511250000000001,0.5511250000000001,0.5460254156743802,0.5460254156743801,1.2617640139416177,1.3028607344627379
75.0,0.5521875,0.5521875,0.5595215117521615,0.5595215117521614,0.5521875,0.5521875,0.5521875,0.5521875,0.5495740274742649,0.5495740274742649,1.2560249618551833,1.2955572460095088
76.0,0.5508125,0.5508125,0.5598590592218963,0.5598590592218963,0.5508125,0.5508125,0.5508125,0.5508125,0.5453540866988809,0.545354086698881,1.2615323959195868,1.3002376580238342
77.0,0.5585,0.5585,0.5610056343350249,0.5610056343350249,0.5585,0.5585,0.5585,0.5585,0.5533040844298444,0.5533040844298442,1.2448629614837627,1.2878223679463068
78.0,0.555875,0.555875,0.5611597318660799,0.5611597318660799,0.555875,0.555875,0.555875,0.555875,0.549943642548727,0.5499436425487269,1.2427888567301821,1.286164264281591
79.0,0.5576875,0.5576875,0.5669175449513429,0.566917544951343,0.5576875,0.5576874999999999,0.5576875,0.5576875,0.5542623679749857,0.5542623679749857,1.2511194228650409,1.2929756240049999
80.0,0.5565625,0.5565625,0.5637464710433369,0.5637464710433369,0.5565625,0.5565625000000001,0.5565625,0.5565625,0.5496129203016433,0.5496129203016432,1.2519836816540424,1.2959576402107875
81.0,0.559625,0.559625,0.5677359685700246,0.5677359685700246,0.559625,0.559625,0.559625,0.559625,0.5543107181504126,0.5543107181504127,1.2421735930950082,1.288031051158905
82.0,0.5598749999999999,0.5598749999999999,0.5640769636576113,0.5640769636576114,0.5598749999999999,0.5598749999999999,0.5598749999999999,0.5598749999999999,0.5562114843829851,0.5562114843829852,1.2450026926842144,1.291358024875323
83.0,0.5646875,0.5646875,0.568582678622242,0.568582678622242,0.5646875,0.5646875,0.5646875,0.5646875,0.5610602220013703,0.5610602220013703,1.2300731039586221,1.2775754594802855
84.0,0.5638124999999999,0.5638124999999999,0.5670343463526385,0.5670343463526385,0.5638124999999999,0.5638124999999999,0.5638124999999999,0.5638124999999999,0.5602098634489008,0.5602098634489008,1.2299193785070104,1.2731458018223445
85.0,0.558875,0.558875,0.5655618543611659,0.5655618543611659,0.558875,0.558875,0.558875,0.558875,0.5533461238907194,0.5533461238907194,1.2430614807662812,1.2921618767579397
86.0,0.5558958333333334,0.5558958333333334,0.569194632655502,0.5691946326555022,0.5558958333333334,0.5558958333333334,0.5558958333333334,0.5558958333333334,0.5528826533989852,0.5528826533989851,1.2452347694717822,1.2877465862035753
87.0,0.5564583333333333,0.5564583333333333,0.5705408567838217,0.5705408567838216,0.5564583333333333,0.5564583333333333,0.5564583333333333,0.5564583333333333,0.5524511271745594,0.5524511271745595,1.2491562127115878,1.2942650616168976
88.0,0.5604791666666666,0.5604791666666666,0.5662760930118558,0.5662760930118558,0.5604791666666666,0.5604791666666666,0.5604791666666666,0.5604791666666666,0.5566363281865472,0.5566363281865472,1.2356333987826995,1.2825328944126766
89.0,0.5621666666666667,0.5621666666666667,0.5644916503458506,0.5644916503458506,0.5621666666666667,0.5621666666666667,0.5621666666666667,0.5621666666666667,0.5579706142616867,0.5579706142616867,1.2289275818682732,1.2753669708967208
90.0,0.5625208333333334,0.5625208333333334,0.5739874293708862,0.5739874293708862,0.5625208333333334,0.5625208333333334,0.5625208333333334,0.5625208333333334,0.5605177094198162,0.5605177094198162,1.2376997672972525,1.2831251939137776
91.0,0.5601458333333333,0.5601458333333333,0.5721006902366114,0.5721006902366114,0.5601458333333333,0.5601458333333333,0.5601458333333333,0.5601458333333333,0.5558999835117583,0.5558999835117583,1.244664192992322,1.2905558069547016
92.0,0.5588333333333333,0.5588333333333333,0.5642433525908277,0.5642433525908277,0.5588333333333333,0.5588333333333333,0.5588333333333333,0.5588333333333333,0.5510480739651408,0.5510480739651409,1.2374262425335165,1.2867494587103525
93.0,0.5663541666666667,0.5663541666666667,0.5726975951677428,0.5726975951677428,0.5663541666666667,0.5663541666666667,0.5663541666666667,0.5663541666666667,0.563828407002269,0.563828407002269,1.2250924318077716,1.2696055130163828
94.0,0.5620416666666667,0.5620416666666667,0.5688464564164917,0.5688464564164917,0.5620416666666667,0.5620416666666667,0.5620416666666667,0.5620416666666667,0.556624225937786,0.5566242259377859,1.229425858072144,1.2798088953892388
95.0,0.5636041666666667,0.5636041666666667,0.5689812569224155,0.5689812569224154,0.5636041666666667,0.5636041666666667,0.5636041666666667,0.5636041666666667,0.5586014150858363,0.5586014150858363,1.2273166563282623,1.2786400667826334
96.0,0.5650277777777778,0.5650277777777778,0.5693316193210868,0.5693316193210866,0.5650277777777778,0.5650277777777778,0.5650277777777778,0.5650277777777778,0.5588757264149917,0.5588757264149917,1.2273944267567167,1.2707372109095256
97.0,0.5632222222222222,0.5632222222222222,0.5686168368381876,0.5686168368381876,0.5632222222222222,0.5632222222222222,0.5632222222222222,0.5632222222222222,0.5580074541299115,0.5580074541299115,1.2229636325269728,1.273264364666409
98.0,0.5588888888888889,0.5588888888888889,0.5680744661650153,0.5680744661650152,0.5588888888888889,0.5588888888888889,0.5588888888888889,0.5588888888888889,0.5518059993857024,0.5518059993857023,1.2388872084676796,1.2838452243804932
99.0,0.5701111111111111,0.5701111111111111,0.5748894401059591,0.574889440105959,0.5701111111111111,0.5701111111111111,0.5701111111111111,0.5701111111111111,0.5689956329674444,0.5689956329674444,1.2161079154792407,1.266463813251919
