epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),loss,validation loss
0.0,0.22664999999999996,0.22664999999999996,0.26516318830845115,0.2651631883084511,0.22664999999999996,0.22664999999999996,0.22664999999999996,0.22664999999999996,0.17669649965948886,0.17669649965948883,2.1170552533991795,2.121722422917684
1.0,0.29941666666666666,0.29941666666666666,0.2986460027176512,0.2986460027176512,0.29941666666666666,0.2994166666666667,0.29941666666666666,0.29941666666666666,0.2697937783895321,0.26979377838953206,1.9480806537131046,1.9535465399424232
2.0,0.3275166666666667,0.3275166666666667,0.3545170263323915,0.3545170263323915,0.3275166666666667,0.3275166666666666,0.3275166666666667,0.3275166666666667,0.30623270257911944,0.30623270257911944,1.859570248710348,1.865782223701477
3.0,0.3529833333333333,0.3529833333333333,0.3773485172277905,0.37734851722779056,0.3529833333333333,0.3529833333333333,0.3529833333333333,0.3529833333333333,0.3311586733914813,0.33115867339148125,1.8078520741868527,1.8159654604593911
4.0,0.3793333333333333,0.3793333333333333,0.4045149078085485,0.40451490780854843,0.3793333333333333,0.3793333333333333,0.3793333333333333,0.3793333333333333,0.3660302574515506,0.36603025745155066,1.7301924890660225,1.7356317927042642
5.0,0.39081666666666665,0.39081666666666665,0.41491890891073185,0.41491890891073185,0.39081666666666665,0.3908166666666667,0.39081666666666665,0.39081666666666665,0.3785757451997067,0.37857574519970677,1.7004775065056819,1.7086655308405558
6.0,0.4159833333333333,0.4159833333333333,0.4328575283327482,0.4328575283327483,0.4159833333333333,0.4159833333333333,0.4159833333333333,0.4159833333333333,0.4098818174100812,0.4098818174100812,1.6282434694310453,1.635792105992635
7.0,0.4232666666666667,0.4232666666666667,0.44012357912819516,0.44012357912819516,0.4232666666666667,0.4232666666666667,0.4232666666666667,0.4232666666666667,0.41532233076175495,0.41532233076175495,1.6057740509510041,1.6161508665084838
8.0,0.43693333333333334,0.43693333333333334,0.4522237008408568,0.4522237008408568,0.43693333333333334,0.43693333333333334,0.43693333333333334,0.43693333333333334,0.430399778979789,0.4303997789797891,1.5726101023085572,1.5817446343104045
9.0,0.4458166666666667,0.4458166666666667,0.4585819617712719,0.4585819617712719,0.4458166666666667,0.4458166666666667,0.4458166666666667,0.4458166666666667,0.43947412968721855,0.43947412968721855,1.5480754015293527,1.5586406815846763
10.0,0.44688333333333335,0.44688333333333335,0.4660851594808969,0.466085159480897,0.44688333333333335,0.44688333333333335,0.44688333333333335,0.44688333333333335,0.43910402633956436,0.43910402633956436,1.5385568382892203,1.547282233874003
11.0,0.4561333333333334,0.4561333333333334,0.4721179650248636,0.4721179650248636,0.4561333333333334,0.4561333333333334,0.4561333333333334,0.4561333333333334,0.4467515817082316,0.4467515817082316,1.51382015486981,1.5238711916605632
12.0,0.45804999999999996,0.45804999999999996,0.4653529997892649,0.4653529997892649,0.45804999999999996,0.45804999999999996,0.45804999999999996,0.45804999999999996,0.44667088772480457,0.44667088772480446,1.498584400466148,1.5101373224258423
13.0,0.46853333333333336,0.46853333333333336,0.47513572789810843,0.4751357278981083,0.46853333333333336,0.46853333333333336,0.46853333333333336,0.46853333333333336,0.46172401465706014,0.4617240146570601,1.4817233355755501,1.492581374168396
14.0,0.47725,0.47725,0.48828507061635784,0.48828507061635795,0.47725,0.47725,0.47725,0.47725,0.4696436447158029,0.469643644715803,1.4662394249692876,1.4769279289245605
15.0,0.4725,0.4725,0.4833883704203014,0.48338837042030136,0.4725,0.4725,0.4725,0.4725,0.4634671508322271,0.4634671508322271,1.4720699089638731,1.4826068884531658
16.0,0.4784,0.4784,0.4904980725389637,0.4904980725389637,0.4784,0.4784,0.4784,0.4784,0.4734053624377422,0.4734053624377422,1.456314740662879,1.4657953767776488
17.0,0.48356666666666664,0.48356666666666664,0.49197502264195114,0.49197502264195103,0.48356666666666664,0.48356666666666664,0.48356666666666664,0.48356666666666664,0.4752741350818268,0.4752741350818268,1.4373136727099722,1.4479155734380087
18.0,0.48294999999999993,0.48294999999999993,0.4955193153793084,0.49551931537930827,0.48294999999999993,0.48294999999999993,0.48294999999999993,0.48294999999999993,0.4738217496956138,0.4738217496956139,1.444618872378735,1.4552696857452392
19.0,0.49413333333333337,0.49413333333333337,0.5053361851561919,0.5053361851561919,0.49413333333333337,0.49413333333333337,0.49413333333333337,0.49413333333333337,0.4903126172529526,0.4903126172529527,1.4227499374683865,1.4319095083872475
20.0,0.49553333333333327,0.49553333333333327,0.49997888075723074,0.49997888075723074,0.49553333333333327,0.49553333333333327,0.49553333333333327,0.49553333333333327,0.4883062801423074,0.4883062801423074,1.4120721341447626,1.4244232508341472
21.0,0.4918166666666666,0.4918166666666666,0.5046576202810261,0.5046576202810261,0.4918166666666666,0.4918166666666666,0.4918166666666666,0.4918166666666666,0.48856666958533956,0.4885666695853395,1.421902586931878,1.4352615400950115
22.0,0.49738333333333334,0.49738333333333334,0.5117152528227407,0.5117152528227407,0.49738333333333334,0.49738333333333334,0.49738333333333334,0.49738333333333334,0.49264256188363476,0.49264256188363487,1.4105099927871785,1.4224301401774089
23.0,0.5011,0.5011,0.5029785402359053,0.5029785402359054,0.5011,0.5011,0.5011,0.5011,0.494478242972462,0.494478242972462,1.3991366546204749,1.413157454808553
24.0,0.49798333333333333,0.49798333333333333,0.5054784663131376,0.5054784663131378,0.49798333333333333,0.4979833333333333,0.49798333333333333,0.49798333333333333,0.490984300848452,0.490984300848452,1.3978648996099512,1.4122384707132976
25.0,0.5000833333333332,0.5000833333333332,0.5147010306029638,0.5147010306029639,0.5000833333333332,0.5000833333333332,0.5000833333333332,0.5000833333333332,0.4945289182704574,0.4945289182704573,1.396263188757795,1.4093402156829835
26.0,0.50245,0.50245,0.5160240466361303,0.5160240466361303,0.50245,0.5024500000000001,0.50245,0.50245,0.4962799124753122,0.4962799124753122,1.3854379163143482,1.3997412258783974
27.0,0.5063833333333333,0.5063833333333333,0.5192853083843773,0.519285308384377,0.5063833333333333,0.5063833333333333,0.5063833333333333,0.5063833333333333,0.5011539199691323,0.5011539199691322,1.3822363441294812,1.4000654346148174
28.0,0.5072666666666666,0.5072666666666666,0.5190839442546912,0.5190839442546912,0.5072666666666666,0.5072666666666666,0.5072666666666666,0.5072666666666666,0.500708284431163,0.500708284431163,1.384265421552861,1.3986292813618977
29.0,0.5142000000000001,0.5142000000000001,0.520027085032033,0.520027085032033,0.5142000000000001,0.5142,0.5142000000000001,0.5142000000000001,0.5089534082951286,0.5089534082951286,1.3644326811141156,1.3815330758094788
30.0,0.5120333333333333,0.5120333333333333,0.5180352176257788,0.5180352176257788,0.5120333333333333,0.5120333333333333,0.5120333333333333,0.5120333333333333,0.5066260285111837,0.5066260285111837,1.3654841360893655,1.3847016626993813
31.0,0.51185,0.51185,0.5226893305580184,0.5226893305580184,0.51185,0.51185,0.51185,0.51185,0.5051699571405956,0.5051699571405956,1.3681907882715794,1.3865412969589233
32.0,0.5181,0.5181,0.5250656554165806,0.5250656554165806,0.5181,0.5181000000000001,0.5181,0.5181,0.5133012505804346,0.5133012505804345,1.350735297672292,1.3765868015289306
33.0,0.5145666666666667,0.5145666666666667,0.524410053435268,0.524410053435268,0.5145666666666667,0.5145666666666667,0.5145666666666667,0.5145666666666667,0.5083866699662164,0.5083866699662165,1.3598886926757527,1.3816360591252645
34.0,0.5149333333333332,0.5149333333333332,0.5303270294381799,0.5303270294381799,0.5149333333333332,0.5149333333333332,0.5149333333333332,0.5149333333333332,0.5072488746706365,0.5072488746706364,1.352374766671911,1.3729226574897766
35.0,0.51845,0.51845,0.5268940197999299,0.5268940197999299,0.51845,0.51845,0.51845,0.51845,0.5114688926491741,0.5114688926491738,1.346834761474995,1.369621166865031
