model,num. layers,num. heads,stopped-at,n_segments,compactness,graph type,slic method,features,avg. num. of nodes,std. dev. of num. of nodes,avg. num. of edges,std. dev. of num. of edges,best epochs,last epochs,accuracy,stdv accuracy,precision micro,stdv precision micro,precision macro,stdv precision macro,precision weighted,stdv precision weighted,recall micro,stdv recall micro,recall macro,stdv recall macro,recall weighted,stdv recall weighted,f1 micro,stdv f1 micro,f1 macro,stdv f1 macro,f1 weighted,stdv f1 weighted,validation f1 micro,stdv validation f1 micro,validation f1 macro,stdv validation f1 macro,validation f1 weighted,stdv validation f1 weighted,train f1 micro,stdv train f1 micro,train f1 macro,stdv train f1 macro,train f1 weighted,stdv train f1 weighted,loss,stdv loss,validation loss,stdv validation loss,train loss,stdv train loss,training time,stdv training time,loading time,stdv loading time
GCN,3,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.8656,0.5857786612706202,393.2852,5.998554905975271,"47, 39, 48, 66, 53","47, 45, 54, 72, 59",0.4216153846153846,,0.4216153846153846,,0.43260999367631625,,0.43260999367631625,,0.4216153846153846,,0.4216153846153846,,0.4216153846153846,,0.4216153846153846,0.01849900045276716,0.41193078214197953,0.022647187420378224,0.41193078214197953,0.02264718742037826,0.42115384615384616,0.01667652568359908,0.41089280846424625,0.020392513632339668,0.41089280846424625,0.020392513632339706,0.4388034188034188,0.015433416190387657,0.4281376544758501,0.020394758535323777,0.4281376544758501,0.02039475853532375,1.5717393002858975,0.0377928301208421,1.5644105195999145,0.03657914569199891,1.527379194084479,0.04328244737384319,133.19851903915406,,1.6491751670837402,
GCN,3,-,,75,-,1NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,152.8672,3.569420703699692,"54, 26, 51, 61, 36","60, 32, 57, 61, 41",0.42738461538461536,,0.42738461538461536,,0.43819006269356453,,0.43819006269356453,,0.42738461538461536,,0.42738461538461536,,0.42738461538461536,,0.42738461538461536,0.0167038244566713,0.4190467866213058,0.02218740438443525,0.4190467866213058,0.02218740438443529,0.4407692307692307,0.017174702739820077,0.43282557955117207,0.02061022406316948,0.43282557955117207,0.02061022406316947,0.4551495726495727,0.012746832436382947,0.44699421688878865,0.016714095090398045,0.44699421688878865,0.016714095090398045,1.5307482481002808,0.030837422063366093,1.5106115355211147,0.02514465217774196,1.474437768118722,0.03469037674530844,115.88344759941101,,2.384892702102661,
GCN,3,-,,75,-,2NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,305.7344,7.138841407399384,"36, 42, 36, 51, 44","38, 43, 42, 57, 50",0.4313076923076923,,0.4313076923076923,,0.4452380398840905,,0.4452380398840904,,0.4313076923076923,,0.4313076923076923,,0.4313076923076923,,0.4313076923076923,0.0033050078552216825,0.42653084762655846,0.005675738554327714,0.42653084762655846,0.005675738554327716,0.42673076923076925,0.0159557450097627,0.4224136434494758,0.01363400483532511,0.4224136434494758,0.013634004835325094,0.44470085470085463,0.011515607312507599,0.4401263540774626,0.010112762414974899,0.4401263540774626,0.010112762414974889,1.5376223802566529,0.01572736786520056,1.524918190170737,0.02156183043306833,1.488660419068369,0.03126535340811228,109.72388453483582,,2.651582717895508,
GCN,3,-,,75,-,4NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,611.4688,14.277682814798768,"47, 33, 53, 30, 59","53, 39, 59, 36, 65",0.40230769230769237,,0.40230769230769237,,0.41131350710569387,,0.41131350710569387,,0.40230769230769237,,0.40230769230769237,,0.40230769230769237,,0.4023076923076923,0.02249260233417455,0.386816295919506,0.029282757036062812,0.386816295919506,0.029282757036062815,0.4,0.019153691689213433,0.3840983209813911,0.02417736218092972,0.3840983209813911,0.024177362180929744,0.4185470085470085,0.0172084312028563,0.40221075590291366,0.021979783667889302,0.4022107559029138,0.021979783667889302,1.6117954934515601,0.05339990694162049,1.5981953158098108,0.0469740807427677,1.5793556237707334,0.044368657661410245,123.18273010253907,,3.0536410808563232,
GCN,3,-,,75,-,8NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,1222.9376,28.555365629597535,"56, 77, 48, 29, 61","62, 83, 54, 35, 62",0.39515384615384613,,0.39515384615384613,,0.40311486854774714,,0.40311486854774703,,0.39515384615384613,,0.39515384615384613,,0.39515384615384613,,0.3951538461538461,0.015819993342258813,0.3869992365791798,0.015204944630778422,0.3869992365791798,0.015204944630778438,0.39653846153846156,0.021124104966859257,0.3871409012254393,0.022569139520777146,0.3871409012254393,0.022569139520777184,0.4067735042735043,0.0223621702739589,0.39876572263892773,0.023285672084814104,0.39876572263892773,0.0232856720848141,1.6235629506227447,0.050785532941277585,1.6182635938420016,0.05356462044059292,1.595214706862054,0.051474705626166725,154.8885973930359,,4.05511474609375,
GCN,3,-,,75,-,16NNSpatial,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,2445.8752,57.11073125919507,"23, 49, 35, 30, 78","29, 55, 41, 36, 84",0.33453846153846156,,0.33453846153846156,,0.3324073291421991,,0.33240732914219906,,0.33453846153846156,,0.33453846153846156,,0.33453846153846156,,0.33453846153846156,0.02492521358362551,0.31818618149347716,0.03137267312719156,0.3181861814934772,0.03137267312719156,0.3328846153846154,0.028429035494923097,0.3149724313842833,0.03654801579157303,0.3149724313842833,0.036548015791573026,0.3432264957264957,0.02669303772219968,0.3263535702085452,0.033178484585170684,0.32635357020854516,0.033178484585170684,1.7873130414544083,0.06638170945935655,1.781490464771495,0.08258136325620238,1.7712772627266085,0.07145744020351903,151.945725107193,,5.754387140274048,
GCN,3,-,,75,-,1NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,152.8672,3.569420703699692,"36, 43, 68, 33, 25","42, 49, 68, 39, 31",0.43015384615384616,,0.43015384615384616,,0.4453802905618228,,0.4453802905618228,,0.43015384615384616,,0.43015384615384616,,0.43015384615384616,,0.43015384615384616,0.012476249626138778,0.4221748139522224,0.01618636030930501,0.4221748139522224,0.016186360309305037,0.43346153846153845,0.016802454737540586,0.42715025943942314,0.01662136036755091,0.42715025943942314,0.0166213603675509,0.4598931623931624,0.01621309173580333,0.4520646683904417,0.017931512747911233,0.4520646683904418,0.017931512747911254,1.53226432335086,0.03850554552314156,1.5148636719759772,0.0256331265092312,1.4659613010834676,0.049261015073602185,104.77342090606689,,2.6673319339752197,
GCN,3,-,,75,-,2NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,305.7344,7.138841407399384,"47, 71, 35, 52, 42","53, 77, 41, 58, 48",0.44946153846153847,,0.44946153846153847,,0.457578963725443,,0.457578963725443,,0.44946153846153847,,0.4494615384615385,,0.44946153846153847,,0.44946153846153847,0.008218898701041897,0.4432017590295896,0.009056057511001681,0.44320175902958947,0.009056057511001699,0.4428846153846154,0.016649892939933353,0.4381901067200745,0.01742329645278422,0.43819010672007447,0.017423296452784235,0.47711538461538466,0.013798092433754442,0.47232702796082304,0.014746170572528614,0.47232702796082304,0.014746170572528604,1.494261433438557,0.014474098394712835,1.4789712590329787,0.041097579748488204,1.4156002328509376,0.036222102391326984,130.22605495452882,,3.034543752670288,
GCN,3,-,,75,-,4NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,611.4688,14.277682814798768,"54, 27, 24, 34, 26","60, 33, 30, 40, 32",0.42046153846153844,,0.42046153846153844,,0.42693761292397453,,0.42693761292397453,,0.42046153846153844,,0.42046153846153844,,0.42046153846153844,,0.42046153846153844,0.016687876051211293,0.4086731617167083,0.025648592270137615,0.4086731617167083,0.025648592270137615,0.42192307692307696,0.03012793235010175,0.41134253221275296,0.037596372668303644,0.41134253221275296,0.03759637266830363,0.4361538461538461,0.023261331882791145,0.42446807922162366,0.031948117227468764,0.42446807922162355,0.03194811722746871,1.561668664071618,0.04678793236299836,1.5475767724654255,0.060923166844664124,1.522387457542679,0.06282600840149594,97.39942564964295,,3.624265670776367,
GCN,3,-,,75,-,8NNFeature,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,76.4336,1.784710351849846,1222.9376,28.555365629597535,"36, 43, 74, 52, 42","42, 49, 80, 58, 48",0.4127692307692308,,0.4127692307692308,,0.42029906541373024,,0.42029906541373024,,0.4127692307692308,,0.4127692307692308,,0.4127692307692308,,0.41276923076923067,0.015821489393455325,0.40186149983094044,0.01821814828897811,0.4018614998309403,0.018218148288978084,0.4092307692307693,0.014217769530211168,0.39913664493686873,0.019529401058831816,0.39913664493686873,0.019529401058831816,0.4296153846153846,0.019185773570981834,0.419344545362667,0.02137896703048513,0.4193445453626671,0.021378967030485134,1.5780441510968093,0.04270865426752555,1.5574304412393007,0.02055545074697231,1.5332081570917246,0.0469186412826185,146.01795806884766,,4.8603432178497314,
