epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),validation f1-measure (micro),validation f1-measure (macro),validation f1-measure (weighted),train f1-measure (micro),train f1-measure (macro),train f1-measure (weighted),loss,validation loss,train loss
0.0,0.11830769230769231,0.11830769230769231,0.05676072236865977,0.05676072236865977,0.11830769230769231,0.11830769230769231,0.11830769230769231,0.11830769230769231,0.042090808382204886,0.042090808382204886,0.11884615384615385,0.04381325582287052,0.043813255822870524,0.11901709401709404,0.043082984666970345,0.043082984666970345,2.3082789537383293,2.3084130006677963,2.30869550380577
1.0,0.11407692307692308,0.11407692307692308,0.0632324686808829,0.0632324686808829,0.11407692307692308,0.11407692307692308,0.11407692307692308,0.11407692307692308,0.043071694098043914,0.043071694098043914,0.11538461538461538,0.04491501161748764,0.04491501161748764,0.11499999999999999,0.04392290777437418,0.04392290777437419,2.2812038072725622,2.27810705128838,2.2806356530611205
2.0,0.15115384615384614,0.15115384615384614,0.14916333460871645,0.14916333460871645,0.15115384615384614,0.15115384615384614,0.15115384615384614,0.15115384615384614,0.08316117243699445,0.08316117243699446,0.1551923076923077,0.08932036895175122,0.0893203689517512,0.15337606837606838,0.08753771154953076,0.08753771154953076,2.2223020367506074,2.219266246346866,2.2201288748760613
3.0,0.16969230769230767,0.16969230769230767,0.17220432744432052,0.17220432744432052,0.16969230769230767,0.16969230769230767,0.16969230769230767,0.16969230769230767,0.09855731529154546,0.09855731529154547,0.17807692307692308,0.10482844664294336,0.10482844664294337,0.1752136752136752,0.10310281001427171,0.10310281001427171,2.1734732075435357,2.170854442259845,2.1703715121664966
4.0,0.18684615384615386,0.18684615384615386,0.16126530291383642,0.16126530291383642,0.18684615384615386,0.18684615384615386,0.18684615384615386,0.18684615384615386,0.11751436358565574,0.11751436358565574,0.18788461538461537,0.11677118023340935,0.11677118023340935,0.18918803418803418,0.119735760675277,0.119735760675277,2.136350218842669,2.1363532823674816,2.133030608397763
5.0,0.21376923076923077,0.21376923076923077,0.23400467678978223,0.23400467678978223,0.21376923076923077,0.21376923076923077,0.21376923076923077,0.21376923076923077,0.15241155394473177,0.15241155394473177,0.21269230769230774,0.15510735148338342,0.15510735148338342,0.21363247863247867,0.15400217628241855,0.15400217628241855,2.083122713391374,2.0770855412763707,2.0817547462424453
6.0,0.22046153846153843,0.22046153846153843,0.22309151583800196,0.22309151583800196,0.22046153846153843,0.22046153846153843,0.22046153846153843,0.22046153846153843,0.16338285671735792,0.16338285671735792,0.23134615384615387,0.17592938815208775,0.17592938815208775,0.2207905982905983,0.1652235758799242,0.16522357587992423,2.026264341866098,2.021235071911531,2.0242979591395582
7.0,0.24023076923076925,0.24023076923076925,0.24515323557996832,0.24515323557996832,0.24023076923076925,0.24023076923076925,0.24023076923076925,0.24023076923076925,0.18943632112426673,0.18943632112426675,0.2457692307692308,0.19529876783698247,0.19529876783698247,0.24572649572649574,0.19299315219338203,0.19299315219338206,1.9911318866218006,1.9864443610696232,1.9872752340472473
8.0,0.25599999999999995,0.25599999999999995,0.22729412790053188,0.22729412790053183,0.25599999999999995,0.25600000000000006,0.25599999999999995,0.25599999999999995,0.18815407522601818,0.1881540752260182,0.26076923076923075,0.19219844409404813,0.19219844409404813,0.25912393162393166,0.19229734457389314,0.19229734457389314,1.9456145996000707,1.937678257156821,1.9407908332591155
9.0,0.2671538461538462,0.2671538461538462,0.28657723469434115,0.28657723469434115,0.2671538461538462,0.2671538461538462,0.2671538461538462,0.2671538461538462,0.22433896397572517,0.22433896397572517,0.2680769230769231,0.22475281228675842,0.22475281228675845,0.26715811965811964,0.22499037268767302,0.22499037268767297,1.9172852225419952,1.9085196831647084,1.9133895283653621
