Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.12876923076923077,0.12876923076923077,0.08942676559610725,0.08942676559610727,0.12876923076923077,0.12876923076923077,0.12876923076923077,0.12876923076923077,0.06143630325132028,0.06143630325132029,2.244193391102116
1.0,0.15853846153846152,0.15853846153846152,0.1132048079668326,0.1132048079668326,0.15853846153846152,0.15853846153846157,0.15853846153846152,0.15853846153846152,0.09333417853096068,0.09333417853096068,2.1644295006263548
2.0,0.16907692307692307,0.16907692307692307,0.173933453613073,0.173933453613073,0.16907692307692307,0.16907692307692307,0.16907692307692307,0.16907692307692307,0.11489528251469157,0.11489528251469157,2.138263586090832
3.0,0.18884615384615383,0.18884615384615383,0.23782784640236754,0.23782784640236754,0.18884615384615383,0.18884615384615383,0.18884615384615383,0.18884615384615383,0.13213011788765616,0.13213011788765616,2.0805462023107015
4.0,0.24315384615384614,0.24315384615384614,0.24137561120908702,0.24137561120908702,0.24315384615384614,0.2431538461538462,0.24315384615384614,0.24315384615384614,0.20148370225267426,0.20148370225267423,1.9616063583187937
5.0,0.26746153846153853,0.26746153846153853,0.3144854615842877,0.3144854615842877,0.26746153846153853,0.26746153846153853,0.26746153846153853,0.26746153846153853,0.23945386737460375,0.23945386737460375,1.9154728587080794
6.0,0.27976923076923077,0.27976923076923077,0.33406775741597283,0.33406775741597283,0.27976923076923077,0.2797692307692307,0.27976923076923077,0.27976923076923077,0.24675661175982638,0.2467566117598264,1.8667720515553543
7.0,0.30553846153846154,0.30553846153846154,0.3295616694024587,0.3295616694024587,0.30553846153846154,0.30553846153846154,0.30553846153846154,0.30553846153846154,0.27087140869636306,0.2708714086963631,1.8178960695499327
8.0,0.3172307692307692,0.3172307692307692,0.35163462124394534,0.3516346212439454,0.3172307692307692,0.3172307692307692,0.3172307692307692,0.3172307692307692,0.2941083612553442,0.29410836125534423,1.7746541534982079
9.0,0.3435384615384615,0.3435384615384615,0.3710061195731442,0.3710061195731442,0.3435384615384615,0.3435384615384615,0.3435384615384615,0.3435384615384615,0.31986784386652456,0.3198678438665246,1.7355821004727994
10.0,0.34423076923076923,0.34423076923076923,0.3720350719856843,0.3720350719856843,0.34423076923076923,0.3442307692307692,0.34423076923076923,0.34423076923076923,0.32724981172064194,0.327249811720642,1.7297170575072127
11.0,0.3676923076923077,0.3676923076923077,0.39303132444388544,0.3930313244438855,0.3676923076923077,0.3676923076923077,0.3676923076923077,0.3676923076923077,0.3537826599600933,0.3537826599600932,1.6794409815858053
12.0,0.3623076923076923,0.3623076923076923,0.38494868073415917,0.38494868073415917,0.3623076923076923,0.3623076923076923,0.3623076923076923,0.36230769230769233,0.3460389731115174,0.3460389731115173,1.6843003691696539
13.0,0.36976923076923074,0.36976923076923074,0.40532071728911545,0.40532071728911545,0.36976923076923074,0.3697692307692308,0.36976923076923074,0.36976923076923074,0.34744251135701326,0.34744251135701326,1.6728822353409558
14.0,0.38992307692307693,0.38992307692307693,0.4181745892149986,0.4181745892149986,0.38992307692307693,0.38992307692307693,0.38992307692307693,0.38992307692307693,0.3754692513888626,0.37546925138886256,1.6412937588808014
15.0,0.39176923076923076,0.39176923076923076,0.41522125619480743,0.41522125619480743,0.39176923076923076,0.39176923076923076,0.39176923076923076,0.39176923076923076,0.376968002799242,0.37696800279924203,1.6169809858973434
16.0,0.39784615384615385,0.39784615384615385,0.4196655048466084,0.41966550484660836,0.39784615384615385,0.39784615384615385,0.39784615384615385,0.39784615384615385,0.38346314610619414,0.38346314610619414,1.6015498219466793
17.0,0.39584615384615385,0.39584615384615385,0.4153609997227112,0.4153609997227111,0.39584615384615385,0.39584615384615385,0.39584615384615385,0.39584615384615385,0.3870833793839858,0.3870833793839858,1.5920607793621901
18.0,0.41438461538461546,0.41438461538461546,0.43663883056694075,0.43663883056694075,0.41438461538461546,0.41438461538461535,0.41438461538461546,0.41438461538461546,0.4062246039130216,0.4062246039130216,1.5621471114274932
19.0,0.4176923076923077,0.4176923076923077,0.436656129524754,0.436656129524754,0.4176923076923077,0.4176923076923077,0.4176923076923077,0.4176923076923077,0.4042424599715645,0.4042424599715645,1.5625651010652868
