Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.035733333333333325,0.03573333333333334,0.012131879349044245,0.012131879349044245,4.403268222098655
1.0,0.08008333333333333,0.08008333333333333,0.049584374447029546,0.04958437444702954,4.037160468355138
2.0,0.1086,0.1086,0.07802960139042255,0.07802960139042255,3.876483160130521
3.0,0.12713333333333335,0.12713333333333335,0.09722716146191882,0.09722716146191883,3.7608255041406506
4.0,0.14651666666666668,0.14651666666666668,0.12247350582041512,0.12247350582041512,3.660512399419825
5.0,0.1584,0.1584,0.1347474938759549,0.1347474938759549,3.5889074054170167
6.0,0.16970000000000002,0.16970000000000002,0.14430487397858702,0.14430487397858702,3.5369718130598677
7.0,0.17511666666666667,0.17511666666666667,0.15424169508983585,0.15424169508983585,3.490291779852928
8.0,0.184,0.184,0.16141246916740462,0.16141246916740462,3.451971655449969
9.0,0.18841666666666668,0.18841666666666668,0.1639684301107785,0.1639684301107785,3.4181852764271676
10.0,0.19205000000000003,0.19205000000000003,0.17018134690388115,0.17018134690388118,3.3939512691599254
11.0,0.20106666666666664,0.20106666666666664,0.1785005262371296,0.1785005262371296,3.3569542491689637
12.0,0.20523333333333332,0.20523333333333332,0.1817755220203663,0.18177552202036626,3.3341041608059663
13.0,0.21336666666666665,0.21336666666666665,0.19396473476422293,0.193964734764223,3.2942867892853753
14.0,0.21345,0.21345,0.1954987217448884,0.1954987217448884,3.2810354448379355
15.0,0.22104999999999997,0.22104999999999997,0.20076733665692043,0.2007673366569204,3.245669323586403
16.0,0.22706666666666667,0.22706666666666667,0.20642673953968332,0.20642673953968332,3.220472078120455
17.0,0.22961666666666666,0.22961666666666666,0.21122257166767217,0.21122257166767217,3.2099646263934196
18.0,0.2333,0.2333,0.2164441380166804,0.21644413801668044,3.187818179739282
19.0,0.23913333333333334,0.23913333333333334,0.21989489756310018,0.21989489756310018,3.15533347662459
20.0,0.23956666666666665,0.23956666666666665,0.2229866673926666,0.2229866673926666,3.1479005230234023
21.0,0.24441666666666667,0.24441666666666667,0.23004464999084182,0.23004464999084182,3.1253675478570004
22.0,0.24828333333333333,0.24828333333333333,0.23004576524191928,0.2300457652419193,3.1148829789871866
23.0,0.2516,0.2516,0.23562766755427283,0.23562766755427283,3.0905892164149185
24.0,0.25444999999999995,0.25444999999999995,0.2397501039702769,0.2397501039702769,3.072310055063126
25.0,0.25425,0.25425,0.23945223078696057,0.23945223078696057,3.071545502226404
26.0,0.2578333333333333,0.2578333333333333,0.24171389991463674,0.2417138999146367,3.058363960398004
27.0,0.26108333333333333,0.26108333333333333,0.24423986117694607,0.24423986117694607,3.033243733771304
28.0,0.26135,0.26135,0.24588390032181734,0.2458839003218174,3.0285181958624663
29.0,0.26328333333333337,0.26328333333333337,0.24820655300619793,0.24820655300619793,3.0246736851144345
30.0,0.26776666666666665,0.26776666666666665,0.2514264239926288,0.2514264239926289,3.0092907763542014
31.0,0.26776666666666665,0.26776666666666665,0.25219034475487695,0.25219034475487695,2.995287706243231
32.0,0.2714333333333333,0.2714333333333333,0.2559544540091426,0.2559544540091426,2.9782641248500092
33.0,0.2702333333333333,0.2702333333333333,0.25713122736664096,0.25713122736664096,2.98249023341118
34.0,0.27113333333333334,0.27113333333333334,0.25613313287452777,0.25613313287452777,2.975646234065928
35.0,0.2749666666666667,0.2749666666666667,0.2593533077486711,0.2593533077486711,2.963457458069984
36.0,0.27703333333333335,0.27703333333333335,0.2612120045332159,0.26121200453321597,2.9591708350688855
37.0,0.27945000000000003,0.27945000000000003,0.2622451020856211,0.26224510208562113,2.9438312327608154
38.0,0.27763333333333334,0.27763333333333334,0.26278256140633927,0.26278256140633927,2.944713297803351
39.0,0.28015,0.28015,0.26745523884508926,0.2674552388450893,2.944935151110304
40.0,0.2830666666666667,0.2830666666666667,0.2703079765098669,0.2703079765098669,2.923636825033959
41.0,0.2838,0.2838,0.2694416535444436,0.2694416535444436,2.912382715052747
42.0,0.28428333333333333,0.28428333333333333,0.27030750585250835,0.27030750585250835,2.9179378862076617
43.0,0.2872,0.2872,0.27163245417958615,0.27163245417958615,2.9072068437616876
44.0,0.286,0.286,0.27190309848322447,0.2719030984832245,2.9109819242294797
45.0,0.2869,0.2869,0.2724795813069302,0.2724795813069302,2.903604245946762
46.0,0.2861666666666667,0.2861666666666667,0.27071369420834807,0.27071369420834807,2.8952197729273044
47.0,0.28636666666666666,0.28636666666666666,0.2718454814960022,0.2718454814960022,2.8961832525882314
