model,num. layers,num. heads,stopped-at,n_segments,compactness,graph type,slic method,features,avg. num. of nodes,std. dev. of num. of nodes,avg. num. of edges,std. dev. of num. of edges,best epochs,last epochs,accuracy,precision micro,precision macro,precision weighted,recall micro,recall macro,recall weighted,micro,macro,weighted,avg. loss,training time,loading time
GCN,3,-,,75,-,RAG,SLIC0,avg_color,80.73123333333334,0.6240708925185415,402.21683333333334,7.359681830003854,"96, 96, 64, 97, 97","99, 99, 69, 99, 99",0.5932999999999999,0.5991536612630222,0.5940323637710949,0.5999023224268926,0.6005990283043837,0.5933021738586086,0.6005990283043837,0.599874874950068,0.5866216533339441,0.5933195012231195,1.2175082122898537,783.4474319934845,7.826873302459717
GCN,3,-,,75,-,RAG,SLIC0,avg_color centroid,80.73123333333334,0.6240708925185415,402.21683333333334,7.359681830003854,"87, 98, 95, 66, 96","87, 99, 99, 69, 97",0.8904285714285713,0.8912996031793046,0.8920189936603456,0.8928867923201519,0.8919357051827912,0.8904299126717662,0.8919357051827912,0.8916172244190654,0.8902863179553139,0.8914837310824606,0.3430664952283037,777.6086537837982,8.75700068473816
GCN,3,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_color,80.73123333333334,0.6240708925185415,402.21683333333334,7.359681830003854,"89, 95, 97, 38, 74","99, 99, 99, 42, 79",0.8915571428571429,0.8930382857331478,0.8933218676394304,0.8947551834038565,0.8926751504439464,0.8915587009243154,0.8926751504439464,0.8928565994497741,0.8916319540405142,0.8929270103804974,0.34114452699139786,732.6923610210418,8.717146635055542
GCN,3,-,,75,-,RAG,SLIC0,avg_color centroid num_pixels std_deviation_color,80.73123333333334,0.6240708925185415,402.21683333333334,7.359681830003854,"74, 62, 85, 54, 92","76, 65, 87, 59, 99",0.9079,0.90899413270102,0.9089685612360879,0.9100410074244257,0.9088974089546129,0.907900825071248,0.9088974089546129,0.9089456705373221,0.9079126742150028,0.9089545478593809,0.2918482805529958,681.9411231040955,9.384623050689697
GCN,3,-,,75,-,RAG,SLIC0,avg_color centroid std_deviation_centroid std_deviation_color,80.73123333333334,0.6240708925185415,402.21683333333334,7.359681830003854,"38, 97, 66, 89, 72","44, 99, 72, 99, 80",0.897,0.8980281950775527,0.8982312820695093,0.8992148162766513,0.8983717313890349,0.8970004493934312,0.8983717313890349,0.8981998737254934,0.8969134902735314,0.8981282579202918,0.322872249469093,683.0134460926056,8.779195308685303
