epoch,accuracy,precision (micro),precision (macro),precision (weighted),recall (micro),recall (macro),recall (weighted),f1-measure (micro),f1-measure (macro),f1-measure (weighted),validation f1-measure (micro),validation f1-measure (macro),validation f1-measure (weighted),train f1-measure (micro),train f1-measure (macro),train f1-measure (weighted),loss,validation loss,train loss
0.0,0.7696428571428571,0.7715989769120849,0.7856672883005495,0.7872124699001768,0.7735525652996499,0.7696375927807011,0.7735525652996499,0.7725729293830885,0.7687103373099735,0.7716648863743543,0.7719932884693183,0.7674962648821163,0.7705410752730416,0.7739816886714073,0.770021575186151,0.7730004650312131,0.6901242839963468,0.6898088472810658,0.6854341946882645
1.0,0.8299571428571427,0.8310098563853545,0.8406707937039395,0.8412674121240261,0.8328396641567288,0.829960275737303,0.8328396641567288,0.8319210263841157,0.8287419750765771,0.8307154418395173,0.8319850908214843,0.8287424919115567,0.8307168403345875,0.8346313604801903,0.8316132394481965,0.8335183660345796,0.5213696515859534,0.5206211061301557,0.5117230605428593
2.0,0.8703571428571429,0.8719085310780486,0.875958436222621,0.8774119549721007,0.8715920867381286,0.8703547860429552,0.8715920867381286,0.871749760422408,0.8700139306409985,0.8713980422904065,0.8722608706708138,0.8707902063849373,0.8721940339787626,0.87477313249432,0.8732541287862304,0.8745810136439998,0.4003033983925162,0.3980100491168824,0.3872092647033597
3.0,0.8807571428571428,0.882089016445031,0.8885195517581004,0.889689005100669,0.8818278233570048,0.8807568189856745,0.8818278233570048,0.8819573359277365,0.8810603425274192,0.8822277917251155,0.8813421232186311,0.8804138526875288,0.8816101667559302,0.8857484498994896,0.884883738536477,0.8860217546859424,0.37248410677800986,0.369656775417653,0.3552015950742561
4.0,0.892457142857143,0.8936745320793253,0.8974513789811687,0.8985189699995326,0.8934947881954285,0.8924549870805605,0.8934947881954285,0.8935838173073142,0.8922009276501791,0.8933213669818872,0.8939023549662594,0.8924463775618134,0.8935862038678142,0.8998668085033709,0.8986888649882468,0.8997443080323932,0.3300802034670359,0.3303878104314208,0.3111572371767409
5.0,0.9007142857142856,0.9013770458086409,0.9052183449030492,0.9058094597024118,0.9019184240322262,0.9007143210221766,0.9019184240322262,0.9016468830975002,0.9008462358315056,0.901776679047311,0.9010418572948187,0.9001598512072354,0.9011190426038953,0.9079941283846595,0.9072266642703933,0.908112471612694,0.30962048512479484,0.311513302966275,0.2881139712852573
6.0,0.9031,0.9034443784654403,0.9083408860789177,0.9085979363555922,0.9046768863632219,0.9031027572606345,0.9046768863632219,0.9040599942682789,0.9032372363029719,0.9042037372127009,0.9026720094121536,0.9018514738621247,0.902800564922041,0.9101850264737298,0.9094795870864884,0.9103323505149635,0.29888965718822397,0.30350362633100963,0.2780776265951886
7.0,0.9157285714285714,0.9165464317925764,0.9185097894542231,0.9193015938251847,0.9165840576879665,0.9157252701862536,0.9165840576879665,0.9165649868563973,0.9157699651348923,0.9166134791938424,0.9167123654510674,0.9157223520815467,0.9166500012312607,0.9240312152133919,0.9232579976187953,0.9240061441061206,0.2640515769657479,0.2643220195377415,0.23820522128211968
8.0,0.9177857142857142,0.9182128410952324,0.9208465907561175,0.9212418995873157,0.9188063311897064,0.9177853107221953,0.9188063311897064,0.9185093394346987,0.9177238432202485,0.9184490374838689,0.9165021560153415,0.9157683722735432,0.9165149875680175,0.9262633000167779,0.9256120917792859,0.9262541750327846,0.25482332577512146,0.2575492546978322,0.22607974820595406
9.0,0.9200285714285714,0.9205270342903938,0.9226498426222921,0.9231238286163826,0.9207247022103889,0.9200268936053183,0.9207247022103889,0.9206254262555509,0.9200392998638625,0.9206248497860429,0.9204752351981018,0.9198961196976926,0.9204967073730863,0.9292146406528763,0.9286785526746957,0.929218231720526,0.24908798092032133,0.2501291168176315,0.21945561556344106
10.0,0.9134,0.9146116963058806,0.9187490892653228,0.9197987772411432,0.9144348504586169,0.9133985438796841,0.9144348504586169,0.9145228621628337,0.9132183813007891,0.9143502610032381,0.913392376626283,0.9120284843406209,0.9131343586714271,0.9244163945731666,0.9232320374692881,0.9242664012858214,0.2646915023219368,0.2707806906662881,0.23141120379686658
11.0,0.9252714285714287,0.9260560549087682,0.9280211770853544,0.9287815973090418,0.9259768453240049,0.9252707176436206,0.9259768453240049,0.9260162043259342,0.9253400770373797,0.9260882979713237,0.9269307190014263,0.9262811301275278,0.9270286579874398,0.9363731123978443,0.9358154721741169,0.9364250872663031,0.23125190632630427,0.23230581881309095,0.19679566914414237
12.0,0.9233571428571429,0.9241095717821535,0.9270925684321781,0.9278285171570498,0.9240101724384205,0.9233580163850832,0.9240101724384205,0.924059790198746,0.9236682117448126,0.9243759167195377,0.9210589801816818,0.9205569606022287,0.9212907810450709,0.9334617913681399,0.9331844671913126,0.9337757069776871,0.2393259793826162,0.24754229569384317,0.20412957512248822
13.0,0.9274142857142857,0.9282113892583415,0.9298633440989033,0.9306330955918785,0.9281275374464582,0.927414245619592,0.9281275374464582,0.9281692270498979,0.9275401192278411,0.928297975456579,0.928174916370233,0.9274958308883425,0.9282034325888728,0.9399214083408814,0.9393744223103271,0.9399741418213049,0.22459050809207573,0.22724062723361635,0.18674408790896538
14.0,0.9330714285714284,0.9335778247020933,0.9341138916960212,0.934600166673199,0.933793468607033,0.9330704048462662,0.933793468607033,0.9336854066546773,0.9328574396599866,0.9334737888644071,0.9294998815703865,0.9285938748401505,0.9292692673966962,0.9442166053294025,0.9435048719097254,0.943998757336748,0.2078770428844919,0.21504084904974494,0.1713954341441847
15.0,0.9328285714285715,0.9332977739738094,0.9341432929275151,0.9346039556974184,0.933549025593844,0.9328289979722125,0.933549025593844,0.9334233012912065,0.932712155472359,0.9333096201880273,0.9312459989648902,0.9304475077036887,0.9311213375367926,0.9461750786072172,0.945573299032219,0.9460653033744663,0.20478880078485023,0.21146075679835946,0.1637159522790651
16.0,0.9359285714285714,0.9363834597625054,0.937401768680458,0.9378393222126968,0.9365893395363558,0.9359283646530002,0.9365893395363558,0.9364862508010926,0.9360229426335573,0.9365820817196505,0.9326386594675922,0.9321279978671422,0.9327648516304314,0.9495360075174066,0.9491601144022113,0.9496234049085267,0.1984426312931052,0.20559246562082661,0.15503321693841426
17.0,0.9362428571428572,0.9367756082274379,0.9382034717447304,0.9387053659270037,0.9369063928400655,0.9362430079046336,0.9369063928400655,0.9368408845912294,0.9364346108918215,0.9370284609265923,0.9354963029910683,0.9349936651138492,0.9355865076620571,0.950744884200655,0.9504357137439964,0.9508915695997162,0.19582710571110792,0.20153893462636258,0.15025257601918002
18.0,0.9367285714285714,0.9369778616993232,0.9386618458139735,0.9388676077003957,0.937709592754359,0.9367293056628465,0.937709592754359,0.9373434730995838,0.936879841239878,0.9374991721490913,0.9364932870547111,0.9361269119211435,0.9366860545482055,0.9510234904608229,0.9506859796264002,0.9511618998327295,0.19663145908379936,0.20076742568476633,0.14814646885172475
19.0,0.9360714285714286,0.9365997088940974,0.9372592636764605,0.9377670995239746,0.9366822771524028,0.9360718782339077,0.9366822771524028,0.9366406864143233,0.9359616938968207,0.9365255074440629,0.93397810215854,0.9332400902415727,0.9338840104259865,0.9496365680972849,0.9490951779659431,0.949524452331023,0.20013774077505825,0.206306615548039,0.15114327315832038
20.0,0.9375714285714286,0.9380698209252273,0.9393094145926091,0.9397686845914821,0.93835160408052,0.9375727197440081,0.93835160408052,0.9382105374985545,0.9373469311250247,0.9379865388831327,0.9363923629000809,0.9355893280559664,0.9362309188305744,0.9532094455128037,0.9525631765678705,0.9530290485825986,0.19756847163959995,0.20272696779363536,0.14271757245290703
21.0,0.9370285714285714,0.937736245219152,0.9391671909768433,0.939824151086947,0.937582497824787,0.9370287018774068,0.937582497824787,0.9376592927142504,0.9371270194875663,0.9377518336937725,0.9346897801505722,0.9339898609752442,0.9347047756140153,0.9520885657036583,0.9516538033862361,0.9521567664757222,0.19575800104024205,0.20547036796977575,0.14230577291277838
22.0,0.9376714285714286,0.9380463713154474,0.9393173065350642,0.9396811008443688,0.9384548162579158,0.9376718007455065,0.9384548162579158,0.9382505042497893,0.9376439137055328,0.9382254058041182,0.9363969512572041,0.9357892703461579,0.9363629833591058,0.9526810148173132,0.9522920228909287,0.9526635190268408,0.1976725869408073,0.20433544685048136,0.1411800800097
23.0,0.943,0.9434941563451591,0.9437772023796983,0.9442513641202638,0.9435941080874757,0.9429984734832768,0.9435941080874757,0.9435440778867941,0.9429386534308829,0.9434800843763851,0.9390761808029915,0.9384442080568363,0.9390488560979137,0.95896310047046,0.9586053131023433,0.9589679469407606,0.1797011241622984,0.19024846877225424,0.12408912749582815
24.0,0.9416785714285715,0.9418529370452133,0.9430694382199177,0.9432452972730534,0.9424315515121805,0.9416776575641774,0.9424315515121805,0.9421420831743248,0.941637227175608,0.9421053403153278,0.940282769655513,0.9397266342601124,0.9402320986612743,0.9589199872931724,0.9586426556638811,0.9589293555641101,0.17981221395030142,0.1884616403417154,0.12268926669562207
25.0,0.9390000000000001,0.9395632736600089,0.9416100660325905,0.9421441786420134,0.9394615226060413,0.9390008318371676,0.9394615226060413,0.9395123330712766,0.9393595010070884,0.9398717527634269,0.9357541593378347,0.9355117543966385,0.9360830325243624,0.9545963310549604,0.9544720715559563,0.9548419670772116,0.19029647108774117,0.1990177121055736,0.137242778089345
26.0,0.9443333333333332,0.9447301863622211,0.9454817005560937,0.9458746508213359,0.9447482249576123,0.9443327916838206,0.9447482249576123,0.944739204094167,0.944334032616224,0.9447389141979866,0.9406645823323752,0.9400677330082775,0.9406059187462187,0.9597644508906839,0.9594184340377977,0.9597039604436542,0.17624329378944645,0.19129311382262545,0.1220787823028459
27.0,0.9408095238095239,0.9411732120689332,0.9423415523495647,0.9426930684039488,0.941338335737098,0.9408092776665541,0.941338335737098,0.941255765927444,0.9407621051256756,0.9412031595031504,0.9411765050291331,0.9405064554496425,0.9410775572584259,0.9590651615572284,0.9587194615010451,0.958998701048861,0.18201495853892022,0.18804763449412407,0.12286034871685413
28.0,0.9414047619047619,0.941631601451754,0.9431194421858731,0.9433371755420171,0.9423076880780074,0.9414035239818652,0.9423076880780074,0.9419694271384255,0.9413703409549664,0.9419457881309126,0.9395353346444889,0.938796410757436,0.9394692362565426,0.9584292837741833,0.9580101163558589,0.9583985796571329,0.18702310297632507,0.197235948511992,0.12353955161743585
29.0,0.9415952380952382,0.9423434440345787,0.9433158158734364,0.9440508879815489,0.941892888274817,0.9415958953361271,0.941892888274817,0.9421179677648467,0.9416560573621425,0.9421765492755805,0.9383554440925784,0.9377718238109279,0.9383826650052057,0.9586726465861549,0.9583732087215556,0.9587175046210664,0.18365900296167878,0.19538130463016304,0.12269292282714317
30.0,0.940857142857143,0.9412867020004718,0.9433337051635657,0.9437454944292593,0.9414031038574823,0.9408569126645275,0.9414031038574823,0.941344873557889,0.9411030632303771,0.9415882381604872,0.9390207129225697,0.9387677931425862,0.9392721696478056,0.9601244550441161,0.960076429999723,0.960346884059985,0.1850601769459279,0.19537269455296072,0.11910086016303839
31.0,0.9403333333333332,0.9413836439122588,0.9426832637427539,0.9436883143334108,0.9405130623044258,0.940333866445719,0.9405130623044258,0.9409479799413459,0.9406461430285434,0.9412582572964618,0.9385403489036261,0.9381503359231967,0.9388222609620241,0.9587152932907793,0.958475080127287,0.9589066605202312,0.18939126506192636,0.20274170065849004,0.12432004541907989
32.0,0.9450000000000001,0.9453618755461897,0.9464277427168339,0.9467750295547703,0.945605277803496,0.9450008398086073,0.945605277803496,0.9454835375348929,0.9451758981766895,0.945657075016495,0.9421412507132783,0.9417907119874722,0.9423193939314038,0.965118668285754,0.9649638119226637,0.9652307293063138,0.1751481773944138,0.1894821161510084,0.10406525767565503
33.0,0.9375714285714286,0.9386903549234005,0.9390296020225152,0.9401192288118084,0.9377573862694087,0.9375719580511943,0.9377573862694087,0.9382236386606864,0.937314251380092,0.9379525178726663,0.9361144063004967,0.9349690330191273,0.9357045645513464,0.9566961121224967,0.9559323692603892,0.9563466122846012,0.21899741913561951,0.22249184491705487,0.12808044573887806
34.0,0.9481428571428572,0.9486223326738912,0.9488477895788755,0.9493149343744998,0.9486711887928324,0.9481431687628153,0.9486711887928324,0.9486467601043289,0.9480593401349724,0.9485641905077978,0.9482730038219821,0.9476322725963346,0.9482254845801107,0.9700590245026267,0.9697864686510445,0.9700239267913144,0.17417305681140047,0.17819382470439782,0.08809373922631863
35.0,0.9462142857142857,0.9463606271676009,0.9475324924857821,0.9476940024743927,0.9467339254083191,0.9462149949189136,0.9467339254083191,0.9465472394827259,0.9463337502199005,0.946671416215336,0.9447249408281357,0.9444130178976978,0.944854590276926,0.9686934245714851,0.9686369785450407,0.9687619791931572,0.17915581611142448,0.1898367592895573,0.09041600111637946
36.0,0.9494285714285714,0.949872294847503,0.9500186815613145,0.9504514385154184,0.9498027411532134,0.9494284418954202,0.9498027411532134,0.9498375167270572,0.949396973376771,0.9498009382088879,0.9489705040350761,0.9483962339554708,0.9489650938787993,0.9704502042909807,0.9702078609622177,0.9704379410676701,0.17116668239048763,0.17966035059229893,0.08616647902559395
37.0,0.9455714285714286,0.9461983027200744,0.9466178824238685,0.9472102024612082,0.9457370499282205,0.9455728206798157,0.9457370499282205,0.9459676200975597,0.9455659449280177,0.9459513178045562,0.9437418578959852,0.9433183556419386,0.9438274632622301,0.9663693134476512,0.966094601742827,0.9663663490972176,0.18597619686292732,0.19464307252994992,0.09827476473723723
38.0,0.9522857142857143,0.9524236353565226,0.9523128317016973,0.9524482956484468,0.9528354890926684,0.9522864965592045,0.9528354890926684,0.9526295177100469,0.9522557309849891,0.9525968920291541,0.951285592375211,0.9507213390435628,0.9512875486337379,0.9775198720561344,0.977442507138238,0.9775213585210961,0.15891338964566998,0.17147464675574817,0.06634576442748365
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
