Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.6212857142857142,0.6212857142857142,0.6080967818650105,0.6080967818650106,1.016012721301214
1.0,0.6752857142857144,0.6752857142857144,0.6641444516141951,0.6641444516141951,0.8670837596126887
2.0,0.6869999999999999,0.6869999999999999,0.6736073110986522,0.6736073110986522,0.8382113933835399
3.0,0.7008428571428572,0.7008428571428572,0.6920325941006249,0.6920325941006249,0.7926200162602342
4.0,0.7079285714285714,0.7079285714285714,0.7002974125550242,0.7002974125550243,0.7750836987745817
5.0,0.7111571428571429,0.7111571428571429,0.7057990340921553,0.705799034092155,0.7590827629990773
6.0,0.7201714285714286,0.7201714285714286,0.7151648981639039,0.715164898163904,0.7459132854524813
7.0,0.7185285714285714,0.7185285714285715,0.7105613555663365,0.7105613555663365,0.7383736843115664
8.0,0.7165571428571428,0.7165571428571428,0.7074658809903125,0.7074658809903125,0.7431151931144331
9.0,0.7332142857142857,0.7332142857142857,0.7289187791279701,0.7289187791279701,0.7086801733872662
10.0,0.731542857142857,0.731542857142857,0.7236603592707443,0.7236603592707442,0.7011776184926839
11.0,0.7383000000000001,0.7383000000000001,0.7326584604998496,0.7326584604998496,0.6876908281078078
12.0,0.7421857142857142,0.7421857142857142,0.7372510701792754,0.7372510701792753,0.6811123475908689
13.0,0.7427142857142858,0.7427142857142858,0.7396674908109915,0.7396674908109915,0.6769572847237869
14.0,0.7462857142857142,0.7462857142857142,0.7401978983059818,0.7401978983059818,0.6683842809505114
15.0,0.7474000000000001,0.7474000000000001,0.7418525999141943,0.7418525999141943,0.6660639559025089
16.0,0.750157142857143,0.750157142857143,0.7433904692171914,0.7433904692171914,0.6575870850859167
17.0,0.7526857142857143,0.7526857142857143,0.7504679619724028,0.7504679619724028,0.6527175289855156
18.0,0.7574142857142857,0.7574142857142857,0.7520066211138532,0.7520066211138532,0.6379140869123207
19.0,0.7554714285714286,0.7554714285714286,0.7508111667607442,0.7508111667607442,0.6433950741269273
20.0,0.7602142857142857,0.7602142857142857,0.7566348929386331,0.7566348929386331,0.6320576158560575
21.0,0.7645714285714286,0.7645714285714286,0.7604521669362798,0.7604521669362798,0.6195319140610629
22.0,0.7647285714285715,0.7647285714285715,0.7643401008056379,0.7643401008056379,0.6170387392174707
23.0,0.7629571428571429,0.7629571428571429,0.7570837931625829,0.7570837931625828,0.6241088221334431
24.0,0.7669428571428571,0.7669428571428571,0.7636251475534831,0.7636251475534831,0.6105218836161644
25.0,0.7677857142857144,0.7677857142857144,0.7634930236301605,0.7634930236301606,0.6126900410815461
26.0,0.7673571428571428,0.7673571428571428,0.762295149405911,0.762295149405911,0.6083211835116555
27.0,0.7696571428571429,0.7696571428571429,0.7663764657928733,0.7663764657928734,0.6071524580591889
28.0,0.7727857142857143,0.7727857142857143,0.7687812356610376,0.7687812356610377,0.6002662290449011
29.0,0.769842857142857,0.769842857142857,0.7651837737838403,0.7651837737838403,0.6014010853146854
30.0,0.7715000000000001,0.7715000000000001,0.7688406798635757,0.7688406798635756,0.6069586059274196
31.0,0.7702714285714286,0.7702714285714286,0.7648507995657099,0.7648507995657099,0.6030768864231023
32.0,0.7731,0.7731,0.7699335002782096,0.7699335002782096,0.596163854724196
33.0,0.7762714285714286,0.7762714285714286,0.7709048423488588,0.770904842348859,0.5978760533136864
34.0,0.7720142857142858,0.7720142857142858,0.7681127285200369,0.7681127285200369,0.596410286344894
35.0,0.7785571428571428,0.7785571428571428,0.7760488610120009,0.7760488610120009,0.5834776132074121
36.0,0.7788428571428571,0.7788428571428571,0.7768789511551044,0.7768789511551045,0.5825485416198974
37.0,0.7735571428571429,0.7735571428571429,0.7705787175634711,0.7705787175634711,0.5950349747045943
38.0,0.7782428571428571,0.7782428571428571,0.774819990138261,0.774819990138261,0.5868614003810709
39.0,0.7760285714285715,0.7760285714285715,0.7678338883589554,0.7678338883589554,0.589989319865562
40.0,0.7747571428571429,0.7747571428571428,0.7736153891708446,0.7736153891708446,0.594613525094507
41.0,0.7795857142857143,0.7795857142857143,0.7732820161763163,0.7732820161763163,0.5806577672697093
42.0,0.7804142857142857,0.7804142857142857,0.7756988008842174,0.7756988008842175,0.5821713327817176
43.0,0.7841571428571429,0.7841571428571429,0.7802056009632476,0.7802056009632476,0.571416165785158
44.0,0.7790714285714286,0.7790714285714286,0.7738779466141275,0.7738779466141275,0.581149884541285
45.0,0.7806428571428571,0.7806428571428571,0.7786607611470056,0.7786607611470056,0.576416033860211
46.0,0.7831428571428571,0.7831428571428571,0.780346049622276,0.7803460496222762,0.57214925131297
47.0,0.7835714285714286,0.7835714285714286,0.7806877750912254,0.7806877750912256,0.5712685871342001
48.0,0.7841,0.7841,0.7827090097893594,0.7827090097893594,0.5730149779962078
49.0,0.7897857142857143,0.7897857142857143,0.7868065210268183,0.7868065210268183,0.5593680982176028
50.0,0.7894571428571429,0.7894571428571429,0.7852468555833394,0.7852468555833394,0.559536181519565
51.0,0.7833285714285714,0.7833285714285714,0.7810632804678028,0.7810632804678029,0.5731585022793513
52.0,0.7885428571428571,0.7885428571428571,0.7859141107507768,0.7859141107507768,0.558936864341775
53.0,0.7896571428571428,0.7896571428571428,0.7891525584761959,0.7891525584761959,0.5561080160750647
54.0,0.7883285714285716,0.7883285714285715,0.7836244946404198,0.7836244946404198,0.5631031877918331
55.0,0.7888428571428572,0.7888428571428572,0.7863539331204695,0.7863539331204695,0.5584056850573788
56.0,0.7891714285714286,0.7891714285714285,0.7877599292088069,0.7877599292088069,0.5614302421813686
57.0,0.7929,0.7929,0.7894093871540045,0.7894093871540044,0.5526267576163217
58.0,0.7908142857142858,0.7908142857142858,0.7892224610711857,0.7892224610711857,0.5529711060872361
59.0,0.7917142857142858,0.7917142857142858,0.7885800973299684,0.7885800973299684,0.5508697486223151
60.0,0.7936714285714286,0.7936714285714286,0.7908386061605202,0.7908386061605203,0.5468325870630404
61.0,0.7934857142857142,0.7934857142857142,0.7897121066767225,0.7897121066767225,0.5492154005183477
62.0,0.7964285714285714,0.7964285714285714,0.7923020195828764,0.7923020195828764,0.5425605759500913
63.0,0.7894714285714286,0.7894714285714286,0.7843644785245907,0.7843644785245909,0.5560848958960408
64.0,0.7929142857142858,0.7929142857142857,0.7908095525842246,0.7908095525842244,0.5505402274327735
65.0,0.7961857142857143,0.7961857142857143,0.7919983088389042,0.7919983088389043,0.5419040023736214
66.0,0.7935999999999999,0.7935999999999999,0.7925038294596265,0.7925038294596265,0.5499608168591104
67.0,0.7939142857142857,0.7939142857142857,0.7902066697337684,0.7902066697337684,0.5472624150857534
68.0,0.7942142857142858,0.7942142857142858,0.7904956137852477,0.7904956137852477,0.548037758592057
69.0,0.7978,0.7977999999999998,0.7965497490079967,0.7965497490079967,0.5418146159414832
70.0,0.7954714285714286,0.7954714285714286,0.791481964443759,0.791481964443759,0.5418486773151241
71.0,0.7960142857142858,0.7960142857142858,0.7937788677222132,0.7937788677222132,0.5416361435227198
72.0,0.7965428571428571,0.7965428571428571,0.7941410266682165,0.7941410266682165,0.542666852487821
73.0,0.7929571428571428,0.7929571428571428,0.7916593614342896,0.7916593614342897,0.5509458488661405
74.0,0.7966285714285715,0.7966285714285715,0.7904563779127376,0.7904563779127376,0.5392665235147085
75.0,0.7996714285714287,0.7996714285714285,0.7955231741709511,0.7955231741709511,0.532439805138601
76.0,0.7955857142857142,0.7955857142857142,0.7934546327840494,0.7934546327840494,0.5475924266663861
77.0,0.7939714285714286,0.7939714285714284,0.7902650142972234,0.7902650142972234,0.5474788093947929
78.0,0.7944857142857142,0.7944857142857142,0.7882574932039688,0.7882574932039688,0.5455551332806887
79.0,0.798,0.798,0.7925335437116822,0.7925335437116822,0.5387246530486024
80.0,0.7982857142857143,0.7982857142857143,0.7953783392521826,0.7953783392521826,0.5351639770889935
81.0,0.7951428571428572,0.7951428571428572,0.7891135095325281,0.7891135095325281,0.5431428876913846
82.0,0.7974285714285714,0.7974285714285714,0.7952803336801397,0.7952803336801396,0.5367986333424642
83.0,0.7988857142857143,0.7988857142857142,0.7960315404364371,0.7960315404364373,0.5330288883485751
84.0,0.8049,0.8049,0.8022266200219997,0.8022266200219997,0.5255630569779166
85.0,0.7976714285714286,0.7976714285714286,0.7957565418711134,0.7957565418711134,0.5372284450759626
86.0,0.7995714285714286,0.7995714285714286,0.7970145595663921,0.7970145595663921,0.5340308993646543
87.0,0.8016857142857143,0.8016857142857141,0.8010915031701675,0.8010915031701675,0.5300305651203138
88.0,0.8020857142857143,0.8020857142857143,0.8002528750312875,0.8002528750312875,0.529368023227339
89.0,0.7959857142857143,0.7959857142857143,0.7942449341704026,0.7942449341704026,0.5411748002789336
90.0,0.7983142857142858,0.7983142857142858,0.7973111589660529,0.797311158966053,0.5355557632500723
91.0,0.8038142857142857,0.8038142857142857,0.8019739002088869,0.8019739002088869,0.5246001924009628
92.0,0.8033857142857143,0.8033857142857143,0.8001106688006212,0.8001106688006212,0.5261657786968092
93.0,0.7995428571428572,0.7995428571428572,0.7976459481821851,0.7976459481821851,0.5362516358971051
94.0,0.7998714285714286,0.7998714285714286,0.7975585152912592,0.7975585152912592,0.5338673307062828
95.0,0.8002857142857144,0.8002857142857142,0.7981318828301527,0.7981318828301528,0.531795529660569
96.0,0.8036428571428573,0.8036428571428573,0.8026348204444733,0.8026348204444733,0.5247966247062161
97.0,0.7994714285714286,0.7994714285714286,0.7956890730312003,0.7956890730312002,0.5345359059229289
98.0,0.8039142857142856,0.8039142857142856,0.801377031702291,0.801377031702291,0.5224136023216596
99.0,0.8006142857142857,0.8006142857142857,0.7966483856093964,0.7966483856093964,0.5312235140773259
