Epoch,Accuracy,F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.5985285714285714,0.5985285714285714,0.5820272422911407,0.5820272422911407,1.0678357473247126
1.0,0.6527000000000001,0.6527000000000001,0.6392930017769016,0.6392930017769016,0.923946456332185
2.0,0.6746571428571427,0.6746571428571427,0.6579209765707658,0.6579209765707658,0.8802214669854672
3.0,0.6845428571428571,0.6845428571428571,0.6738803641867136,0.6738803641867136,0.8435735088777324
4.0,0.6966714285714286,0.6966714285714286,0.6880558306364299,0.6880558306364298,0.8128827380263097
5.0,0.6935714285714285,0.6935714285714285,0.6850853947573998,0.6850853947573999,0.8045944475964324
6.0,0.7024714285714285,0.7024714285714285,0.6961133035874731,0.6961133035874731,0.788134088227738
7.0,0.7031571428571428,0.7031571428571428,0.6956619794432087,0.6956619794432086,0.776127694240988
8.0,0.6999,0.6999,0.688707374079602,0.688707374079602,0.7874923463553599
9.0,0.7158000000000001,0.7158000000000001,0.7106844252060955,0.7106844252060958,0.7478242366825609
10.0,0.7125857142857143,0.7125857142857143,0.702664310306208,0.702664310306208,0.7495939162496018
11.0,0.7181428571428572,0.7181428571428572,0.7123085555009514,0.7123085555009512,0.734770768989711
12.0,0.7207999999999999,0.7207999999999999,0.7130131100129189,0.7130131100129188,0.7323345899854077
13.0,0.7179428571428571,0.7179428571428571,0.7141953514876024,0.7141953514876024,0.7299203596702993
14.0,0.7253857142857143,0.7253857142857143,0.7157279647561813,0.7157279647561812,0.7196064235685078
15.0,0.7230714285714286,0.7230714285714286,0.7149951665074953,0.7149951665074953,0.721128963444331
16.0,0.7279857142857142,0.7279857142857142,0.7208746858571637,0.7208746858571637,0.7135027806236318
17.0,0.7264142857142858,0.7264142857142858,0.7231707915970453,0.7231707915970452,0.7092113804599466
18.0,0.7330285714285714,0.7330285714285714,0.727576180776302,0.727576180776302,0.6972665715707491
19.0,0.7339857142857144,0.7339857142857144,0.7280269209093924,0.7280269209093923,0.6960860843527807
20.0,0.7378285714285715,0.7378285714285715,0.7327657462698346,0.7327657462698346,0.6860899627480876
21.0,0.7411142857142858,0.7411142857142858,0.737074942378378,0.737074942378378,0.6743950243137742
22.0,0.7399714285714285,0.7399714285714285,0.7366719505310223,0.7366719505310224,0.6748765044016382
23.0,0.7412714285714286,0.7412714285714287,0.7322044344259043,0.7322044344259044,0.6768816785997451
24.0,0.7458857142857143,0.7458857142857143,0.7404361782179338,0.7404361782179338,0.6603573214790048
