Epoch,Accuracy,Precision (micro),Precision (macro),Precision (weighted),Recall (micro),Recall (macro),Recall (weighted),F-measure (micro),F-measure (macro),F-measure (weighted),Avg loss
0.0,0.024833333333333336,0.024833333333333336,0.009571754515095676,0.009571754515095676,0.024833333333333336,0.024833333333333332,0.024833333333333336,0.024833333333333336,0.004989177428199124,0.004989177428199125,4.5336440837129635
1.0,0.04008333333333333,0.04008333333333333,0.020754380203009702,0.020754380203009702,0.04008333333333333,0.04008333333333333,0.04008333333333333,0.04008333333333333,0.013500747522424274,0.013500747522424278,4.406641680636305
2.0,0.05416666666666666,0.05416666666666666,0.038365405633206645,0.03836540563320664,0.05416666666666666,0.05416666666666666,0.05416666666666666,0.05416666666666666,0.02468084917394081,0.024680849173940814,4.29055454147623
3.0,0.06801666666666666,0.06801666666666666,0.046748501907106735,0.046748501907106735,0.06801666666666666,0.06801666666666666,0.06801666666666666,0.06801666666666666,0.03553066111346009,0.03553066111346009,4.195208634721472
4.0,0.07961666666666667,0.07961666666666667,0.06347012008887562,0.06347012008887562,0.07961666666666667,0.07961666666666667,0.07961666666666667,0.07961666666666667,0.04561845858885675,0.04561845858885675,4.123034078516858
5.0,0.08906666666666666,0.08906666666666666,0.09073475442895779,0.09073475442895779,0.08906666666666666,0.08906666666666666,0.08906666666666666,0.08906666666666666,0.05701436184395146,0.057014361843951464,4.057712211253795
6.0,0.09648333333333332,0.09648333333333332,0.08799400477681465,0.08799400477681465,0.09648333333333332,0.09648333333333334,0.09648333333333332,0.09648333333333334,0.0657397038900825,0.0657397038900825,4.008737735038109
7.0,0.10740000000000001,0.10740000000000001,0.09972536900792373,0.09972536900792373,0.10740000000000001,0.10740000000000001,0.10740000000000001,0.10740000000000001,0.07577384759814518,0.07577384759814516,3.9485477746801174
8.0,0.11551666666666667,0.11551666666666667,0.11076966636846755,0.11076966636846755,0.11551666666666667,0.11551666666666667,0.11551666666666667,0.11551666666666667,0.08389247154922592,0.08389247154922592,3.8964611256376225
9.0,0.12189999999999998,0.12189999999999998,0.1169389233873918,0.1169389233873918,0.12189999999999998,0.12189999999999998,0.12189999999999998,0.12189999999999998,0.09120482396915428,0.09120482396915428,3.8482625608748577
10.0,0.12963333333333335,0.12963333333333335,0.11347659784707212,0.11347659784707212,0.12963333333333335,0.12963333333333332,0.12963333333333335,0.12963333333333335,0.09692399170709126,0.09692399170709126,3.803857653952659
11.0,0.13740000000000002,0.13740000000000002,0.13763963152132272,0.13763963152132272,0.13740000000000002,0.13740000000000002,0.13740000000000002,0.13740000000000002,0.108152103163237,0.108152103163237,3.763680487490715
12.0,0.1407,0.1407,0.14030111052600897,0.14030111052600894,0.1407,0.1407,0.1407,0.1407,0.1102213800529114,0.11022138005291142,3.7376640215833135
13.0,0.14568333333333333,0.14568333333333333,0.13829913117832787,0.1382991311783279,0.14568333333333333,0.14568333333333333,0.14568333333333333,0.14568333333333333,0.11510812673684878,0.11510812673684878,3.7040843755640886
14.0,0.14991666666666664,0.14991666666666664,0.1476200604596174,0.14762006045961742,0.14991666666666664,0.14991666666666664,0.14991666666666664,0.14991666666666664,0.12108027060336782,0.12108027060336782,3.6805365022192604
15.0,0.15733333333333333,0.15733333333333333,0.15852818206604233,0.1585281820660423,0.15733333333333333,0.15733333333333333,0.15733333333333333,0.15733333333333333,0.12911392426852833,0.12911392426852836,3.64599465258578
16.0,0.16106666666666666,0.16106666666666666,0.15864059297435476,0.1586405929743548,0.16106666666666666,0.16106666666666664,0.16106666666666666,0.16106666666666666,0.13555593287531315,0.1355559328753131,3.616307170847629
17.0,0.1658,0.1658,0.16478691326102465,0.16478691326102463,0.1658,0.1658,0.1658,0.1658,0.1363011962760761,0.13630119627607612,3.6018687225402672
18.0,0.16745,0.16745,0.16894712438151543,0.16894712438151546,0.16745,0.16745000000000002,0.16745,0.16745,0.13946694606620164,0.13946694606620164,3.584456477266677
19.0,0.17386666666666667,0.17386666666666667,0.16458447333780174,0.16458447333780174,0.17386666666666667,0.17386666666666667,0.17386666666666667,0.17386666666666667,0.14587994856843162,0.1458799485684316,3.555649464181129
20.0,0.1751333333333333,0.1751333333333333,0.17213188855757205,0.17213188855757205,0.1751333333333333,0.17513333333333336,0.1751333333333333,0.1751333333333333,0.14890714669748809,0.14890714669748809,3.540628011175927
21.0,0.17959999999999998,0.17959999999999998,0.18050747126189987,0.18050747126189987,0.17959999999999998,0.1796,0.17959999999999998,0.17959999999999998,0.15231488435477203,0.15231488435477203,3.5221227090409455
22.0,0.1797166666666667,0.1797166666666667,0.18536609160637849,0.18536609160637849,0.1797166666666667,0.1797166666666667,0.1797166666666667,0.17971666666666666,0.1549764594009526,0.15497645940095256,3.516324182266885
23.0,0.18270000000000003,0.18270000000000003,0.18777440574673304,0.187774405746733,0.18270000000000003,0.1827,0.18270000000000003,0.18270000000000003,0.15702277196689124,0.1570227719668913,3.4948396188147526
